Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Jhohan Romaña,San Lorenzo de Almagro,Liga Profesional,2026,1453,Right Centre Back,Colombia,28,12/09/98,0,0,0.02,0.09,0.25,0,0,0,,0,0,0,0.06,0,0,0.06,0,0,0,0,0.02,0.31,-0.02,0.06,0,0.06,0,0.99,0,0.5,0.25,0.99,0.8,5.02,4.48,11.4,5.33,0.06,6.2,23.25,10.9,1.61,1.36,2.35,92,1.44,2.24,0.93,86,0.12,70,3.28,0.06,9.11,8.82,4.15,1.8,0.99,26.49,0.93,10,0.5,28,0.25,0,0,31.54,83,1.61,13,49,5.27,3.04,15,68,-14,34.39,2.04,0.15,0.15,23.23,97,5.7,2.17,0.06,0.06,0,0,0.37,0.43,0,0,0,,0,22,76,2,29,69,3,21.76,18.57,0.95,97,-3.19,20.65,17.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,6,1.52,13,0.01,0.06,0.1,-0.02,,0.15
Jhon Córdoba,Instituto,Liga Profesional,2026,1364,Right Wing,Colombia,26,14/07/00,0.07,0.07,0.14,0.1,1.39,5,43,3,,0.12,0,0.14,0.92,0,0.14,0.92,0,0,0,0.07,0.28,2.31,-0.22,1.98,0.73,1.25,37,1.19,0.07,1.78,3.63,0.53,0.47,0.79,0.74,22.84,10.16,0.01,5.15,53.61,6.14,3.96,1.98,2.51,79,1.72,2.2,2.31,46,0.53,29,0.99,0,18.55,15.04,4.42,2.97,0.99,54.89,11.15,60,2.57,87,0.2,0,0,18.02,59,0.33,5,29,0.99,0.92,27,55,-3,66.41,2.31,0.44,0.56,19.93,78,6.88,6.53,0.73,0.73,0,0.53,4.55,5.28,0,73,0.73,31,0.66,15,68,17,11,67,22,16.01,15.12,0.99,92,-0.89,15.83,13.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,7,3.93,26,0.03,0.13,0.07,-0.03,,0.2
Jhon Rentería,CA Sarmiento,Liga Profesional,2026,452,Centre Attacking Midfielder,Colombia,21,23/10/05,0,0,0.21,0.11,1.99,0,50,3,,0.25,0.2,0.22,1.2,0.2,0.18,0.4,0,0.04,0.8,0.2,0.43,3.19,-0.23,7.17,3.19,3.99,44,3.19,0,4.58,6.97,0,0,0.2,0.3,25.11,9.76,0,7.57,57.3,5.98,2.59,2.39,2.39,71,2.71,2.71,1,44,1,30,0.6,0,21.72,23.63,6.18,7.97,2.59,58.18,14.55,67,6.38,80,0.6,0,0,23.12,72,1.99,88,63,0.2,3.19,17,70,-2,64.52,2.79,0.26,0.39,36.07,71,6.32,7.77,1.39,0,1.39,0.6,4.18,4.18,0,0,0.4,22,0.6,12,71,17,23,59,18,18.86,13.08,0.97,102,-5.79,18.38,13.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,6.52,43,0.1,0.07,0.01,0.05,,0.23
Jhonatan Candia,Barracas Central,Liga Profesional,2026,1130,Left Centre Forward,Uruguay,31,14/03/95,0.08,0.08,0.14,0.08,1.83,4,43,3,,0.18,0,0.02,0.56,0,0.02,0.56,0,0,0,0.08,0.16,2.39,-0.08,0.88,0.56,0.32,64,1.35,0,1.04,3.11,0.24,0.21,0.88,0.54,18.8,8.36,0.01,5.1,54.31,4.94,2.63,0.64,0.88,57,0.36,0.57,2.15,17,0.48,41,3.11,0,16.01,11.15,4.46,4.06,1.04,57.18,10.67,67,3.43,84,0.24,0,0,23.26,67,1.43,18,72,1.51,1.35,37,59,-9,58.16,2.23,0.12,0.24,18.08,84,4.04,6.29,0.16,0.16,0,0.08,3.74,3.9,0,0,0,0,0.16,14,67,18,15,67,18,16.68,14.36,1.02,102,-2.32,17.06,14.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,9,2.03,21,-0.1,-0.04,0,0.01,,-0.13
Joaquín Freitas,River Plate,Liga Profesional,2026,1200,Right Wing,Argentina,20,01/12/06,0.08,0.08,0.15,0.1,1.5,5,25,2,,0.11,0.15,0.21,1.8,0.15,0.21,1.8,0,0,0,0.23,0.37,3.3,-0.14,2.4,1.35,1.05,56,1.88,0.08,2.63,3.83,0.23,0.38,0.45,0.72,18,6.23,0.02,5.4,56.72,5.93,3.53,1.2,1.43,70,1.93,2.31,2.33,36,0.53,21,0.53,0,14.48,21.09,4.28,5.18,1.95,58.93,9.45,65,4.28,83,0.15,0,0,28.28,73,0.6,10,67,0.45,0.9,22,68,-5,62.45,3.38,0.3,0.61,31.13,82,6.31,10.05,1.13,1.13,0,0.53,2.78,3.9,0.23,40,0.75,50,0.6,15,67,18,15,69,16,14.62,11.98,1.04,116,-2.64,15.16,13.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,8,4.71,25,0.04,0.16,0.03,-0.02,,0.21
Joaquín García,Vélez Sarsfield,Liga Profesional,2026,1925,Right Back,Argentina,25,19/08/01,0.09,0.09,0.04,0.13,0.33,29,71,0,,0.06,0,0.06,0.98,0,0.05,0.94,0,0,0.05,0.09,0.1,1.31,0,0.51,0.23,0.28,45,0.51,0.05,0.65,0.84,0.94,1.07,1.4,1.63,11.92,4.72,0.03,5.61,37.17,9.35,3.09,1.59,2.53,71,1.74,2.82,0.89,45,0.65,50,1.12,0,9.59,11.19,3.97,2.53,1.08,41.38,3.55,37,1.5,59,0.14,0,0,42.65,77,2.57,15,54,2.15,3.97,12,62,-15,54.56,4.91,0.36,0.38,34.32,96,3.94,11.88,1.31,1.22,0.09,0.14,1.96,3.18,0,61,0.89,35,0.37,26,63,10,21,64,15,18.59,18.73,0.96,101,0.14,17.87,18.84,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,10,4.31,33,0.13,0.05,0.01,-0.01,,0.18
Joaquín Laso,Tigre,Liga Profesional,2026,1611,Right Centre Back,Argentina,36,03/07/90,0,0,0.02,0.04,0.39,0,0,0,,0,0,0.02,0.28,0,0.02,0.28,0,0,0,0,0.04,0.67,-0.04,0,0,0,,0.5,0,0.34,0.17,1.17,0.85,6.15,4.64,8.66,3.69,0.05,4.97,21.58,13.41,2.01,1.56,2.74,76,1.24,2.08,0.45,58,0.5,70,2.23,0,6.65,5.05,3.07,1.12,0.5,26.36,0.67,10,0.34,30,0.22,0,0,40.23,75,5.92,14,52,7.49,10.06,14,63,-13,35.35,3.46,0.29,0.3,28.33,99,4.8,3.8,0.34,0.34,0,0.06,0.67,1.01,0,50,0.17,38,0.11,35,62,4,38,60,1,28.22,26.66,0.89,85,-1.55,25.05,22.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,9,3.16,22,0.09,0.05,0.1,-0.02,,0.22
Joaquín Novillo,Aldosivi,Liga Profesional,2026,697,Left Centre Back,Argentina,28,18/02/98,0,0,0.02,0.06,0.39,0,67,0,,0.01,0,0,0.13,0,0,0.13,0,0,0,0,0.03,0.52,-0.03,0,0,0,,0.52,0,0,0.13,0.65,0.18,5.42,3.25,11.75,5.81,0.07,4.91,27.47,8.26,0.9,1.16,1.81,100,0.76,0.94,1.81,100,0,66,3.23,0,8.78,5.77,3.36,1.16,0.13,33.71,1.55,18,0.52,44,0,0,0,24.27,80,2.19,73,52,5.94,3.74,13,63,-17,32.56,0.65,0.05,0.06,15.62,100,3.86,0.9,0,0,0,0,1.29,1.29,0,,0,,0,33,65,2,71,29,0,24.51,23.22,0.94,91,-1.3,22.95,21.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,9,0.77,7,-0.01,0,-0.26,-0.02,,-0.29
Joaquín Pereyra,Estudiantes,Liga Profesional,2026,305,Left Back,Argentina,21,15/06/05,0,0,0.03,0.03,1.18,0,0,1,,0,0,0.06,0.88,0,0.06,0.59,0,0,0.29,0,0.09,2.06,-0.09,0.29,0.29,0,100,0.29,0,1.18,0.88,0.59,0.54,3.83,5.85,14.15,6.19,0.02,3.24,33.37,10.9,3.24,1.77,2.36,67,2.67,3.21,2.06,67,0.88,36,1.18,0,10.31,15.35,2.06,4.13,0.88,38.07,2.36,23,1.77,43,0.59,0,0,41.85,71,1.47,89,31,4.72,3.83,11,65,-6,50.12,6.48,0.2,0.29,33.3,94,3.09,6.19,0.29,0,0.29,0,0.59,0.59,0,0,0,0,0,30,60,10,33,57,10,19.71,19.51,0.94,109,-0.2,18.45,21.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,14,3.06,23,0.06,0.04,0.07,-0.05,,0.11
Joaquín Pombo,Aldosivi,Liga Profesional,2026,729,Left Centre Back,Argentina,25,17/03/01,0,0,0.01,0.06,0.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.01,0.25,-0.01,0.25,0.12,0.12,50,0.25,0,0.12,0.25,0.99,0.8,6.29,3.64,11.11,5.31,0.09,6.05,21.33,8.76,1.48,1.48,2.47,67,0.94,1.74,1.36,0,0.74,63,2.1,0,8.39,5.98,3.58,1.73,0.99,26.9,0.62,7,0.25,14,0.25,0,0,22.09,74,2.34,82,46,7.65,3.7,19,39,-35,32.09,1.48,0.11,0.11,14.07,97,5.26,1.6,0,0,0,0,0.49,0.49,0,,0,,0,36,62,2,77,23,0,24.95,28.57,0.87,81,3.63,21.71,23.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,10,1.43,10,0.03,0.02,0.04,-0.02,,0.06
Joaquín Tobio Burgos,Estudiantes,Liga Profesional,2026,834,Left Wing,Argentina,22,13/12/04,0.11,0.11,0.14,0.08,1.62,7,47,2,,0.17,0.22,0.2,2.48,0.11,0.12,1.29,0.11,0.08,1.19,0.32,0.34,4.1,-0.01,1.73,0.76,0.97,44,0.86,0,1.73,2.7,0.76,0.81,0.32,0.43,16.29,6.69,0.03,4.53,49.84,6.15,2.7,0.76,1.51,47,0.79,1.59,0.86,20,0.86,69,1.19,0,14.67,15.16,3.88,4.86,1.73,50.75,7.01,48,3.24,67,0,0,0,28.81,73,3.02,86,60,0.54,4.86,16,70,-3,63.78,2.81,0.28,0.46,26.87,86,6.76,10.9,3.45,1.51,1.94,0.32,2.7,4.21,0,31,1.29,48,0.43,13,67,20,14,54,32,19.46,14.58,0.95,100,-4.88,18.51,14.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,6,6.42,38,0.17,0.06,0.02,0.08,,0.34
Jonatan Galván,Instituto,Liga Profesional,2026,1580,Left Centre Back,Argentina,34,24/06/92,0,0,0.04,0.05,0.8,0,14,0,,0.02,0,0.06,0.34,0,0.06,0.34,0,0,0,0,0.1,1.14,-0.1,0.17,0,0.17,0,0.34,0,0.17,0.23,1.42,1.26,4.1,3.92,10.82,5.47,0.04,5.24,29.44,9.97,1.94,1.25,2.68,69,1.3,2.56,1.71,53,0.57,66,3.02,0.06,7.97,7.28,3.02,1.37,0.4,34.94,1.59,20,0.57,42,0.34,0,0,36.34,73,4.84,24,50,5.58,8.26,14,48,-25,38.1,1.94,0.45,0.48,24.89,98,4.63,2.79,0.34,0.34,0,0.17,2.16,2.51,0,17,0.28,45,0.23,33,63,4,39,55,6,27.09,26.43,0.9,87,-0.66,24.33,22.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,7,4.08,27,0.1,0.03,0.04,-0.02,,0.14
Jonathan Gómez,CA Sarmiento,Liga Profesional,2026,569,Left Midfielder,Argentina,37,20/12/89,0.16,0.16,0.13,0.06,2.22,7,29,3,,0.07,0,0.03,0.63,0,0.03,0.63,0,0,0,0.16,0.16,2.85,0,0.47,0.16,0.32,33,2.37,0,1.74,1.42,0,0,1.74,1.75,11.87,4.75,0,4.11,39.48,6.17,2.85,1.42,1.42,75,1.21,1.21,0.63,0,0.47,40,0.95,0,9.81,9.75,3.32,1.74,0.79,42.72,3.16,32,0.95,55,0.16,0,0,30.7,78,1.74,4,50,2.06,3.16,19,71,-7,52.9,3.64,0.24,0.43,29.11,90,5.72,5.7,0.32,0.32,0,0.16,2.37,2.69,0,50,0.16,33,0.32,16,70,14,22,64,14,20.15,17.45,0.92,97,-2.7,18.63,16.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,5,2.72,20,-0.05,0.01,0.01,-0.03,,-0.07
Jonathan Herrera,Deportivo Riestra,Liga Profesional,2026,1056,Left Centre Forward,Argentina,35,15/09/91,0,0,0.26,0.12,2.3,0,44,5,,0.21,0,0.05,0.6,0,0.05,0.6,0,0,0,0,0.31,2.9,-0.31,0.43,0.34,0.09,80,0.94,0,1.36,2.39,0.26,0.09,0.6,0.31,20.7,7.24,0,4.86,62.62,3.75,2.47,0.77,1.02,90,0.35,0.44,2.13,0,0.09,31,1.7,0,17.89,8.45,4.17,3.15,1.02,63.84,13.21,74,2.73,86,0.34,0,0,15.42,55,0.34,8,40,0.68,0.77,27,51,-4,63.59,0.77,0.18,0.49,13.8,77,4.17,5.2,0.43,0.43,0,0.34,7.5,7.92,0,20,0.09,11,0.51,17,66,17,20,64,16,14.38,13.9,1.02,109,-0.49,14.65,15.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,39,10,2.15,20,-0.07,-0.05,0,-0.04,,-0.16
Jonathan Herrera,CA Sarmiento,Liga Profesional,2026,535,Left Centre Forward,Argentina,35,15/09/91,0.17,0.17,0.31,0.18,1.68,10,50,5,,0.35,0,0.04,0.5,0,0.04,0.5,0,0,0,0.17,0.35,2.19,-0.18,0.34,0,0.34,0,0.34,0,0.67,2.52,0.17,0.05,1.18,0.44,14.46,6.39,0,3.19,57.09,2.86,1.68,1.35,1.51,89,0.56,0.61,1.01,0,0.17,35,1.85,0,12.11,6.3,2.69,3.7,1.18,61.19,8.07,67,3.19,86,0,0,0,14.12,61,0.34,12,50,1.35,0.5,27,44,-17,62.63,1.18,0.34,0.41,11.27,90,5.47,4.54,1.01,1.01,0,0.5,5.38,6.39,0,17,0.34,40,0.67,15,65,20,15,70,15,13.36,12.33,1.11,97,-1.03,14.84,11.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,12,1.83,14,0.02,0.02,0.03,0.09,,0.17
Jordy Caicedo,Huracán,Liga Profesional,2026,2128,Centre Forward,Ecuador,29,17/11/97,0.51,0.38,0.31,0.18,1.73,22,54,5,100,0.35,0,0.03,0.47,0,0.03,0.47,0,0,0,0.38,0.34,2.2,0.04,0.63,0.21,0.42,33,0.85,0.04,1.65,2.28,0.21,0.23,0.72,0.71,17.89,7.61,0.01,4.44,64.7,2.96,2.28,0.59,0.8,74,0.56,0.78,2.11,17,0.21,34,1.78,0.04,15.27,14.5,4.02,3,1.1,67.91,12.98,85,2.62,87,0.47,0,0.04,12.31,59,0.25,15,55,0.76,0.42,37,55,-3,65.9,0.8,0.2,0.4,11.67,74,4.76,4.23,0.13,0.13,0,0.3,5.08,5.2,0.04,67,0.08,29,0.47,13,65,22,7,65,28,12.65,10.41,1.02,102,-2.24,12.86,10.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,10,2.06,17,-0.05,0.03,0,0.03,,0.01
Jorge Broun,Rosario Central,Liga Profesional,2026,398,Goalkeeper,Argentina,40,25/05/86,0,0,0,,0,,,0,,0,0,0.05,0.23,0,0.05,0.23,0,0,0,0,0.05,0.23,-0.05,0,0,0,,0.23,0,0,0,0,0,0.23,0.14,0.23,0.23,0,7.47,3.09,2.94,0,0,0,0,0,0,0,0,0.23,,0,0,0.23,0.38,0,0,0,7.75,0,0,0,,0,0,0,18.1,75,9.5,12,55,2.72,14.71,11,60,-15,11.6,1.13,0.08,0.13,14.94,100,4.71,0.23,0,0,0,0,0,0,0,,0,,0,46,54,0,100,0,0,42.33,44.26,0.83,75,1.93,34.94,33.38,0.91,1.24,0.34,73,63,10,1.21,3.39,26,13.13,2.33,0.23,0.23,16.14,-2,22,4,1.24,8,0.1,0.06,0,,0.12,0.28
Josue Reinatti,Newell's Old Boys,Liga Profesional,2026,1282,Goalkeeper,Argentina,23,01/06/03,0,0,0,,0,,,0,,0,0,0.01,0.07,0,0,0,0,0.01,0.07,0,0.01,0.07,-0.01,0,0,0,,0.21,0,0,0.07,0,0,0,0,0.14,0.07,0,7.37,2.6,2.6,0,0,0,,0,0,0,,0,,0,0.07,0.14,0.13,0.14,0.07,0.07,7.52,0,0,0,0,0,0,0,19.16,66,7.16,11,44,4.56,11.72,23,57,-9,12.64,1.26,0.11,0.11,17.19,100,5.97,0.56,0.07,0,0.07,0,0,0,0,0,0,,0,46,54,0,100,0,0,44.03,48.43,0.8,83,4.41,35.29,40.36,0.7,1.19,0.49,81,67,13,0.97,3.65,30,12.14,1.67,0.07,0.07,11.89,1,28,2,1.08,10,0.09,0.05,,,0.44,0.58
José Devecchi,San Lorenzo de Almagro,Liga Profesional,2026,620,Goalkeeper,Argentina,31,08/07/95,0,0,0,,0,,,0,,0,0,0,0.15,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,,0.29,0,0,0,0,0,0,0,0,0,0,6.83,2.54,3.49,0,0,0,,0,0,0,100,0,,0,0,0,0,0,0,0,,0,,0,,0.15,0,0,13.94,60,7.12,6,42,2.61,14.52,12,38,-22,10.26,0.87,0.1,0.1,12.2,100,7.63,0.15,0,0,0,0,0,0,0,,0,,0,63,37,0,100,0,0,47.95,52.26,0.76,80,4.31,36.32,41.73,0.58,0.78,0.2,81,74,7,0.96,3.05,28,10.75,1.37,0,0,17.21,-2,39,2,1.22,8,0.1,0.07,,,0.19,0.36
José Florentín,Independiente Rivadavia,Liga Profesional,2026,2071,Centre Defensive Midfielder,Paraguay,30,04/07/96,0.17,0.17,0.17,0.09,1.87,9,33,2,,0.23,0,0.07,0.7,0,0.07,0.7,0,0,0,0.17,0.24,2.56,-0.06,0.3,0.17,0.13,57,1.3,0,0.7,0.87,1,0.87,2.96,2.71,23.38,12.65,0.03,8.52,40.79,11.6,4.52,2.13,3.13,64,1.74,2.62,2.09,38,1.17,62,3.22,0,19.17,16.49,6.43,4.87,1.78,43.07,6.39,33,2.87,59,0.13,0,0,37.81,83,2.69,85,68,3.43,3.48,21,70,-12,48.5,4.35,0.43,0.57,27.95,96,4.65,6.52,0.17,0.17,0,0.17,3.56,3.74,0.13,25,0.04,20,0.52,24,65,11,25,70,5,19.67,16.93,0.98,104,-2.73,19.37,17.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,8,4.23,27,0.01,0.05,0.02,0.01,,0.09
José María Canale Domínguez,Lanús,Liga Profesional,2026,1516,Left Centre Back,Paraguay,30,19/07/96,0,0,0.03,0.11,0.3,0,40,0,,0.04,0,0.01,0.18,0,0.01,0.18,0,0,0,0,0.05,0.48,-0.05,0.48,0.48,0,100,0.89,0,0.48,0.36,0.89,0.93,5.64,5.72,8.13,3.98,0.07,4.93,22.48,10.21,1.84,1.78,2.67,79,1.92,2.85,0.59,63,0.48,62,2.61,0.06,5.76,5.85,2.79,0.77,0.48,25.75,0.42,7,0.18,23,0.06,0,0,43.41,85,3.74,86,58,6.83,5.23,13,69,-16,34.71,1.9,0.32,0.32,35.63,98,4.73,1.78,0.24,0.24,0,0,0.77,1.01,0.06,0,0,,0,26,71,2,43,50,7,23.49,22.95,0.93,93,-0.54,21.86,21.43,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,8,3.01,22,0.06,0.04,0.01,-0.01,,0.1
José Palomino,Talleres de Córdoba,Liga Profesional,2026,589,Left Centre Back,Argentina,36,04/01/90,0,0,0.08,0.08,0.92,0,17,0,,0.03,0,0.01,0.15,0,0.01,0.15,0,0,0,0,0.08,1.07,-0.08,0,0,0,,0.15,0,0.15,0.15,0.46,0.21,5.35,5.07,6.88,3.82,0.07,3.97,18.15,8.1,0.76,0.92,1.38,100,1.07,1.28,0.31,,0,73,4.13,0,5.66,5.2,2.14,0.76,0.46,20.96,0.46,8,0.15,20,0,0,0,42.64,83,1.99,91,39,6.27,4.13,10,43,-40,33.66,1.22,0.26,0.29,32.56,99,4.72,1.68,0.15,0.15,0,0,1.99,2.14,0,0,0,,0,27,73,1,45,55,0,22.76,21.39,0.92,95,-1.37,20.95,20.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,6,2.09,16,0.04,0.03,0.06,-0.1,,0.02
José Sosa,Estudiantes,Liga Profesional,2026,385,Left Defensive Midfielder,Argentina,41,18/06/85,0,0,0.04,0.04,0.93,0,25,0,,0.02,0.23,0.12,1.63,0.23,0.04,0.7,0,0.08,0.93,0.23,0.15,2.57,0.08,0.47,0.23,0.23,50,2.1,0,0.23,0.47,0.47,0.72,0.47,0.85,14.01,7.01,0.02,4.67,44.72,11.91,5.6,1.4,1.87,50,2,2.72,1.17,38,1.4,60,1.4,0,11.44,15.67,3.74,3.97,1.17,45.62,4.67,41,2.57,65,0.47,0,0,68.42,80,8.17,16,65,0.93,12.14,16,78,-2,53.13,11.44,0.19,0.19,57.68,99,4.15,18.45,2.57,0.93,1.63,0,0,0.93,0,36,0.93,33,0,21,70,8,25,65,10,21.42,16.05,0.94,105,-5.37,20.1,16.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,5.67,45,0.1,0.08,-0.01,-0.02,,0.15
Juan Antonini,AA Estudiantes Río Cuarto,Liga Profesional,2026,1116,Right Back,Argentina,27,03/03/99,0,0,0.02,0.04,0.56,0,14,0,,0.01,0,0.01,0.32,0,0.01,0.24,0,0.01,0.08,0,0.04,0.89,-0.04,0.24,0.16,0.08,67,0.16,0,0.48,0.24,1.61,1.33,6.29,6.54,14.03,6.77,0.02,7.74,30.13,8.79,2.5,1.69,3.31,75,1.55,2.87,0.65,67,0.56,67,2.82,0,11.69,11.37,5.24,2.42,1.05,34.51,3.23,28,1.61,67,0,0,0.08,28.87,71,2.5,12,48,7.1,4.35,13,41,-30,44.97,3.06,0.2,0.2,19.11,97,4.74,4.27,0.97,0.65,0.32,0.08,1.45,2.1,0,50,0.48,40,0.08,34,63,3,47,47,6,22.6,20,0.92,94,-2.6,20.72,18.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,5,1.92,15,0.11,0.03,-0.07,-0.02,,0.05
Juan Barinaga,Boca Juniors,Liga Profesional,2026,767,Right Back,Argentina,26,09/10/00,0,0,0.01,0.03,0.23,0,50,0,,0.03,0,0.05,0.47,0,0.05,0.47,0,0,0,0,0.06,0.7,-0.06,1.53,0.94,0.59,62,1.06,0,1.88,1.41,0.47,0.61,2.46,3.39,11.38,2.82,0.04,5.16,33.89,8.92,3.29,1.88,2.35,84,2.28,2.89,0.47,57,0.35,61,1.29,0,9.04,11.62,3.75,2.82,1.41,39.11,3.17,35,1.64,58,0.12,0,0,37.31,76,2.11,7,38,3.99,3.99,15,54,-22,51.21,3.4,0.39,0.4,33.68,91,4.16,6.57,0.94,0.47,0.47,0.12,0.47,0.94,0,63,0.7,43,0.12,22,68,10,20,64,16,20.17,21.32,0.91,97,1.14,18.39,20.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,4.72,35,0.13,0.06,0.05,0,,0.23
Juan Bisanz,Huracán,Liga Profesional,2026,1261,Right Wing,Argentina,25,27/08/01,0.14,0.14,0.24,0.09,2.71,5,32,5,,0.18,0,0.07,0.79,0,0.07,0.79,0,0,0,0.14,0.31,3.5,-0.17,2.28,1,1.28,44,1.93,0.14,1.93,3.57,0.64,0.8,0.36,0.32,13.99,4.78,0.01,3.93,56.49,4.92,2.43,1,1.64,64,1.25,2.05,1.5,20,0.57,52,1.14,0,11.49,13.95,3.21,3.85,1.21,57.16,7.21,63,2.93,76,0.14,0,0,20.34,62,0.57,32,36,0.57,1.36,20,47,-14,60.04,2.57,0.34,0.54,22.77,79,6.47,5.99,1,1,0,0.29,4.57,5.57,0.07,50,0.5,21,0.43,16,70,15,12,68,20,17.85,15.38,0.94,96,-2.47,16.79,14.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,8,3.6,25,-0.01,0.1,0.02,0.03,,0.13
Juan Cabrera,CA Sarmiento,Liga Profesional,2026,399,Right Back,Argentina,26,09/03/00,0,0,0.01,0.04,0.23,0,0,0,,0,0,0.04,0.23,0,0.04,0.23,0,0,0,0,0.05,0.45,-0.05,0.9,0.23,0.68,25,0.68,0,1.35,1.13,0.68,0.64,2.03,2.56,17.13,6.54,0.02,6.76,35.24,9.02,3.38,2.48,3.16,79,2.92,3.56,2.48,78,0.68,44,0.9,0,12.17,12.34,4.73,3.38,0.9,37.76,3.61,30,1.58,47,0.45,0,0,31.55,66,3.38,17,52,3.38,5.18,18,57,-9,49.42,5.18,0.21,0.25,25.92,91,4.64,7.21,1.35,0.9,0.45,0,0.45,1.35,0,0,0,0,0,33,58,9,34,53,13,20.71,21.27,0.95,105,0.56,19.69,22.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,14,4.53,37,0.04,0.04,0.05,-0.01,,0.13
Juan Cardozo,Central Córdoba SdE,Liga Profesional,2026,583,Centre Defensive Midfielder,Paraguay,22,23/02/04,0,0,0,,0,,,0,,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0.15,0,0.62,0.62,0,100,0.62,0,0.46,0.15,1.23,0.74,2.01,1.29,18.21,11.42,0.04,8.64,32.59,12.66,4.17,0.93,2.16,32,0.65,1.39,1.08,21,2.01,45,1.39,0,16.21,9.97,6.48,4.01,2.01,34.39,2.78,17,1.23,31,0,0,0,35.5,83,2.01,8,72,2.16,2.62,14,76,-7,41.45,2.32,0.1,0.1,26.24,98,3.32,3.55,0,0,0,0,0,0,0,,0,,0,22,66,12,39,43,17,17.93,14.11,1,101,-3.82,17.87,14.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,7,2.79,36,-0.02,0.05,0.04,,,0.07
