Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Juan Falcón,Deportivo Recoleta,"División Profesional, Paraguay",2026,544,Right Midfielder,Paraguay,18,03/08/08,0,0,0.06,0.07,0.83,0,20,2,,0.02,0.17,0.17,0.66,0.17,0.17,0.66,0,0,0,0.17,0.23,1.49,-0.06,2.98,1.49,1.49,50,0.5,0.17,3.8,5.62,0.33,0.5,0.17,0.3,14.22,5.29,0,3.8,57.76,5.46,2.98,1.16,1.49,54,1.26,1.75,0.99,25,0.99,0,0,0,12.07,10.91,2.98,2.48,0.66,58.49,7.61,63,1.98,80,0.17,0,0,17.53,64,0.5,10,43,0.17,1.16,24,58,-6,60.98,2.81,0.24,0.31,24.14,66,7.07,5.95,0.17,0.17,0,0.33,2.15,2.32,0,0,0.17,20,0.33,16,72,12,8,72,19,14.92,11.43,0.98,113,-3.49,14.58,12.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,7,2,15,-0.01,0.14,0,-0.03,,0.1
Juan Feliú,Club Nacional,"División Profesional, Paraguay",2026,1652,Right Back,Argentina,25,06/02/01,0,0,0.02,0.07,0.33,0,50,0,,0.03,0.05,0.08,1.03,0.05,0.08,0.93,0,0,0.11,0.05,0.1,1.36,-0.05,0.82,0.44,0.38,53,0.49,0,0.82,0.98,1.09,1.08,2.4,1.86,10.51,5.28,0.01,4.63,30.19,9.69,3.43,1.47,2.56,73,1.37,2.45,0.38,56,0.54,67,0.76,0,8.66,7.77,3.1,1.53,0.22,34.54,2.23,26,1.14,75,0.05,0,0.05,35.62,78,2.12,11,53,3.32,3.1,13,68,-10,47.8,3.49,0.38,0.42,29.9,94,4.56,6.97,0.87,0.54,0.33,0.38,1.69,2.23,0,13,0.33,29,0.49,24,64,12,20,69,11,19.13,19.82,0.95,97,0.69,18.17,19.29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,10,4.36,34,0.11,0.06,-0.01,0.02,,0.18
Juan Fernando Alfaro,Olimpia,"División Profesional, Paraguay",2026,1731,Right Centre Midfielder,Argentina,27,15/10/99,0,0,0.09,0.08,1.04,0,15,1,,0.03,0,0.05,0.73,0,0.05,0.73,0,0,0,0,0.14,1.77,-0.14,0.88,0.52,0.36,59,0.88,0.05,1.14,1.51,1.3,1.59,1.25,1.71,17.99,9.46,0.05,6.76,45.92,9.46,5.04,2.18,3.48,75,2.98,4.57,1.4,43,0.73,48,1.61,0,14.66,18.3,5.35,4.47,1.82,48.12,6.45,44,2.81,63,0.21,0,0,47.05,86,1.77,15,68,1.77,2.08,19,78,-8,49.07,4.94,0.4,0.48,37.79,94,3.94,10.45,0.73,0.73,0,0.1,2.18,2.91,0,29,0.21,29,0.21,22,67,11,35,58,7,18.16,16.59,0.99,100,-1.57,17.92,16.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,8,5.39,32,0.02,0.04,0.03,-0.04,,0.06
Juan Iturbe,Cerro Porteño,"División Profesional, Paraguay",2026,981,Right Midfielder,Paraguay,33,03/06/93,0.46,0.46,0.3,0.13,2.2,21,38,4,,0.35,0.09,0.11,1.28,0.09,0.09,1.19,0,0.01,0.09,0.55,0.4,3.49,0.15,1.74,0.92,0.83,53,1.65,0,0.92,2.39,0.28,0.33,0.46,0.33,12.3,5.14,0.01,3.85,52.75,5.32,3.21,1.28,1.56,67,1.35,1.68,1.01,45,0.64,37,0.92,0,10.19,10.76,2.94,2.84,0.83,55.27,5.97,59,2.02,71,0.37,0,0,20.65,68,1.56,75,50,1.47,2.11,32,71,2,58.84,3.67,0.43,0.57,20.92,86,6.36,7.43,1.28,1.01,0.28,0.18,2.66,3.67,0.28,14,0.28,23,0.28,18,70,11,23,70,6,20.24,19,0.92,97,-1.24,18.59,18.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,4.56,34,0.04,0.05,-0.01,0.09,,0.17
Juan José Giménez Delgado,Club Rubio Nu,"División Profesional, Paraguay",2026,703,Right Midfielder,Paraguay,23,31/05/03,0,0,0.09,0.04,2.3,0,28,4,,0.06,0,0.05,1.02,0,0.04,0.9,0,0.01,0.13,0,0.14,3.33,-0.14,2.43,1.15,1.28,47,3.46,0,3.2,2.94,0.38,0.22,0.13,0.04,16,7.81,0,4.74,51.01,6.66,3.84,1.66,2.05,72,1.23,1.45,0.77,17,0.64,25,0.51,0,13.57,10.06,3.84,3.07,0.77,52.41,7.42,55,2.56,83,0.13,0,0,23.3,71,0.64,78,42,0.26,1.41,20,67,-5,61.07,3.2,0.31,0.38,29.18,79,7.07,8.83,0.64,0.51,0.13,0.13,2.82,3.33,0.13,20,0.26,20,0.26,16,69,15,14,67,19,16.32,13.88,0.98,106,-2.44,15.99,14.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,9,5.11,37,0,0.13,0.01,-0.09,,0.05
Juan Manuel García,Club Guaraní,"División Profesional, Paraguay",2026,418,Centre Forward,Argentina,34,13/11/92,0.22,0.22,0.22,0.08,2.8,8,23,8,,0.04,0,0.04,0.65,0,0.04,0.65,0,0,0,0.22,0.26,3.44,-0.04,0.65,0.22,0.43,33,0.86,0,1.29,2.8,0.22,0.12,0.43,0.23,15.93,8.61,0,3.66,62.66,4.52,2.8,0,0.22,0,0,0.12,0.86,0,0.43,44,4.09,0,15.07,10.62,3.44,3.66,1.08,64.29,10.76,71,3.66,100,0.22,0,0,16.58,67,1.51,17,100,0.43,1.51,41,58,-9,59.43,1.72,0.36,0.44,12.92,78,4.23,5.38,0.22,0.22,0,0.65,6.24,6.46,0,0,0,0,0.86,14,65,21,12,56,32,16.46,12.5,1.08,106,-3.96,17.8,13.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,11,2.17,14,-0.06,0.01,0.02,-0.05,,-0.08
Juan Rodrigo Rojas,Club Rubio Nu,"División Profesional, Paraguay",2026,2055,Right Defensive Midfielder,Paraguay,38,08/04/88,0,0,0.05,0.07,0.66,0,13,1,,0,0.09,0.12,1.8,0,0.05,0.79,0.09,0.08,1.01,0.09,0.17,2.45,-0.08,0.39,0.26,0.13,67,0.53,0,1.36,1.49,0.66,0.48,0.83,0.65,14.23,7.75,0.02,4.6,43.31,9.02,4.69,1.8,2.45,63,1.37,1.84,1.23,37,1.05,54,1.09,0,11.21,8.56,3.37,3.07,0.92,46.53,5.17,46,2.06,67,0.39,0,0,41.78,74,4.07,12,45,1.62,8.28,16,68,-6,54.15,6.13,0.31,0.36,33.98,93,3.89,10.99,2.76,1.23,1.53,0.09,1.05,2.28,0.04,16,0.48,29,0.18,20,71,9,26,68,6,22.4,17.48,0.9,93,-4.92,20.1,16.26,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,6.8,52,0.09,0.04,0.02,-0.04,,0.1
Juan Sebastián Vargas Melgarejo,Club Nacional,"División Profesional, Paraguay",2026,1686,Left Back,Paraguay,24,16/01/02,0.05,0.05,0.04,0.04,0.96,6,44,1,,0.08,0.05,0.1,0.96,0.05,0.09,0.75,0,0.02,0.21,0.11,0.14,1.92,-0.04,1.01,0.64,0.37,63,1.49,0.05,0.96,0.96,1.07,0.78,3.52,3.3,16.65,10.14,0.02,5.92,35.41,10.51,3.95,2.88,3.95,77,2.52,3.3,0.91,57,0.85,55,1.55,0,12.97,11.67,3.79,3.26,1.01,39.34,3.63,28,1.71,52,0.21,0,0,33.83,71,3.36,85,49,4.75,5.66,15,71,0,48.51,4,0.42,0.52,26.79,94,3.99,6.19,1.6,0.85,0.75,0.21,1.07,1.92,0,27,0.53,28,0.27,30,61,9,27,70,3,21.82,20.99,0.91,101,-0.83,19.96,21.2,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,4.6,32,0.14,0.06,-0.03,0,,0.18
Juan Vera,Olimpia,"División Profesional, Paraguay",2026,1612,Right Centre Back,Paraguay,27,04/02/99,0.06,0.06,0.05,0.06,0.78,7,14,0,,0.06,0,0.02,0.11,0,0.02,0.11,0,0,0,0.06,0.06,0.89,-0.01,0.22,0.06,0.17,25,0.28,0,0.34,0.45,1.28,1.55,4.47,5.62,9.27,3.46,0.1,5.47,23.63,9.1,2.35,1.23,2.51,79,1.66,3.21,1.34,45,0.34,59,2.62,0,6.76,8.51,2.85,1.28,0.39,29.89,1.12,17,0.56,43,0.22,0,0,45,87,2.79,15,56,4.86,4.58,11,78,-9,36.37,3.02,0.44,0.46,36.35,98,4.7,3.35,0.11,0.11,0,0.11,1.73,1.84,0,0,0,,0.11,25,72,3,43,57,0,22.63,20.75,0.95,99,-1.88,21.39,20.64,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,6,4.62,26,0.08,0.06,0.07,-0.03,,0.17
Julio González,Sportivo Ameliano,"División Profesional, Paraguay",2026,2941,Right Centre Back,Paraguay,34,27/06/92,0.03,0.03,0.01,0.08,0.15,20,60,0,,0.03,0.03,0.01,0.12,0.03,0.01,0.12,0,0,0,0.06,0.02,0.28,0.04,0.09,0.09,0,100,0.67,0,0.21,0.15,1.04,1.16,5.2,5.69,9.61,5.02,0.09,5.75,22.27,10.25,1.47,1.35,2.39,85,1.5,2.66,0.55,65,0.24,66,2.57,0.06,7.71,8.75,3.37,1.44,0.55,27.3,0.86,11,0.52,36,0.12,0,0,45.7,87,5.78,13,69,6.67,6.86,13,70,-17,31.86,1.56,0.34,0.34,36.18,99,4.87,1.68,0.06,0.06,0,0.03,0.21,0.28,0,0,0,0,0.03,22,74,4,31,65,4,24.97,25.75,0.95,89,0.78,23.73,22.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,2.62,18,0.04,0.05,0.1,0,,0.19
Junior Noguera,Deportivo Recoleta,"División Profesional, Paraguay",2026,736,Left Midfielder,Paraguay,24,07/05/02,0.12,0.12,0.23,0.19,1.22,10,30,1,,0.16,0.37,0.21,2.08,0.24,0.16,1.47,0.12,0.05,0.61,0.49,0.44,3.3,0.05,2.08,0.98,1.1,47,1.83,0,1.71,3.3,1.1,0.8,1.22,1.18,19.07,8.92,0,6.85,46.9,7.95,3.91,1.47,2.57,57,1.43,2.23,0.73,11,1.1,30,0.37,0,16.87,16.33,5.62,5.5,2.32,49.21,7.82,46,4.03,73,0,0,0,38.88,73,3.91,90,62,2.45,5.13,23,70,-3,55.3,6.48,0.37,0.53,40.22,90,5.69,11.86,2.57,1.59,0.98,0.49,2.45,4.03,0.49,24,0.86,58,0.86,16,64,20,22,64,14,20.44,18.2,0.95,97,-2.25,19.52,17.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,10,6.7,57,0.13,0.1,0.04,-0.01,,0.26
Kevin Ferreira,San Lorenzo,"División Profesional, Paraguay",2026,355,Right Midfielder,Paraguay,19,27/07/07,0,0,0.03,0.1,0.25,0,0,1,,0,0,0.14,1.77,0,0.1,1.52,0,0.04,0.25,0,0.16,2.03,-0.16,3.55,2.03,1.52,57,0.76,0,4.31,2.53,0.25,0.08,1.01,0.41,22.04,10.39,0.02,5.07,51.86,8.11,4.56,1.01,1.27,50,0.41,0.48,0.76,0,1.01,23,0.76,0,20.27,9.01,5.07,5.07,1.52,54.7,11.65,57,4.31,85,0,0,0,24.83,58,1.52,15,43,1.52,3.04,26,52,-6,62.68,3.55,0.11,0.15,27.87,78,6.22,8.11,2.03,1.52,0.51,0.25,2.79,4.31,0,50,1.01,29,0.51,24,65,12,25,66,9,18.49,15.98,0.91,84,-2.51,16.8,13.42,0,0,0,0,0,,0,0,,0,0,0,0,0,0,47,13,3.6,31,0,0.12,0.04,-0.02,,0.13
Kevin Parzajuk,Deportivo Recoleta,"División Profesional, Paraguay",2026,1384,Right Centre Forward,Paraguay,24,08/09/02,0.2,0.13,0.26,0.12,2.08,6,56,5,100,0.37,0.26,0.19,0.98,0.2,0.13,0.91,0.07,0.05,0.07,0.39,0.45,3.06,-0.06,0.52,0.33,0.2,63,1.04,0,1.5,2.93,0.33,0.38,0.85,0.85,20.29,7.48,0.03,5.66,64.34,4.23,2.6,0.46,0.78,88,0.49,0.86,1.95,0,0.07,22,1.11,0,17.95,18.64,4.81,3.84,0.65,67.64,14.7,82,3.19,83,0.13,0,0,14.76,60,0.26,20,36,0.98,0.59,21,50,-10,60.21,1.56,0.35,0.55,12.68,78,6.56,4.75,0.52,0.46,0.07,0.52,4.49,4.94,0.13,38,0.52,57,0.65,17,60,23,14,70,16,16.25,15.68,1.03,107,-0.57,16.71,16.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,6,2.65,20,0.06,0.04,0.04,0.05,,0.19
Kevin Pereira,Club Sportivo Luqueño,"División Profesional, Paraguay",2026,592,Right Midfielder,Paraguay,22,14/01/04,0,0,0.12,0.07,1.67,0,45,2,,0.17,0.15,0.19,0.76,0.15,0.19,0.76,0,0,0,0.15,0.3,2.43,-0.15,1.52,0.3,1.22,20,1.98,0,1.98,2.59,0.46,0.39,0.3,0.17,16.13,7.3,0,5.17,56.66,6.09,3.35,1.22,1.67,62,1.43,1.82,1.52,17,0.76,36,1.52,0,13.39,12.94,4.56,3.35,1.22,56.94,8.67,65,2.74,82,0.15,0,0,20.08,65,0.76,6,56,0.3,1.37,21,62,-3,63.79,2.13,0.31,0.39,20.08,80,7.07,7,0.61,0.61,0,0.76,4.87,5.48,0,50,1.06,54,0.76,16,70,14,9,78,13,16.6,12.8,0.99,93,-3.8,16.45,11.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,10,2.92,17,-0.01,0.1,0,-0.04,,0.05
L.de Jesús Gómez Peralta,Club Rubio Nu,"División Profesional, Paraguay",2026,559,Right Centre Back,Paraguay,21,22/04/05,0,0,0.03,0.05,0.64,0,0,0,,0,0,0.01,0.32,0,0.01,0.32,0,0,0,0,0.04,0.97,-0.04,0,0,0,,1.13,0,0.32,0.16,1.29,0.86,3.22,1.78,12.08,5.8,0.06,6.44,30.14,8.7,2.42,0.64,1.93,44,0.52,1.38,0.48,20,0.81,38,1.29,0,10.95,6.65,4.51,2.09,0.81,35.28,2.9,26,1.29,62,0,0,0,32.21,80,2.25,10,40,4.35,4.51,14,66,-14,41.29,2.42,0.07,0.1,26.25,98,5.13,4.03,0.16,0.16,0,0,0.97,1.13,0,0,0,,0,26,70,3,20,76,4,23.41,24.29,0.86,74,0.88,20.13,17.86,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,5,1.98,17,0.04,0.07,0,-0.04,,0.07
Lautaro Comas,Club Sportivo Luqueño,"División Profesional, Paraguay",2026,1268,Right Midfielder,Argentina,31,13/01/95,0.14,0.07,0.06,0.06,1.06,7,27,3,50,0.08,0.21,0.14,1.63,0.14,0.11,1.14,0.07,0.02,0.5,0.28,0.2,2.7,0.09,1.49,0.78,0.71,52,2.41,0,1.56,2.41,0.78,0.77,0.43,0.24,15.33,7.52,0,4.33,50.07,5.47,2.56,1.42,2.2,67,1.17,1.94,0.92,23,0.71,27,0.57,0.07,12.99,11.57,3.34,2.2,0.35,51.99,6.46,50,1.35,61,0.21,0,0,18.52,67,1.21,13,53,0.71,1.99,19,57,-10,60.58,2.7,0.21,0.33,20.37,86,6.3,5.96,1.56,0.85,0.71,0.28,2.13,2.98,0.07,27,0.64,38,0.21,20,63,17,24,58,18,18.44,15.33,0.95,115,-3.11,17.58,17.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,10,4.02,31,0.05,0.06,0.01,0,,0.14
Leandro Esteche,San Lorenzo,"División Profesional, Paraguay",2026,2012,Right Back,Paraguay,25,01/05/01,0,0,0.02,0.04,0.54,0,25,1,,0.01,0,0.03,0.4,0,0.02,0.31,0,0.01,0.09,0,0.05,0.94,-0.05,1.12,0.67,0.45,60,1.12,0.04,0.63,0.81,1.52,1.01,2.77,1.63,11.63,6.35,0.02,4.25,32.22,8.64,3.13,1.61,3.13,65,1.24,2.25,0.58,29,0.85,57,1.48,0,9.44,6.23,2.73,1.48,0.4,36.48,2.46,26,1.03,70,0.27,0,0,24.7,65,2.24,9,40,3.18,5.19,12,59,-6,51.79,3.94,0.15,0.16,20.76,94,4.8,5.73,1.3,0.81,0.49,0.13,1.07,1.88,0,34,0.58,27,0.22,32,58,10,27,59,13,22.13,16.55,0.88,97,-5.58,19.44,16.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,8,2.75,23,0.07,0.05,0.05,-0.02,,0.15
Leandro Meza,Club Nacional,"División Profesional, Paraguay",2026,910,Left Defensive Midfielder,Paraguay,25,04/12/01,0.1,0.1,0.15,0.12,1.29,8,8,2,,0.02,0,0.03,0.3,0,0.03,0.3,0,0,0,0.1,0.19,1.58,-0.09,0.59,0.4,0.2,67,0.79,0,1.29,1.58,0.4,0.31,1.78,1.71,22.15,12.56,0.03,7.32,43.23,6.13,2.97,1.48,1.88,83,1.54,1.85,1.58,50,0.3,38,1.68,0,19.09,16.07,5.54,4.35,1.88,46.23,7.52,39,2.37,55,0.2,0,0.1,29.87,73,1.88,9,54,2.47,2.77,26,57,-16,49.64,3.07,0.32,0.41,26.9,91,5.26,5.93,0.4,0.4,0,0.1,2.18,2.57,0,25,0.1,17,0,22,69,9,18,72,10,19.6,17.01,0.98,110,-2.59,19.17,18.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,10,3.3,25,-0.04,0.05,-0.01,-0.1,,-0.11
Lorenzo Melgarejo,Libertad,"División Profesional, Paraguay",2026,1626,Centre Forward,Paraguay,36,09/08/90,0.72,0.61,0.52,0.11,4.76,13,38,9,67,0.6,0.11,0.14,1.05,0.11,0.14,1,0,0,0.06,0.72,0.65,5.81,0.07,1.99,1.05,0.94,53,1.6,0,1.83,3.04,0.17,0.14,0.77,1.04,10.18,3.82,0.01,2.93,65.22,2.82,2.43,0.33,0.5,67,0.37,0.51,0.44,0,0.17,42,1.33,0,9.41,11.01,2.6,1.99,0.89,70.21,7.97,85,1.83,92,0.17,0,0,15.55,69,0.94,81,77,0.89,1.11,21,53,-16,63.97,1.94,0.52,0.83,20.7,82,5.91,6.03,1,1,0,0.17,8.69,9.68,0.11,39,0.44,40,0.55,13,68,19,14,70,17,16.84,13.63,1.03,94,-3.21,17.39,12.8,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,6,2.92,17,0.01,0.13,0.04,0.06,,0.24
Lucas David González Gamarra,Club Nacional,"División Profesional, Paraguay",2026,633,Right Centre Forward,Paraguay,29,17/10/97,0.14,0.14,0.5,0.15,3.27,4,43,7,,0.63,0.14,0.11,1.14,0.14,0.11,1.14,0,0,0,0.28,0.6,4.41,-0.32,0.28,0.14,0.14,50,1.28,0,1.71,2.56,0.14,0.1,0.85,1.03,19.49,7.54,0.02,6.12,62.94,4.12,2.7,1,1.14,78,1.07,1.17,1.42,0,0.28,54,3.84,0,17.07,18.05,5.55,4.12,1.14,66.06,13.37,78,3.13,76,0.14,0,0,20.34,71,0.71,80,50,1.28,1,39,60,-11,60.2,1.56,0.47,0.7,18.63,84,4.64,6.69,0.85,0.85,0,0.14,5.97,6.83,0,17,0.14,33,0.43,21,64,14,28,64,9,14.89,13.52,0.95,99,-1.37,14.17,13.43,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,8,3.43,20,-0.07,0.05,0.01,0.24,,0.23
Lucas González,Sportivo Trinidense,"División Profesional, Paraguay",2026,621,Right Defensive Midfielder,Argentina,22,03/07/04,0.14,0.14,0.13,0.08,1.59,9,45,2,,0.18,0,0.04,0.58,0,0.01,0.43,0,0.02,0.14,0.14,0.17,2.17,-0.02,1.59,0.72,0.87,45,0.58,0,2.03,2.17,1.16,0.88,2.03,1.15,27.09,14.78,0.01,7.97,43.2,13.18,7.24,2.03,3.19,67,1.31,2.19,1.74,42,1.01,47,1.16,0,23.32,13.42,6.23,5.21,2.03,45.6,9.13,39,3.33,64,0.43,0,0,30.28,76,4.2,8,71,2.9,5.07,25,73,-4,53.96,5.36,0.19,0.21,27.09,87,5.89,9.27,1.3,1.01,0.29,0,1.45,2.46,0,11,0.14,50,0.29,19,70,11,22,67,11,20.91,16.06,0.97,99,-4.85,20.36,15.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,10,4.59,35,0.1,0.1,-0.08,0.07,,0.19
Lucas Monzón,Deportivo Recoleta,"División Profesional, Paraguay",2026,2262,Left Centre Back,Argentina,23,08/01/03,0,0,0.03,0.08,0.32,0,13,0,,0.01,0,0,0.16,0,0,0.16,0,0,0,0,0.03,0.48,-0.03,0.6,0.48,0.12,80,0.84,0,0.36,0.36,1.59,1.78,5.21,5.48,10.5,5.17,0.05,6.52,25.34,12.85,2.23,1.51,3.1,70,1.62,3.4,0.6,48,0.64,55,2.07,0.04,8.39,8.63,3.74,1.43,0.68,29.82,1.03,12,0.52,36,0.32,0,0,46.7,83,4.77,87,60,6.44,6.72,14,68,-15,34.66,2.63,0.27,0.27,36.4,98,4.83,3.14,0.32,0.32,0,0.04,0.44,0.76,0,25,0.08,33,0.04,32,63,5,43,57,0,23.41,22.86,0.94,90,-0.55,21.93,20.51,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,10,2.64,21,0.05,0.05,0.01,-0.01,,0.1
Lucas Morales,Club Sportivo Luqueño,"División Profesional, Paraguay",2026,637,Right Back,Uruguay,27,24/11/99,0.28,0.28,0.08,0.05,1.56,18,27,1,,0.21,0.28,0.15,1.27,0.28,0.15,1.27,0,0,0,0.57,0.24,2.83,0.33,0.85,0.14,0.71,17,0.28,0,2.26,1.84,0.99,0.92,2.69,2.45,15.55,7.92,0,7.78,33.48,9.05,3.68,2.12,3.11,63,1.77,2.68,0.71,46,1.27,68,1.84,0,12.73,10.92,5.66,2.26,1.27,36.66,2.69,21,0.99,44,0,0,0,36.2,71,3.82,8,47,3.25,7.49,9,53,-18,49.13,3.96,0.32,0.41,30.68,89,3.83,6.79,1.98,1.27,0.71,0.28,2.26,3.53,0.28,29,0.57,27,0.57,26,62,12,29,56,15,23.14,18.63,0.91,104,-4.51,21.01,19.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,6,4.14,29,0.17,0.03,0.03,0.08,,0.32
Lucas Quintana,Cerro Porteño,"División Profesional, Paraguay",2026,1679,Right Centre Back,Paraguay,21,01/01/05,0,0,0.03,0.1,0.32,0,50,0,,0.01,0,0.01,0.11,0,0.01,0.11,0,0,0,0,0.04,0.43,-0.04,0.54,0.43,0.11,80,0.64,0,0.32,0.27,1.5,1.86,5.09,5.94,11.63,6.16,0.1,6.75,24.58,11.74,1.07,1.66,3.16,70,2.02,3.88,0.8,57,0.7,65,3.65,0.16,9.17,10.56,4.4,1.77,0.7,27.71,0.75,8,0.43,24,0,0,0,50.45,87,4.24,12,64,6.11,5.58,13,77,-10,36.21,3,0.31,0.31,40.74,99,4.58,3.38,0.05,0.05,0,0.05,0.7,0.75,0,0,0.05,100,0.05,27,71,3,48,44,8,22.78,23.2,0.95,98,0.42,21.65,22.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,7,3.64,23,0.05,0.06,0.14,-0.02,,0.23
Lucas Rodríguez,Club Rubio Nu,"División Profesional, Paraguay",2026,859,Left Wing,Paraguay,19,12/02/07,0.1,0.1,0.18,0.19,0.94,11,56,2,,0.21,0,0.08,1.36,0,0.08,1.36,0,0,0,0.1,0.26,2.31,-0.15,2.73,1.26,1.47,46,1.36,0,2.2,2.62,0.84,0.69,0.31,0.25,19.71,8.49,0,6.29,52.37,5.66,2.52,2.2,3.04,78,1.68,2.37,1.05,54,0.63,33,0.94,0,16.46,13.61,5.03,2.94,0.94,53.12,8.91,54,2.41,82,0,0,0,20.34,71,0.73,5,54,0.63,1.05,29,66,-5,56.77,3.04,0.22,0.47,23.06,82,5.9,5.98,1.26,1.26,0,0.21,2.41,3.67,0.1,17,0.42,40,0.21,18,70,12,26,65,9,16.46,13.75,1,105,-2.71,16.47,14.46,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,9,3.64,28,-0.02,0.1,0,0.05,,0.12
Lucas Sanabria,Libertad,"División Profesional, Paraguay",2026,907,Left Defensive Midfielder,Paraguay,27,12/09/99,0,0,0.05,0.03,1.39,0,36,1,,0.03,0.1,0.11,1.19,0.1,0.04,0.5,0,0.07,0.69,0.1,0.15,2.58,-0.05,0,0,0,,0.69,0,0.5,0.69,0.4,0.55,0.79,0.94,13.99,8.53,0.01,6.05,44.12,9.13,4.86,1.49,1.88,68,2.07,2.62,0.5,36,0.69,67,0.79,0,12,16.71,4.96,2.68,1.09,46.86,5.65,47,1.69,63,0,0,0,52.58,84,5.36,88,64,0.99,8.14,16,75,-9,52.44,6.45,0.49,0.56,42.86,98,3.82,13.29,1.79,0.99,0.79,0.2,1.09,2.08,0,22,0.4,57,0.2,14,75,12,18,73,9,21.08,15.36,0.96,100,-5.72,20.14,15.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,5,5.99,38,0.06,0.07,-0.01,-0.02,,0.1
