"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count Pressures received in sample";"Count Pressures received per 100 Pressures";"Count forced losses under Pressure per 100 Pressures";"Count ball retentions under Pressure per 100 Pressures";"Ball retention ratio under Pressure";"Pass completion ratio under Pressure";"Count pass attempts under Pressure per 100 Pressures";"Count completed passes under Pressure per 100 Pressures";"Count dangerous pass attempts under Pressure per 100 Pressures";"Count dangerous passes completed under Pressure per 100 Pressures";"Dangerous pass completion ratio under Pressure";"Count difficult pass attempts under Pressure per 100 Pressures";"Count difficult passes completed under Pressure per 100 Pressures";"Difficult pass completion ratio under Pressure"
"Antonio José Raíllo Arenas";"RCB";"all";"all";"23739";"Antonio Raíllo";"1991-10-08";"99.91";"19.94";"5";"0";"105";"100";"15.24";"84.76";"84.76";"87.23";"89.52";"78.1";"0.95";"0.95";"100";"10.48";"4.76";"45.45"
"Daniel José Rodríguez Vázquez";"AM";"all";"all";"23740";"Dani Rodríguez";"1988-06-06";"76.47";"18.69";"7";"0";"154";"100";"23.38";"76.62";"76.62";"87.13";"65.58";"57.14";"10.39";"5.84";"56.25";"14.29";"7.79";"54.55"
"Daniel José Rodríguez Vázquez";"CF";"all";"all";"23740";"Dani Rodríguez";"1988-06-06";"80.91";"15.59";"9";"0";"160";"100";"29.38";"70.62";"70.62";"76.92";"56.88";"43.75";"7.5";"5";"66.67";"13.12";"5";"38.1"
"Daniel José Rodríguez Vázquez";"LW";"all";"all";"23740";"Dani Rodríguez";"1988-06-06";"76.57";"19.33";"5";"0";"110";"100";"27.27";"72.73";"72.73";"77.14";"63.64";"49.09";"5.45";"4.55";"83.33";"14.55";"7.27";"50"
"Takefusa Kubo";"RW";"all";"all";"23745";"T. Kubo";"2001-06-04";"85.02";"20.68";"22";"0";"761";"100";"28.38";"71.62";"71.62";"75.34";"58.61";"44.15";"12.09";"6.57";"54.35";"16.29";"6.57";"40.32"
"Jorge Sáenz de Miera Colmeiro";"CB";"all";"all";"23760";"Jorge Sáenz";"1996-11-17";"96.99";"18.56";"5";"0";"76";"100";"21.05";"78.95";"78.95";"79.1";"88.16";"69.74";"0";"0";"";"25";"13.16";"52.63"
"Jorge Sáenz de Miera Colmeiro";"RCB";"all";"all";"23760";"Jorge Sáenz";"1996-11-17";"93.58";"18.42";"10";"0";"199";"100";"27.14";"72.86";"72.86";"75.45";"83.92";"63.32";"0.5";"0.5";"100";"19.6";"9.05";"46.15"
"Domingos Sousa Coutinho Meneses Duarte";"RCB";"all";"all";"23765";"Domingos Duarte";"1995-03-10";"97.38";"15.86";"19";"0";"245";"100";"36.33";"63.67";"63.67";"70.19";"84.9";"59.59";"0.82";"0.82";"100";"22.86";"9.8";"42.86"
"Aridane Hernández Umpiérrez";"LCB";"all";"all";"23782";"Aridane Hernández";"1989-03-23";"95.72";"21.37";"8";"0";"142";"100";"19.72";"80.28";"80.28";"86.55";"83.8";"72.54";"1.41";"1.41";"100";"9.15";"5.63";"61.54"
"Jon Moncayola Tollar";"RM";"all";"all";"23786";"Jon Moncayola";"1998-05-13";"85.57";"16.03";"17";"0";"299";"100";"24.08";"75.92";"75.92";"77.69";"83.95";"65.22";"6.35";"3.68";"57.89";"21.4";"9.7";"45.31"
"Carles Pérez Sayol";"RW";"all";"all";"23844";"Carles Pérez";"1998-02-16";"88.64";"13.39";"9";"0";"166";"100";"36.75";"63.25";"63.25";"63.64";"53.01";"33.73";"12.65";"5.42";"42.86";"15.66";"4.22";"26.92"
"Rodrygo Silva de Goes";"CF";"all";"all";"23903";"Rodrygo";"2001-01-09";"86.39";"27.18";"5";"0";"167";"100";"21.56";"78.44";"78.44";"85.85";"63.47";"54.49";"13.77";"8.38";"60.87";"10.18";"4.19";"41.18"
"Rodrygo Silva de Goes";"LW";"all";"all";"23903";"Rodrygo";"2001-01-09";"77.62";"23.92";"6";"0";"163";"100";"13.5";"86.5";"86.5";"93.69";"68.1";"63.8";"10.43";"8.59";"82.35";"5.52";"3.68";"66.67"
"Rodrygo Silva de Goes";"RF";"all";"all";"23903";"Rodrygo";"2001-01-09";"86.73";"27.85";"5";"0";"161";"100";"14.91";"85.09";"85.09";"88.5";"70.19";"62.11";"9.94";"6.21";"62.5";"7.45";"3.11";"41.67"
"Rodrygo Silva de Goes";"RW";"all";"all";"23903";"Rodrygo";"2001-01-09";"81.88";"27.49";"5";"0";"153";"100";"12.42";"87.58";"87.58";"89.29";"73.2";"65.36";"11.11";"7.19";"64.71";"9.15";"5.23";"57.14"
"Domingos André Ribeiro Almeida";"AM";"all";"all";"23965";"André Almeida";"2000-05-30";"85.75";"19.78";"10";"0";"300";"100";"18.67";"81.33";"81.33";"88.12";"67.33";"59.33";"7.67";"5";"65.22";"9";"4.67";"51.85"
"Domingos André Ribeiro Almeida";"CF";"all";"all";"23965";"André Almeida";"2000-05-30";"77.19";"17.41";"6";"0";"168";"100";"16.07";"83.93";"83.93";"89.47";"79.17";"70.83";"10.12";"5.95";"58.82";"13.69";"8.33";"60.87"
"Omar Federico Alderete Fernández";"LCB";"all";"all";"23977";"O. Alderete";"1996-12-26";"95.75";"14.93";"31";"0";"487";"100";"35.73";"64.27";"64.27";"65.11";"83.57";"54.41";"3.49";"0.82";"23.53";"33.06";"16.84";"50.93"
"Fábio Daniel Soares Silva";"CF";"all";"all";"24014";"Fábio Silva";"2002-07-19";"87.62";"19.15";"19";"0";"375";"100";"35.47";"64.53";"64.53";"66.67";"52.8";"35.2";"12";"5.33";"44.44";"16.53";"5.6";"33.87"
"Pol Lozano Vizuete";"DM";"all";"all";"24018";"Pol Lozano";"1999-10-06";"82.29";"15.92";"6";"0";"136";"100";"17.65";"82.35";"82.35";"83.04";"82.35";"68.38";"1.47";"0.74";"50";"11.03";"5.88";"53.33"
"Pol Lozano Vizuete";"LDM";"all";"all";"24018";"Pol Lozano";"1999-10-06";"76.72";"14.49";"5";"0";"87";"100";"24.14";"75.86";"75.86";"80.56";"82.76";"66.67";"6.9";"5.75";"83.33";"14.94";"8.05";"53.85"
"Pol Lozano Vizuete";"LM";"all";"all";"24018";"Pol Lozano";"1999-10-06";"85.06";"17.42";"6";"0";"118";"100";"19.49";"80.51";"80.51";"80.58";"87.29";"70.34";"1.69";"1.69";"100";"5.93";"2.54";"42.86"
"Aitor Ruibal García";"RB";"all";"all";"24048";"Aitor Ruibal";"1996-03-22";"93.9";"22.41";"8";"0";"209";"100";"23.92";"76.08";"76.08";"79.38";"76.56";"60.77";"6.22";"3.35";"53.85";"16.75";"7.66";"45.71"
"Luis Jesús Rioja González";"LW";"all";"all";"24051";"Luis Rioja";"1993-10-16";"91.07";"18.52";"14";"0";"335";"100";"34.63";"65.37";"65.37";"63.29";"70.75";"44.78";"16.72";"5.07";"30.36";"23.88";"6.27";"26.25"
"Luis Jesús Rioja González";"RW";"all";"all";"24051";"Luis Rioja";"1993-10-16";"89.21";"21.82";"12";"0";"329";"100";"29.79";"70.21";"70.21";"72.25";"69";"49.85";"11.25";"5.78";"51.35";"20.06";"10.03";"50"
"Moussa Diarra";"LB";"all";"all";"24070";"M. Diarra";"2000-11-10";"96.34";"18.05";"8";"0";"143";"100";"32.87";"67.13";"67.13";"67.86";"78.32";"53.15";"6.99";"3.5";"50";"27.97";"14.69";"52.5"
"Moussa Diarra";"LCB";"all";"all";"24070";"M. Diarra";"2000-11-10";"101.52";"18.8";"12";"0";"206";"100";"19.42";"80.58";"80.58";"81.32";"88.35";"71.84";"2.91";"0.97";"33.33";"20.39";"9.71";"47.62"
"Eduardo Expósito Jaén";"AM";"all";"all";"24078";"Edu Expósito";"1996-08-01";"80.99";"15.91";"8";"0";"202";"100";"29.7";"70.3";"70.3";"67.39";"68.32";"46.04";"14.36";"5.94";"41.38";"19.8";"4.95";"25"
"Mateu Jaume Morey Bauzà";"RB";"all";"all";"24084";"Mateu Morey";"2000-03-02";"88.98";"20.83";"5";"0";"151";"100";"24.5";"75.5";"75.5";"77.87";"80.79";"62.91";"4.64";"1.99";"42.86";"16.56";"6.62";"40"
"Oihan Sancet Tirapu";"AM";"all";"all";"24120";"Oihan Sancet";"2000-04-25";"79.49";"17.85";"13";"0";"350";"100";"21.71";"78.29";"78.29";"83.25";"56.29";"46.86";"7.14";"5.14";"72";"8";"3.71";"46.43"
"Ander Barrenetxea Muguruza";"LW";"all";"all";"24122";"Ander Barrenetxea";"2001-12-27";"67.4";"18.27";"10";"0";"245";"100";"33.88";"66.12";"66.12";"75.17";"59.18";"44.49";"10.2";"6.12";"60";"15.92";"7.35";"46.15"
"Ronald Federico Araújo da Silva";"RCB";"all";"all";"24123";"R. Araújo";"1999-03-07";"89.46";"32.66";"6";"0";"113";"100";"12.39";"87.61";"87.61";"89.62";"93.81";"84.07";"2.65";"2.65";"100";"11.5";"6.19";"53.85"
"Jorge De Frutos Sebastián";"RW";"all";"all";"24247";"Jorge de Frutos";"1997-02-20";"81.34";"18.07";"25";"0";"529";"100";"35.16";"64.84";"64.84";"70.19";"58.98";"41.4";"10.59";"4.73";"44.64";"15.88";"6.24";"39.29"
"Sergio Carreira Vilariño";"RWB";"all";"all";"24300";"Sergio Carreira";"2000-10-13";"94";"27.09";"11";"0";"274";"100";"31.39";"68.61";"68.61";"69.86";"79.93";"55.84";"10.22";"3.65";"35.71";"23.72";"7.66";"32.31"
"Manuel Sánchez De La Peña";"LB";"all";"all";"24453";"Manu Sánchez";"2000-08-24";"93.88";"16.52";"27";"0";"535";"100";"32.71";"67.29";"67.29";"69.11";"73.83";"51.03";"8.6";"3.55";"41.3";"25.61";"9.72";"37.96"
"Logan Costa";"LCB";"all";"all";"24519";"Logan Costa";"2001-04-01";"98.2";"21.96";"26";"0";"465";"100";"16.34";"83.66";"83.66";"85.45";"94.62";"80.86";"0.65";"0.43";"66.67";"16.56";"11.61";"70.13"
"Jude Bellingham";"AM";"all";"all";"24583";"J. Bellingham";"2003-06-29";"95.58";"29.74";"14";"0";"531";"100";"18.08";"81.92";"81.92";"85.56";"70.43";"60.26";"12.99";"8.47";"65.22";"8.85";"4.71";"53.19"
"Jude Bellingham";"LW";"all";"all";"24583";"J. Bellingham";"2003-06-29";"92.73";"28.95";"7";"0";"282";"100";"18.44";"81.56";"81.56";"87.44";"70.57";"61.7";"12.06";"7.8";"64.71";"10.64";"5.67";"53.33"
"Loïc Badé";"RCB";"all";"all";"24611";"L. Badé";"2000-04-11";"100.13";"22.32";"28";"0";"788";"100";"17.64";"82.36";"82.36";"84.13";"87.18";"73.35";"0.25";"0.13";"50";"15.99";"8.5";"53.17"
"Javier Muñoz Jiménez";"AM";"all";"all";"24612";"Javi Muñoz";"1995-02-28";"98.42";"20.56";"9";"0";"202";"100";"27.23";"72.77";"72.77";"74.05";"78.22";"57.92";"12.87";"8.42";"65.38";"25.25";"15.35";"60.78"
"Javier Muñoz Jiménez";"RM";"all";"all";"24612";"Javi Muñoz";"1995-02-28";"92.35";"21.25";"5";"0";"130";"100";"26.92";"73.08";"73.08";"75";"83.08";"62.31";"6.92";"2.31";"33.33";"16.15";"6.92";"42.86"
"Sergio Camello Pérez";"CF";"all";"all";"24666";"Sergio Camello";"2001-02-10";"74.78";"17.29";"12";"0";"212";"100";"26.42";"73.58";"73.58";"82.26";"58.49";"48.11";"14.15";"11.32";"80";"10.38";"5.66";"54.55"
"Martín Zubimendi Ibañez";"DM";"all";"all";"24776";"Martín Zubimendi";"1999-02-02";"97.05";"24.7";"25";"0";"765";"100";"17.91";"82.09";"82.09";"83.76";"86.14";"72.16";"4.58";"1.96";"42.86";"13.2";"6.67";"50.5"
"Abel Ruiz Ortega";"CF";"all";"all";"24902";"Abel Ruiz";"2000-01-28";"74.35";"22.66";"17";"0";"211";"100";"18.48";"81.52";"81.52";"92.19";"60.66";"55.92";"9.95";"8.06";"80.95";"6.16";"4.27";"69.23"
"Julián Álvarez";"CF";"all";"all";"24955";"J. Álvarez";"2000-01-31";"85";"21.5";"27";"0";"692";"100";"27.17";"72.83";"72.83";"77.55";"70.81";"54.91";"14.88";"9.83";"66.02";"16.76";"8.24";"49.14"
"Luka Sučić";"LM";"all";"all";"25326";"L. Sučić";"2002-09-08";"89.03";"22.11";"11";"0";"364";"100";"18.41";"81.59";"81.59";"83.59";"71.98";"60.16";"8.24";"3.57";"43.33";"11.81";"5.49";"46.51"
"Luka Sučić";"RM";"all";"all";"25326";"L. Sučić";"2002-09-08";"82.18";"23.54";"7";"0";"173";"100";"16.18";"83.82";"83.82";"87.88";"76.3";"67.05";"8.67";"4.05";"46.67";"11.56";"5.78";"50"
"Pathé Ismaël Ciss";"LDM";"all";"all";"25573";"P. Ciss";"1994-03-16";"85.99";"20.11";"7";"0";"176";"100";"15.91";"84.09";"84.09";"89.66";"82.39";"73.86";"2.27";"1.14";"50";"10.8";"4.55";"42.11"
"Pathé Ismaël Ciss";"RDM";"all";"all";"25573";"P. Ciss";"1994-03-16";"90.52";"20.19";"9";"0";"217";"100";"16.59";"83.41";"83.41";"85.95";"85.25";"73.27";"2.76";"0.92";"33.33";"9.68";"4.61";"47.62"
"Randy Nteka";"CF";"all";"all";"25574";"R. Nteka";"1997-12-06";"70.36";"15.16";"13";"0";"137";"100";"28.47";"71.53";"71.53";"73.17";"59.85";"43.8";"13.14";"7.3";"55.56";"17.52";"6.57";"37.5"
"Dani Gómez Alcón";"CF";"all";"all";"25591";"Dani Gómez";"1998-07-30";"84.08";"18.48";"5";"0";"60";"100";"26.67";"73.33";"73.33";"81.82";"55";"45";"6.67";"1.67";"25";"16.67";"8.33";"50"
"Luis Milla Manzanares";"LM";"all";"all";"25592";"Luis Milla";"1994-10-07";"100.14";"15.59";"12";"0";"322";"100";"18.01";"81.99";"81.99";"82.45";"76.09";"62.73";"7.76";"4.66";"60";"15.22";"8.39";"55.1"
"Luis Milla Manzanares";"RM";"all";"all";"25592";"Luis Milla";"1994-10-07";"97.15";"14.09";"10";"0";"219";"100";"21.46";"78.54";"78.54";"81.56";"81.74";"66.67";"8.68";"3.65";"42.11";"17.35";"8.22";"47.37"
"Alejandro José Muñoz Miguel";"LB";"all";"all";"25594";"Á. Muñoz";"1994-07-30";"84.18";"16.67";"13";"0";"210";"100";"27.62";"72.38";"72.38";"77.9";"86.19";"67.14";"4.29";"0.48";"11.11";"25.24";"12.38";"49.06"
"Luis Jesús Pérez Maqueda";"RB";"all";"all";"25596";"Luis Pérez";"1995-02-04";"99.56";"19.6";"21";"0";"386";"100";"24.09";"75.91";"75.91";"79.56";"82.38";"65.54";"3.37";"1.81";"53.85";"20.47";"10.88";"53.16"
"Luis Jesús Pérez Maqueda";"RWB";"all";"all";"25596";"Luis Pérez";"1995-02-04";"99.83";"19.23";"5";"0";"96";"100";"26.04";"73.96";"73.96";"76.47";"88.54";"67.71";"4.17";"0";"0";"23.96";"10.42";"43.48"
"Javier Galán Gil";"LB";"all";"all";"25625";"Javi Galán";"1994-11-19";"90.36";"23.46";"16";"0";"424";"100";"24.06";"75.94";"75.94";"80.52";"72.64";"58.49";"5.9";"2.59";"44";"16.98";"8.25";"48.61"
"Álvaro Juan Cruz Armada";"LB";"all";"all";"25637";"Juan Cruz";"1992-07-28";"80.42";"14.22";"15";"0";"182";"100";"27.47";"72.53";"72.53";"75.62";"87.91";"66.48";"1.1";"0";"0";"24.73";"11.54";"46.67"
"Iván Sánchez Aguayo";"RW";"all";"all";"25642";"Iván Sánchez";"1992-09-23";"80.89";"15.91";"10";"0";"261";"100";"26.82";"73.18";"73.18";"73.05";"63.98";"46.74";"9.58";"3.83";"40";"21.46";"9.2";"42.86"
"Alejandro Baena Rodríguez";"LW";"all";"all";"25697";"Álex Baena";"2001-07-20";"92.92";"21.15";"24";"0";"730";"100";"30.14";"69.86";"69.86";"70.2";"76.3";"53.56";"20.96";"11.92";"56.86";"25.07";"13.01";"51.91"
"Pedro González López";"LDM";"all";"all";"25738";"Pedri";"2002-11-25";"92.6";"29.62";"21";"0";"1205";"100";"12.78";"87.22";"87.22";"89.07";"85.06";"75.77";"10.79";"7.8";"72.31";"10.37";"5.81";"56"
"Pedro González López";"LM";"all";"all";"25738";"Pedri";"2002-11-25";"86.26";"28.64";"8";"0";"457";"100";"13.13";"86.87";"86.87";"88.77";"81.84";"72.65";"9.19";"6.78";"73.81";"8.97";"5.69";"63.41"
"Iñigo  Ruiz de Galarreta Etxeberria";"RDM";"all";"all";"25739";"Iñigo Ruiz de Galarreta";"1993-08-06";"71.89";"17.51";"10";"0";"264";"100";"17.8";"82.2";"82.2";"83.71";"83.71";"70.08";"7.2";"2.65";"36.84";"10.23";"3.79";"37.04"
"José Alejandro Suárez Suárez";"RCB";"all";"all";"25742";"Álex Suárez";"1993-03-18";"93.42";"20.07";"23";"0";"386";"100";"23.83";"76.17";"76.17";"79.69";"84.2";"67.1";"0.26";"0.26";"100";"20.47";"10.1";"49.37"
"Kirian Rodríguez Concepción";"AM";"all";"all";"25745";"Kirian Rodríguez";"1996-03-05";"84.83";"18.53";"5";"0";"136";"100";"16.18";"83.82";"83.82";"86.55";"87.5";"75.74";"6.62";"4.41";"66.67";"16.91";"11.76";"69.57"
"Kirian Rodríguez Concepción";"LDM";"all";"all";"25745";"Kirian Rodríguez";"1996-03-05";"93.9";"21.75";"5";"0";"203";"100";"14.29";"85.71";"85.71";"87.43";"94.09";"82.27";"4.93";"1.97";"40";"9.36";"5.91";"63.16"
"Kirian Rodríguez Concepción";"LM";"all";"all";"25745";"Kirian Rodríguez";"1996-03-05";"91.95";"23.11";"7";"0";"300";"100";"19.33";"80.67";"80.67";"82.53";"89.67";"74";"9";"4";"44.44";"11";"5.33";"48.48"
"Sergio González Poirrier";"CB";"all";"all";"25760";"Sergio González";"1992-04-20";"92.17";"17.54";"7";"0";"133";"100";"19.55";"80.45";"80.45";"82.81";"96.24";"79.7";"0";"0";"";"19.55";"9.77";"50"
"Sergio González Poirrier";"LCB";"all";"all";"25760";"Sergio González";"1992-04-20";"97.13";"19.03";"8";"0";"155";"100";"21.29";"78.71";"78.71";"80.42";"92.26";"74.19";"0";"0";"";"16.13";"6.45";"40"
"Sergio González Poirrier";"RCB";"all";"all";"25760";"Sergio González";"1992-04-20";"98.08";"17.74";"15";"0";"285";"100";"25.96";"74.04";"74.04";"76.03";"93.68";"71.23";"0.7";"0";"0";"24.91";"10.88";"43.66"
"Marcos André de Sousa Mendonça";"CF";"all";"all";"25764";"Marcos André";"1996-10-20";"80.5";"16.48";"14";"0";"206";"100";"30.58";"69.42";"69.42";"71.08";"40.29";"28.64";"5.83";"3.88";"66.67";"10.68";"4.37";"40.91"
"Álex Sola López Ocaña";"LW";"all";"all";"25781";"Álex Sola";"1999-06-09";"77.22";"11.89";"9";"0";"174";"100";"39.66";"60.34";"60.34";"68.29";"47.13";"32.18";"5.75";"2.87";"50";"16.67";"7.47";"44.83"
"Jon Pacheco Dozagarat";"LCB";"all";"all";"25803";"Jon Pacheco";"2001-01-08";"99.27";"22.97";"7";"0";"142";"100";"33.8";"66.2";"66.2";"68.29";"86.62";"59.15";"0.7";"0";"0";"20.42";"9.86";"48.28"
"Aimar Oroz Huarte";"AM";"all";"all";"25804";"Aimar Oroz";"2001-11-27";"88.86";"17.9";"7";"0";"239";"100";"24.27";"75.73";"75.73";"78.91";"61.51";"48.54";"9.62";"4.6";"47.83";"10.46";"4.18";"40"
"Aimar Oroz Huarte";"LM";"all";"all";"25804";"Aimar Oroz";"2001-11-27";"92.68";"17.6";"20";"0";"572";"100";"21.5";"78.5";"78.5";"81.7";"67.83";"55.42";"8.22";"4.9";"59.57";"8.92";"4.37";"49.02"
"Alejandro Francés Torrijo";"RB";"all";"all";"25813";"Alejandro Francés";"2002-08-01";"92.78";"27.16";"8";"0";"291";"100";"15.81";"84.19";"84.19";"86.21";"89.69";"77.32";"1.37";"0";"0";"11.34";"5.5";"48.48"
"Alejandro Catena Marugán";"CB";"all";"all";"25875";"Alejandro Catena";"1994-10-28";"91.3";"19.03";"7";"0";"133";"100";"12.03";"87.97";"87.97";"89.83";"88.72";"79.7";"0";"0";"";"9.77";"6.77";"69.23"
"Alejandro Catena Marugán";"LCB";"all";"all";"25875";"Alejandro Catena";"1994-10-28";"99.63";"20.31";"9";"0";"152";"100";"21.71";"78.29";"78.29";"79.58";"93.42";"74.34";"4.61";"2.63";"57.14";"21.71";"11.84";"54.55"
"Alejandro Catena Marugán";"RCB";"all";"all";"25875";"Alejandro Catena";"1994-10-28";"100.02";"18.01";"17";"0";"253";"100";"26.88";"73.12";"73.12";"75.98";"90.51";"68.77";"0";"0";"";"18.97";"8.7";"45.83"
"Óscar Valentín Martín Luengo";"LM";"all";"all";"25878";"Óscar Valentín";"1994-08-20";"86.58";"13.92";"6";"0";"117";"100";"17.95";"82.05";"82.05";"83.67";"83.76";"70.09";"3.42";"2.56";"75";"14.53";"7.69";"52.94"
"Óscar Valentín Martín Luengo";"RDM";"all";"all";"25878";"Óscar Valentín";"1994-08-20";"87.28";"21.66";"5";"0";"117";"100";"14.53";"85.47";"85.47";"88.66";"82.91";"73.5";"3.42";"2.56";"75";"14.53";"10.26";"70.59"
"Isaac Palazón Camacho";"AM";"all";"all";"25892";"Isi Palazón";"1994-12-27";"92.26";"21.38";"11";"0";"343";"100";"22.45";"77.55";"77.55";"84.15";"71.72";"60.35";"7.29";"4.37";"60";"15.74";"10.2";"64.81"
"Isaac Palazón Camacho";"CF";"all";"all";"25892";"Isi Palazón";"1994-12-27";"86.69";"16.92";"10";"0";"222";"100";"23.87";"76.13";"76.13";"79.05";"66.67";"52.7";"3.15";"1.8";"57.14";"10.81";"4.5";"41.67"
"Juan Cruz Diaz Espósito";"RW";"all";"all";"25902";"Juan Cruz";"2000-04-25";"79.2";"15.5";"10";"0";"217";"100";"31.34";"68.66";"68.66";"68.53";"65.9";"45.16";"12.44";"5.53";"44.44";"20.28";"10.6";"52.27"
"Luis Alfonso Espino García";"LB";"all";"all";"25909";"A. Espino";"1992-01-05";"88.49";"17.28";"8";"0";"210";"100";"32.86";"67.14";"67.14";"67.33";"71.43";"48.1";"8.1";"4.29";"52.94";"24.76";"8.57";"34.62"
"Javier Hernández Carrera";"LB";"all";"all";"25945";"Javi Hernández";"1998-05-02";"96.3";"17.03";"16";"0";"324";"100";"27.78";"72.22";"72.22";"73.76";"81.17";"59.88";"8.33";"3.7";"44.44";"26.54";"11.11";"41.86"
"Javier Hernández Carrera";"LWB";"all";"all";"25945";"Javi Hernández";"1998-05-02";"93.55";"18.12";"6";"0";"116";"100";"33.62";"66.38";"66.38";"70.45";"75.86";"53.45";"6.9";"3.45";"50";"25";"9.48";"37.93"
"Victor Álvarez Rozada";"RB";"all";"all";"26015";"Viti Rozada";"1997-09-16";"88.86";"19.32";"20";"0";"393";"100";"23.16";"76.84";"76.84";"78.96";"78.63";"62.09";"5.85";"1.27";"21.74";"19.08";"7.89";"41.33"
"Brian  Oliván Herrero";"LB";"all";"all";"26078";"Brian Oliván";"1994-04-01";"91.48";"18.75";"10";"0";"165";"100";"33.33";"66.67";"66.67";"68.06";"87.27";"59.39";"7.88";"3.03";"38.46";"33.33";"13.94";"41.82"
"Miguel Gutiérrez Ortega";"LB";"all";"all";"26203";"Miguel Gutiérrez";"2001-07-27";"98.13";"28.72";"16";"0";"529";"100";"19.09";"80.91";"80.91";"82.38";"76.18";"62.76";"10.02";"4.91";"49.06";"15.12";"6.81";"45"
"Miguel Gutiérrez Ortega";"LWB";"all";"all";"26203";"Miguel Gutiérrez";"2001-07-27";"93.91";"27.89";"7";"0";"225";"100";"20.44";"79.56";"79.56";"81.46";"79.11";"64.44";"9.33";"3.56";"38.1";"16.44";"6.22";"37.84"
"Facundo Nahuel Tenaglia";"RB";"all";"all";"26534";"N. Tenaglia";"1996-02-21";"98.98";"18.09";"30";"0";"646";"100";"31.27";"68.73";"68.73";"70.55";"80.96";"57.12";"5.57";"2.32";"41.67";"25.85";"11.46";"44.31"
"Nahuel Molina Lucero";"RB";"all";"all";"26571";"N. Molina";"1998-04-06";"86.58";"23.46";"10";"0";"267";"100";"28.09";"71.91";"71.91";"75.21";"87.64";"65.92";"4.87";"3.37";"69.23";"16.48";"8.24";"50"
"Chidera Ejuke";"LW";"all";"all";"26779";"C. Ejuke";"1998-01-02";"86.43";"20.62";"5";"0";"177";"100";"22.6";"77.4";"77.4";"84.47";"58.19";"49.15";"7.91";"4.52";"57.14";"11.86";"5.65";"47.62"
"Antonio Martínez López";"CF";"all";"all";"27263";"Toni Martínez";"1997-06-30";"77.48";"13.64";"9";"0";"107";"100";"29.91";"70.09";"70.09";"69.49";"55.14";"38.32";"8.41";"3.74";"44.44";"16.82";"4.67";"27.78"
"Samuel Dias Lino";"LW";"all";"all";"27279";"Samuel Lino";"1999-12-23";"72.67";"17.82";"7";"0";"180";"100";"29.44";"70.56";"70.56";"72.99";"76.11";"55.56";"11.11";"3.89";"35";"17.22";"7.22";"41.94"
"Carl Starfelt";"CB";"all";"all";"27819";"C. Starfelt";"1995-06-01";"99.38";"26.91";"19";"0";"383";"100";"13.05";"86.95";"86.95";"89.89";"92.95";"83.55";"0.78";"0.78";"100";"10.44";"5.48";"52.5"
"Raúl Moro Prescoli";"LW";"all";"all";"28597";"Raúl Moro";"2002-12-05";"91.87";"17.9";"18";"0";"430";"100";"36.28";"63.72";"63.72";"63.04";"64.19";"40.47";"16.05";"4.65";"28.99";"23.49";"8.6";"36.63"
"Yvan Neyou";"LM";"all";"all";"28599";"Y. Neyou";"1997-01-03";"91.84";"17.72";"11";"0";"326";"100";"14.42";"85.58";"85.58";"89.77";"80.98";"72.7";"2.45";"1.84";"75";"9.2";"5.21";"56.67"
"Yvan Neyou";"RM";"all";"all";"28599";"Y. Neyou";"1997-01-03";"93.05";"15.57";"7";"0";"178";"100";"16.29";"83.71";"83.71";"84.51";"79.78";"67.42";"2.81";"0.56";"20";"11.8";"5.06";"42.86"
"José Luis García Vayá";"LM";"all";"all";"29176";"Pepelu";"1998-08-11";"95.16";"20.54";"8";"0";"210";"100";"19.52";"80.48";"80.48";"84.57";"89.52";"75.71";"4.29";"2.86";"66.67";"16.67";"8.57";"51.43"
"José Luis García Vayá";"RM";"all";"all";"29176";"Pepelu";"1998-08-11";"93.8";"20.42";"7";"0";"193";"100";"18.13";"81.87";"81.87";"81.5";"89.64";"73.06";"2.07";"1.04";"50";"16.58";"8.29";"50"
"Óscar Mingueza García";"LWB";"all";"all";"29801";"Óscar Mingueza";"1999-05-13";"96.13";"26.6";"9";"0";"367";"100";"16.62";"83.38";"83.38";"85.28";"88.83";"75.75";"11.17";"8.45";"75.61";"13.9";"7.36";"52.94"
"Óscar Mingueza García";"RWB";"all";"all";"29801";"Óscar Mingueza";"1999-05-13";"97.66";"24.72";"13";"0";"467";"100";"25.91";"74.09";"74.09";"74.25";"85.65";"63.6";"8.57";"4.71";"55";"22.06";"9.64";"43.69"
"Samuel Almeida Costa";"DM";"all";"all";"30271";"Samú Costa";"2000-11-27";"93.43";"19.16";"5";"0";"130";"100";"20";"80";"80";"81.55";"79.23";"64.62";"3.85";"2.31";"60";"14.62";"9.23";"63.16"
"Samuel Almeida Costa";"LDM";"all";"all";"30271";"Samú Costa";"2000-11-27";"96.65";"23.02";"5";"0";"134";"100";"23.88";"76.12";"76.12";"77.97";"88.06";"68.66";"2.24";"2.24";"100";"12.69";"4.48";"35.29"
"Samuel Almeida Costa";"LM";"all";"all";"30271";"Samú Costa";"2000-11-27";"95.96";"19.56";"10";"0";"253";"100";"24.11";"75.89";"75.89";"80.61";"77.47";"62.45";"3.16";"1.98";"62.5";"18.18";"11.07";"60.87"
