Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Joaquín Pereyra,Danubio,Primera División,2026,1082,Right Centre Back,Uruguay,32,09/07/94,0.08,0.08,0.03,0.07,0.42,20,40,0,,0.02,0,0.01,0.25,0,0.01,0.25,0,0,0,0.08,0.04,0.67,0.04,0.33,0.33,0,100,0.58,0,0.17,0.25,1.08,1.18,6.07,6.96,13.14,6.49,0.06,5.99,23.86,11.65,1.5,1.41,2.5,71,1.55,2.73,0.67,36,0.58,54,2.83,0,11.06,12.29,3.99,1.33,0.67,27.37,1.08,10,0.5,38,0.17,0,0,38.02,72,3.16,20,38,7.32,6.99,13,45,-27,33.8,1.66,0.13,0.16,26.95,99,5.16,1.83,0,0,0,0.08,1.08,1.08,0,,0.08,100,0.08,40,58,2,50,50,0,25.01,25.27,0.87,91,0.26,21.78,23.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,9,1.56,15,0.04,0.05,0.09,-0.01,,0.17
Joaquín Zeballos,Wanderers,Primera División,2026,1534,Centre Forward,Uruguay,30,12/11/96,0.29,0.12,0.3,0.13,2.29,5,44,5,100,0.38,0.06,0.06,0.76,0.06,0.06,0.76,0,0,0,0.18,0.35,3.05,-0.18,1,0.59,0.41,59,1.41,0.06,2.46,3.87,0.23,0.2,0.65,0.61,17.31,5.87,0.02,5.28,63.47,4.34,2.7,0.76,1,65,0.8,1,1.53,13,0.41,34,2.52,0,15.08,14.71,4.63,3.58,1.17,65.46,12.03,80,2.93,82,0.12,0,0,19.18,68,0.41,14,58,0.94,0.41,35,59,-9,60.77,1.7,0.31,0.5,19.77,77,4.29,6.28,0.41,0.41,0,0.29,6.69,7.1,0.12,0,0.12,67,0.53,17,66,17,15,74,11,13.85,14.1,1,98,0.25,13.85,13.84,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,9,3.06,19,-0.05,-0.03,0.03,0,,-0.05
Jonathan Dellarossa,Central Español,Primera División,2026,312,Centre Forward,Argentina,26,17/01/00,0,0,0.21,0.12,1.73,0,33,2,,0.18,0.29,0.07,0.87,0.29,0.07,0.87,0,0,0,0.29,0.28,2.6,0,0.58,0,0.58,0,0.58,0,2.6,3.17,0,0,0.87,0.75,17.3,6.35,0.02,3.46,61.13,4.33,3.46,0.29,0.29,25,0.17,0.17,1.15,0,0.87,40,2.88,0.29,15.86,13.04,3.17,3.46,0.58,64.39,12.4,78,2.88,83,0,0,0,23.07,68,0.87,16,38,0.87,2.31,25,50,-18,60.29,2.6,0.09,0.34,17.3,77,4.64,6.35,0.58,0.58,0,0,5.19,5.77,0,50,0.29,33,0.29,15,66,20,27,45,27,16.57,13.09,0.95,110,-3.48,15.82,14.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,5,2.74,27,-0.11,0.03,-0.04,-0.1,,-0.22
Jonathan Dos Santos,Progreso,Primera División,2026,494,Centre Forward,Uruguay,34,17/04/92,0.18,0.18,0.35,0.12,2.92,6,31,4,0,0.35,0.18,0.09,0.91,0.18,0.09,0.91,0,0,0,0.36,0.44,3.83,-0.07,0,0,0,,1.64,0,1.82,3.1,0.18,0.19,0.36,0.3,16.96,6.38,0.02,4.38,63.93,5.83,4.19,0.36,0.55,67,0.15,0.34,1.28,50,0.18,58,5.29,0,15.5,13.34,4.01,4.19,1.46,64.86,13.13,85,3.28,78,0.55,0,0,23.52,57,1.28,29,70,0.91,1.28,40,48,-9,63.01,2.01,0.5,0.75,16.41,79,4.37,7.11,0.91,0.73,0.18,0.73,8.75,9.48,0.18,60,0.73,50,1.09,18,65,17,13,72,15,14.96,13.32,1.07,108,-1.64,16.07,14.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,5,6.05,35,-0.03,-0.03,-0.1,-0.06,,-0.22
Jonathan Urretaviscaya,Wanderers,Primera División,2026,1532,Left Centre Midfielder,Uruguay,36,18/03/90,0.06,0.06,0.08,0.04,1.76,3,23,2,,0.04,0.29,0.22,2.29,0.18,0.14,1.35,0.12,0.08,0.94,0.35,0.3,4.05,0.06,1.59,1.18,0.41,74,1.41,0,2.29,1.53,0.53,0.42,0.29,0.23,14.1,8.46,0,5.05,46.83,9.81,4.88,1.12,1.65,56,0.91,1.33,0.59,30,0.88,40,0.59,0,12.4,10.17,4.11,3.23,1.23,48.17,5.88,47,2.23,69,0.29,0,0.06,39.26,66,4.05,14,49,0.94,7.7,14,67,2,59.42,6.23,0.43,0.56,34.2,92,4.19,12.93,3.29,1.7,1.59,0.12,1.18,2.88,0.35,21,0.71,30,0.06,27,63,10,36,54,10,21.85,16.8,0.92,106,-5.05,20.13,17.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,9,9.63,59,0.12,0.06,0.03,-0.07,,0.14
Jonás Luna,Wanderers,Primera División,2026,1516,Right Midfielder,Argentina,21,09/05/05,0.24,0.24,0.24,0.1,2.43,10,34,6,,0.33,0.12,0.15,0.77,0.12,0.15,0.77,0,0,0,0.36,0.39,3.21,-0.03,3.03,1.84,1.19,61,2.02,0.06,2.85,3.86,0.65,0.59,0.71,0.6,17.1,6.71,0,5.4,52.33,5.7,3.21,0.89,1.54,48,0.75,1.35,1.37,20,0.95,31,0.89,0,14.84,13.2,4.28,3.92,1.01,56.13,9.09,61,3.44,88,0.24,0,0,16.75,74,0.95,11,70,0.95,1.13,23,54,-20,58.27,2.26,0.36,0.57,22.15,77,6.25,5.88,0.65,0.65,0,0.12,3.68,4.33,0.06,18,0.36,50,0.18,17,67,16,19,66,15,16.85,14.61,1.02,109,-2.24,17.24,15.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,9,2.84,18,0.04,0.16,-0.02,0.01,,0.19
José Alberti,Wanderers,Primera División,2026,2207,Right Centre Midfielder,Uruguay,29,28/03/97,0.08,0.08,0.09,0.06,1.59,5,26,2,,0.13,0.08,0.11,1.14,0.04,0.08,0.82,0.04,0.03,0.33,0.16,0.2,2.73,-0.04,0.77,0.33,0.45,42,0.69,0,1.51,1.3,0.29,0.2,1.1,0.85,18.88,9.3,0.01,6.16,45.58,10.56,6.16,1.79,2.08,53,1.66,1.86,1.14,24,1.59,33,0.9,0,15.95,14.26,4.89,4.65,1.47,48.47,7.18,45,2.94,63,0.12,0,0,32.01,71,2.45,17,46,1.63,4.81,19,66,-5,54.47,4.04,0.32,0.37,25.08,92,4.15,9.26,0.98,0.57,0.41,0.12,1.59,2.16,0.2,25,0.33,27,0.16,22,68,10,23,67,10,21.58,18.7,0.92,98,-2.88,19.87,18.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,7,4.89,32,0.07,0.06,0.02,0,,0.14
José Tarán,Torque,Primera División,2026,786,Left Centre Back,Uruguay,21,28/03/05,0,0,0.03,0.1,0.34,0,67,0,,0.1,0,0,0,0,0,0,0,0,0,0,0.03,0.34,-0.03,0,0,0,,0.57,0,0.23,0.46,0.69,0.58,7.78,7.88,9.96,4.35,0.02,5.38,24.71,9.84,1.83,1.49,2.17,72,1.31,1.89,0.57,43,0.57,62,2.63,0,7.9,8.04,2.17,1.26,0.34,30.51,1.14,14,0.34,27,0.23,0,0,30.79,77,3.32,20,53,9.5,4.58,15,53,-24,36.38,1.49,0.2,0.21,22.09,98,5.2,1.49,0,0,0,0,0.8,0.8,0.11,,0,,0,34,61,5,46,46,8,24.41,26.91,0.93,94,2.5,22.65,25.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,8,2.46,16,0.02,0.03,-0.02,0.07,,0.1
José Álvarez,Albion,Primera División,2026,2139,Left Back,Uruguay,32,26/12/94,0.17,0.17,0.08,0.05,1.39,12,33,1,,0.15,0.04,0.07,0.55,0.04,0.07,0.46,0,0,0.08,0.21,0.15,1.94,0.06,0.88,0.55,0.34,62,0.34,0,0.76,1.01,0.72,0.72,2.44,2.53,13.59,6.35,0.02,5.64,31.45,8.88,3.16,2.23,2.95,76,2.42,3.15,0.8,38,0.72,22,0.08,0,10.56,12.01,3.87,3.07,1.26,36.31,3.24,31,1.89,62,0.08,0,0.04,35.09,77,2.23,87,41,3.16,4.71,8,66,-10,48.12,3.58,0.29,0.38,28.61,95,5.12,6.65,1.22,0.93,0.29,0.13,1.43,2.36,0.08,34,0.59,27,0.17,21,65,14,23,63,14,20.16,22.85,0.88,91,2.69,17.69,20.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,11,4.09,30,0.13,0.05,0.04,0.01,,0.24
Juan Acosta,Boston River,Primera División,2026,2045,Right Back,Uruguay,33,10/11/93,0,0,0.02,0.07,0.26,0,33,0,,0,0.04,0.06,0.53,0.04,0.06,0.53,0,0,0,0.04,0.08,0.79,-0.04,1.1,0.57,0.53,52,1.06,0,0.97,1.14,1.28,1.38,2.42,2.45,17.52,8.93,0.03,6.78,34.83,9.07,3.08,2.24,3.52,75,2.44,3.81,1.5,56,0.75,64,0.7,0,13.82,13.84,4.71,3.43,0.84,38.84,4.58,33,1.85,54,0.44,0,0.04,38.51,73,3.34,11,40,3.26,7.57,9,59,-14,48.15,5.11,0.3,0.35,33.54,95,4.92,7.66,0.97,0.79,0.18,0.13,0.97,1.76,0.04,41,0.66,28,0.18,34,55,11,34,55,11,22.97,19.99,0.89,95,-2.98,20.44,19.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,8,4.14,34,0.11,0.08,0.09,-0.02,,0.25
Juan Bosca,Racing,Primera División,2026,1117,Centre Defensive Midfielder,Uruguay,21,12/04/05,0,0,0.05,0.05,1.05,0,8,2,,0.03,0,0,0.16,0,0,0.16,0,0,0,0,0.06,1.21,-0.06,0.48,0.48,0,100,0.32,0,0.48,0.56,1.21,0.91,2.01,1.73,20.87,10.56,0.01,7.82,40.83,13.46,5.72,2.58,3.79,65,2.29,3.2,2.26,35,1.37,64,2.01,0,16.04,12.63,5.64,4.27,1.77,43.11,6.04,38,2.58,60,0.4,0,0,25.31,69,1.85,14,49,2.18,3.63,19,65,-4,47.52,3.47,0.17,0.19,16.04,96,4.75,4.59,0.08,0.08,0,0.08,0.97,1.05,0,0,0.08,100,0.08,40,55,5,37,58,5,21.42,17.23,0.92,103,-4.19,19.63,17.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,2.84,19,0.03,0.06,-0.03,-0.05,,0
Juan Cruz Guasone,Cerro,Primera División,2026,1852,Right Centre Back,Argentina,25,26/03/01,0,0,0.03,0.07,0.44,0,44,0,,0.04,0,0.02,0.1,0,0.02,0.1,0,0,0,0,0.05,0.53,-0.05,0.15,0.1,0.05,67,1.02,0,0.24,0.19,1.51,1.04,7.43,4.91,9.86,3.89,0.05,4.71,21.66,10.16,1.7,1.07,2.58,73,0.67,1.71,1.8,50,0.39,83,3.26,0,7,4.84,2.53,1.46,0.73,27.45,0.92,13,0.68,47,0.34,0,0,22.06,72,1.65,9,44,8.21,2.96,19,60,-12,34.2,0.92,0.15,0.16,14.04,98,3.97,1.26,0,0,0,0.05,1.36,1.36,0,,0,,0.05,37,60,3,50,50,0,22.9,20.35,0.91,100,-2.55,20.86,20.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,8,1.17,11,0.01,0.03,0.01,-0.01,,0.05
Juan Cruz de los Santos,Nacional,Primera División,2026,683,Left Wing,Uruguay,23,21/02/03,0.26,0.26,0.25,0.11,2.24,12,35,3,,0.29,0,0.11,1.84,0,0.11,1.84,0,0,0,0.26,0.36,4.08,-0.1,3.42,2.37,1.05,69,1.71,0,3.16,1.98,1.58,1.5,1.05,0.98,17.25,7.64,0.01,5.4,48.64,8.3,4.48,2.5,4.08,68,2.78,4.28,1.19,18,1.19,43,0.79,0,13.83,14.4,3.69,3.69,0.92,53,8.16,59,3.03,82,0,0,0,30.02,66,0.53,65,20,1.58,2.11,26,61,-5,63.04,3.42,0.49,0.66,34.5,85,6.67,10.93,0.66,0.53,0.13,1.05,5.4,5.93,0.13,20,0.4,12,1.05,16,67,17,16,65,19,17.55,15.96,0.87,99,-1.59,15.3,15.73,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,11,4.94,26,-0.02,0.19,0.04,-0.02,,0.2
Juan Martín Ginzo,Deportivo Maldonado,Primera División,2026,2252,Right Back,Argentina,24,04/03/02,0.04,0.04,0.02,0.08,0.2,20,60,0,,0.03,0.04,0.04,0.68,0.04,0.04,0.64,0,0,0.04,0.08,0.06,0.88,0.02,1.2,0.76,0.44,63,0.96,0,0.92,1.16,1.12,1.25,2,2.23,15.03,7.04,0.03,6.08,33.1,10.19,3.36,2.12,3.24,73,2.29,3.53,0.92,50,0.8,55,0.88,0,12.07,13.34,4.64,2.76,0.76,36.33,3.32,27,1.56,57,0.08,0,0,39.97,78,2.56,7,48,2.28,5.04,10,64,-13,50.57,5.08,0.3,0.33,34.26,96,4.29,9.79,0.72,0.64,0.08,0.28,1.4,2.04,0.04,33,0.36,29,0.36,30,62,8,26,62,12,19.19,15.64,0.93,94,-3.55,17.82,14.64,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,4.79,30,0.1,0.08,0.01,-0.01,,0.18
Juan Moreno,Cerro Largo,Primera División,2026,492,Goalkeeper,Colombia,27,08/07/99,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.18,0.12,0,0,0,7.32,3.26,3.84,0,0,0,,0,0,0,,0,0,0,0.18,0,0,0,0,0,,0,,0,,0,0,0,13.54,69,3.66,20,34,0.73,10.06,9,67,-3,10.31,0.37,0.16,0.16,12.99,100,6.61,0,0,0,0,0,0,0,0,,0,,0,47,53,0,,,,35.97,29.88,0.69,93,-6.1,24.73,27.67,1.46,1.45,-0.01,62,62,0,1.2,3.84,30,12.8,2.47,0,0,17.13,-2,30,2,0.66,5,0.03,0.06,0,,0.04,0.13
Juan Picasso,Defensor Sporting,Primera División,2026,1085,Left Centre Back,Uruguay,18,13/08/08,0,0,0,,0,,,0,,0,0,0.01,0.17,0,0.01,0.17,0,0,0,0,0.01,0.17,-0.01,0.66,0.58,0.08,88,0.66,0,0.66,0.41,0.83,0.96,4.48,5.33,12.69,5.97,0.04,6.72,26.94,10.78,1.66,1.16,1.99,74,1.43,2.38,0.91,43,0.41,47,1.99,0,10.61,13.08,4.64,1.74,0.75,30.79,1.66,16,0.5,29,0.33,0,0,40.72,82,3.48,15,48,5.81,5.89,14,74,-7,34.47,1.58,0.35,0.35,33.09,98,4.68,1.66,0,0,0,0.08,0.17,0.17,0,,0,,0.08,27,70,4,55,45,0,25.13,26.95,0.9,87,1.82,22.71,23.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,6,3.96,25,0.04,0.05,0.1,,,0.19
Juan Pintado,Nacional,Primera División,2026,429,Right Back,Uruguay,29,27/07/97,0,0,0.02,0.03,0.84,0,75,1,,0.02,0,0.04,0.63,0,0.04,0.63,0,0,0,0,0.06,1.47,-0.06,1.68,1.26,0.42,75,1.05,0,2.1,1.89,0.63,0.8,1.47,1.98,11.53,6.08,0.02,4.19,39.82,10.27,4.82,2.31,2.93,92,2.92,3.72,0.84,67,0.21,27,0.84,0,8.8,11.17,3.35,1.89,0.42,40.84,3.35,38,1.47,78,0,0,0,44.02,77,3.77,5,43,2.31,7.97,7,65,-13,54.23,10.06,0.34,0.37,44.44,92,6.6,13.83,1.89,1.26,0.63,0,1.26,2.52,0.21,44,1.05,29,0.21,24,67,9,30,62,8,21.07,23.79,0.88,99,2.73,18.61,23.59,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,10,5.43,36,0.13,0.14,0.03,-0.03,,0.27
Juan Quintana,Torque,Primera División,2026,669,Right Wing,Uruguay,26,03/01/00,0,0,0.03,0.03,0.94,0,14,2,,0,0.13,0.14,1.48,0.13,0.14,1.34,0,0,0.13,0.13,0.17,2.42,-0.04,1.61,1.08,0.54,67,0.94,0,2.42,2.15,0.54,0.6,1.08,0.96,14.12,5.24,0.01,4.97,50.07,7.26,3.23,2.15,2.69,76,2.48,3.08,0.81,64,0.67,54,1.75,0,11.16,12.31,3.5,2.29,0.67,51.77,5.51,49,1.61,71,0,0,0,22.59,62,1.48,11,37,1.75,3.36,22,61,-1,61.72,3.5,0.23,0.29,22.99,84,5.33,7.93,1.34,1.34,0,0.54,3.23,4.57,0,70,1.21,47,0.54,19,67,14,19,63,19,20.97,16.37,0.88,99,-4.6,18.55,16.27,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,10,4.29,25,0.17,0.08,0,-0.04,,0.21
Juan Ramos,Deportivo Maldonado,Primera División,2026,1571,Left Back,Uruguay,30,31/08/96,0,0,0.05,0.14,0.34,0,0,0,,0,0,0.06,0.74,0,0.06,0.69,0,0,0.06,0,0.11,1.09,-0.11,0.74,0.63,0.11,85,0.63,0,0.63,0.46,0.52,0.54,2.23,2.46,11.8,4.47,0.01,5.21,33.14,9.68,2.81,1.89,2.41,73,2.12,2.66,0.69,52,0.69,69,1.37,0.06,9.22,9.84,3.95,2.12,0.92,39.13,3.49,38,1.66,78,0.17,0,0,32.65,69,4.18,87,53,3.04,7.05,13,60,-9,51.17,5.38,0.28,0.34,25.49,97,4.54,8.08,0.97,0.8,0.17,0.34,1.37,2.18,0,35,0.57,34,0.4,34,59,8,35,59,6,22.78,18.93,0.92,100,-3.84,20.99,18.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,9,4.32,27,0.12,0.07,0.05,-0.04,,0.2
Julián Millán,Nacional,Primera División,2026,400,Left Centre Back,Colombia,28,26/03/98,0.22,0.22,0.24,0.35,0.67,33,33,0,,0.16,0,0,0,0,0,0,0,0,0,0.22,0.24,0.67,-0.01,0.22,0,0.22,0,1.57,0,0.45,1.12,0.67,1.02,8.32,12.74,6.75,3.6,0.07,6.75,22.15,9.45,1.12,1.8,2.47,80,2.76,3.78,0.22,67,0.45,52,2.7,0,4.72,6.83,2.47,1.8,1.35,25.86,0.45,10,0.22,13,0,0,0,47.46,86,8.32,84,70,9.9,10.35,7,75,-11,34.41,2.92,0.27,0.41,39.81,98,7.25,3.37,0.22,0.22,0,0.22,2.7,2.92,0,0,0,,0.45,23,75,2,47,47,7,25.78,30.14,0.95,92,4.36,24.5,27.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,4,2.23,18,0,0.04,0.04,-0.05,,0.03
Kevin Adrián Rolón Benítez,CA Juventud,Primera División,2026,480,Left Back,Uruguay,25,01/03/01,0,0,0.03,0.06,0.56,0,0,0,,0,0,0.07,0.75,0,0.07,0.75,0,0,0,0,0.1,1.31,-0.1,0,0,0,,0.94,0,0.75,0.38,1.13,1.24,2.63,2.97,11.07,5.63,0.03,5.82,34.07,8.63,1.69,1.5,2.63,67,1.67,2.9,0.56,50,0.75,100,0.75,0.19,9.19,10.83,4.32,1.88,0.56,41.01,3.38,37,1.5,80,0,0,0,47.1,76,5.63,87,60,4.69,7.32,17,68,-8,50.67,6.19,0.23,0.27,41.66,97,3.49,11.26,0.75,0.75,0,0.19,2.44,3.19,0,0,0.19,8,0.38,36,56,7,37,58,5,22.28,23.42,0.92,93,1.14,20.6,21.82,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,9,3.45,25,0.06,0.1,0.05,-0.01,,0.21
Kevin Chiappa,Nacional,Primera División,2026,640,Left Wing,Uruguay,18,21/03/08,0,0,0.04,0.03,1.12,0,0,2,,0,0.14,0.19,1.26,0.14,0.11,0.7,0,0.08,0.56,0.14,0.23,2.39,-0.09,2.39,1.55,0.84,65,2.39,0,2.25,4.36,0.42,0.59,0.56,0.55,20.52,7.87,0,6.18,48,7.87,4.22,2.25,2.67,73,2.79,3.39,1.83,50,0.84,36,0.7,0,16.58,20.28,5.06,3.79,1.12,49.83,8.43,51,2.25,59,0.14,0,0,26.84,68,3.79,11,51,1.41,6.61,14,64,-4,63.36,4.22,0.28,0.32,33.03,84,7.24,9.14,2.67,1.41,1.26,0,0.98,2.39,0,42,1.12,35,0.14,14,76,10,15,69,15,24.41,17.49,0.93,121,-6.92,22.76,21.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,5,5.26,37,0.25,0.08,0,-0.05,,0.28
Kevin Dawson,Defensor Sporting,Primera División,2026,1978,Goalkeeper,Uruguay,34,07/02/92,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,100,0.14,0,0,0,0,0,0,0,0.36,0.23,0,7.64,2.39,4.23,0,0,0,0,0,0,0.05,0,0.14,,0,0.05,0.32,0.39,0.18,0,0,9.76,0,0,0,,0.05,0,0,18.38,78,7.46,5,56,2.68,10.65,14,72,-6,10.02,0.27,0.12,0.12,17.65,100,6.46,0.14,0,0,0,0,0,0,0,,0,,0,44,56,0,100,0,0,35.32,40.53,0.84,92,5.21,29.56,37.09,0.73,0.9,0.18,76,70,6,0.99,3.05,26,11.69,1.96,0.05,0.05,14.71,0,21,2,0.81,5,0.07,0.08,-0.03,,0.14,0.26
Kevin Johan Amaro Viega,Liverpool,Primera División,2026,1422,Right Wing Back,Uruguay,22,02/03/04,0,0,0.06,0.07,0.95,0,0,1,,0,0.06,0.09,0.89,0.06,0.08,0.82,0,0.01,0.06,0.06,0.15,1.84,-0.09,2.03,1.27,0.76,63,0.95,0,1.84,2.34,0.51,0.43,1.71,1.75,14.93,5.95,0.01,5.51,41.15,8.48,3.54,1.33,1.84,68,1.37,1.8,0.76,38,0.63,52,0.76,0,12.91,13.78,4.3,3.54,1.01,45.25,5.32,41,2.53,71,0,0,0.06,31.39,79,1.52,13,52,1.84,2.78,9,70,-9,58.08,4.81,0.31,0.35,30.44,90,6.67,11.14,1.2,0.76,0.44,0.13,1.46,2.21,0,47,0.76,29,0.19,20,65,15,19,63,18,19.21,16.39,0.95,106,-2.82,18.18,17.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,10,4.11,30,0.09,0.09,-0.06,-0.04,,0.08
Kevin Lewis,Liverpool,Primera División,2026,678,Left Wing Back,Uruguay,27,07/01/99,0,0,0.02,0.03,0.66,0,20,1,,0,0,0.05,0.93,0,0.05,0.93,0,0,0,0,0.07,1.59,-0.07,0.4,0.27,0.13,67,0.93,0,2.26,0.8,0.8,0.83,2.52,2.63,14.34,7.97,0,5.45,41.08,10.63,5.71,1.86,2.66,88,2.03,2.86,0.53,50,0.27,71,1.33,0,11.95,12.88,4.25,3.05,0.93,46,5.31,44,1.99,65,0,0,0,39.05,71,2.66,82,41,3.05,5.98,15,73,1,57.01,5.71,0.25,0.32,35.46,93,4.76,11.82,0.8,0.66,0.13,0.27,2.13,2.79,0,33,0.53,20,0.4,25,59,17,22,55,22,21.11,16.11,0.9,108,-4.99,19.07,17.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,10,5.57,28,0.09,0.09,0.01,-0.03,,0.16
Kevin Rodríguez,Peñarol,Primera División,2026,523,Right Back,Uruguay,21,28/10/05,0,0,0.04,0.04,1.03,0,33,1,,0,0.17,0.11,1.2,0.17,0.11,1.2,0,0,0,0.17,0.15,2.24,0.02,2.58,1.03,1.55,40,1.89,0,1.55,2.93,0.52,0.53,1.2,1.6,19.62,7.23,0.02,8.26,33.17,9.64,3.79,4.48,4.99,81,6.07,6.61,1.03,33,1.03,33,0.17,0,14.29,18.33,6.2,3.44,1.2,33.35,3.79,27,2.75,80,0.34,0,0,37.53,72,1.55,21,28,1.89,4.82,14,61,-11,52.16,3.27,0.24,0.37,37.87,89,4.28,8.09,1.55,1.38,0.17,0,1.03,2.41,0,56,1.03,26,0,26,64,10,19,70,11,18.08,16.52,0.86,86,-1.56,15.59,14.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,8,7.4,36,0.15,0.06,0.01,-0.04,,0.18
Kevin Silva,Torque,Primera División,2026,1338,Right Centre Back,Argentina,23,15/04/03,0,0,0.04,0.11,0.34,0,0,0,,0,0,0.05,0.27,0,0.05,0.27,0,0,0,0,0.09,0.61,-0.09,0,0,0,,0.54,0,0.07,0.27,1.48,1.61,7.13,7.48,9.89,5.05,0.06,5.85,24.56,13.72,2.09,1.48,2.96,71,1.46,3.07,0.94,42,0.61,75,3.63,0,7.47,7.62,3.97,1.01,0.27,30.34,1.08,14,0.4,40,0.2,0,0,38.68,71,5.92,20,51,9.62,9.22,18,54,-17,34.99,3.09,0.25,0.28,27.04,99,5.8,3.09,0.13,0.13,0,0,0.67,0.81,0.07,50,0.07,100,0,38,59,3,59,41,0,29.83,30.67,0.89,84,0.83,26.59,25.85,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,7,2.48,16,0.09,0.05,0.11,-0.03,,0.22
Kevin Sotto,Boston River,Primera División,2026,735,Left Centre Back,Uruguay,20,21/01/06,0,0,0,0.02,0.12,0,0,0,,0,0,0.03,0.12,0,0.03,0.12,0,0,0,0,0.03,0.24,-0.03,0.24,0.24,0,100,0.61,0,0.12,0.12,1.1,1.28,5.51,6.67,13.22,6.86,0.07,8.32,22.21,10.04,1.1,2.33,3.43,70,2.51,3.79,0.61,59,0.98,76,1.96,0.12,10.28,12.17,5.26,2.08,0.86,25.95,1.1,11,0.61,29,0.12,0,0,45.91,87,2.33,16,61,6.12,3.18,12,67,-19,29.68,1.1,0.13,0.16,35.5,100,4.57,1.22,0.12,0,0.12,0.24,0.37,0.37,0,0,0,0,0.24,27,69,4,20,70,10,21.1,19.44,0.97,108,-1.66,20.56,20.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,9,2.17,20,0.05,0.06,0.04,0,,0.15
