Name,Team,Competition,Season,Minutes,90s,Appearances,Primary Position,Secondary Position,Gender,Nationality,Age,Date of Birth,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Lucas Zelarayán,Al Fateh,Pro League,2024/2025,1138,12.64,11,Centre Attacking Midfielder,Right Centre Forward,Man,Armenia,32,19/06/92,172,0.08,0.08,0.08,0.04,1.98,4,44,2,,0.08,0.16,0.22,2.21,0.16,0.15,1.27,0,0.06,0.95,0.24,0.29,4.19,-0.06,4.82,2.85,1.98,59,2.14,0,2.06,4.27,0.4,0.43,0.08,0.07,14.87,8.23,0,2.77,55.34,4.75,7.2,1.03,1.42,76,1.11,1.54,0.32,43,0.32,36,0.32,0,13.52,14.29,2.21,2.69,0.4,56,8.15,60,2.06,76,0.08,0,0,40.26,76,4.11,14,51,0.87,7.28,19,77,1,59.16,9.17,0.39,0.44,44.29,88,5.39,15.66,3.01,1.74,1.27,0.4,2.85,4.59,0.47,16,0.71,33,0.55,19,70,11,29,63,8,20.3,15.77,0.9,97,-4.53,18.2,15.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,7,8.08,66,0.12,0.1,0.01,-0.04,,0.19
Luiz Felipe,Al Ittihad,Pro League,2024/2025,19,0.21,1,Left Centre Back,,Man,Italy,28,21/03/97,187,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4.68,0,4.68,7.72,4.68,7.72,9.35,4.68,0.25,0,32.04,4.68,14.03,0,4.68,,0,7.72,0,,0,,0,0,9.35,15.44,0,0,0,33.93,0,0,0,,0,0,0,60.78,92,4.68,0,50,4.68,9.35,8,100,8,30.48,4.68,0,0,46.75,90,4.35,4.68,0,0,0,0,0,0,0,,0,,0,8,92,0,0,100,0,24.35,14.44,0.91,100,-9.91,22.22,14.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,8,8,,,0.06,-0.08,0.75,,,0.73
Madallah Alolayan,Al Ittifaq,Pro League,2024/2025,1848,20.54,26,Left Back,Right Back,Man,Saudi Arabia,30,24/08/94,170,0.05,0.05,0,0.03,0.15,33,33,0,,0.01,0,0.03,0.73,0,0.03,0.73,0,0,0,0.05,0.03,0.88,0.02,1.27,0.58,0.68,46,1.56,0,0.63,1.22,1.8,2.02,2.34,2.42,20.6,10.71,0.02,5.94,32.57,3.12,7.84,3.8,5.6,69,4.2,6.23,0.93,45,1.7,38,0.49,0.1,15.87,16.76,3.94,2.68,0.44,36.17,4.43,28,1.8,67,0.39,0,0,41.39,82,2.43,22,63,2.87,3.36,17,77,-5,51.99,6.18,0.42,0.43,37.98,96,4.91,11.64,0.97,0.88,0.1,0.1,0.44,1.31,0.05,30,0.34,29,0.1,26,58,16,21,61,18,18.55,16.85,0.97,101,-1.71,17.96,17.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,12,4.22,35,0.08,0.09,0.03,0,,0.21
Mailson,Al Taawon,Pro League,2024/2025,1650,18.34,16,Goalkeeper,,Man,Brazil,28,19/08/96,197,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,100,0.05,0,0,0,0,0,0,0,0.16,0.11,0,7.14,2.48,0,3.38,0,0,0,0,0,0,0,0.05,,0,0.05,0.16,0.22,0.05,0,0,10.65,0,0,0,,0,0,0,20.07,72,6.33,16,48,2.18,11.07,14,64,-8,12.99,0.93,0.13,0.13,15,100,4.7,0.55,0.05,0.05,0,0,0,0.05,0,0,0,,0,43,57,0,90,10,0,40.14,42.59,0.79,86,2.44,31.72,36.54,0.71,1.11,0.41,82,72,10,1.14,4.04,35,11.56,1.56,0.11,0.11,18.01,2,15,5,1.07,10,0.08,0.05,,,0.25,0.38
Majed Abdullah,Al Shabab,Pro League,2024/2025,159,1.77,10,Right Centre Forward,Centre Forward,Man,Saudi Arabia,19,12/02/06,,0,0,0.17,0.1,1.7,0,33,7,,0.01,0,0,0,0,0,0,0,0,0,0,0.17,1.7,-0.17,0.57,0,0.57,0,0.57,0,0.57,2.26,0.57,0.61,0,0,26.04,10.76,0,3.4,56.75,3.96,5.1,0.57,1.13,33,0.61,1.22,4.53,0,1.13,45,2.83,0,22.08,29.54,3.4,3.96,0.57,55.8,11.89,54,3.4,86,1.13,0,0,5.66,67,0.57,14,100,0,0.57,17,0,-67,57.79,1.7,0.24,0.24,5.66,70,6.9,2.26,0,0,0,0.57,2.83,2.83,0,,0,,0.57,0,75,25,0,100,0,14.06,7.04,1.16,,-7.02,16.27,,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,0,1.59,15,0.04,0.05,-0.02,-0.02,,0.05
Majed Kanabah,Al Shabab,Pro League,2024/2025,1385,15.39,28,Right Defensive Midfielder,Left Defensive Midfielder,Man,Saudi Arabia,32,30/06/92,166,0.06,0.06,0.06,0.24,0.26,25,50,0,,0.07,0.06,0.01,0.19,0.06,0.01,0.19,0,0,0,0.13,0.07,0.45,0.06,0.52,0.32,0.19,63,0.91,0,0.71,0.65,1.36,1.91,0.45,0.52,22.09,11.3,0.03,5.78,45.92,3.7,7.21,2.47,3.83,67,3.18,5.09,2.14,43,1.23,47,0.45,0,17.48,21.19,4.61,4.09,0.65,46.68,7.67,44,2.73,67,0.32,0,0,47.3,90,3.96,13,72,1.17,4.81,15,89,-1,47.7,3.9,0.47,0.47,39.57,97,3.05,7.93,0.26,0.26,0,0.06,0.65,0.91,0.06,0,0,0,0.13,17,72,12,25,63,12,18.35,16.8,0.96,99,-1.55,17.62,16.64,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,6,3.52,28,0.04,0.05,0.01,0.01,,0.11
Majed Khalifah,Al-Kholood,Pro League,2024/2025,187,2.08,4,Right Wing,Centre Forward,Man,Saudi Arabia,20,01/06/04,,0,0,0.02,0.04,0.48,0,0,2,,0,0,0.02,0.48,0,0.02,0.48,0,0,0,0,0.04,0.96,-0.04,1.44,0,1.44,0,0,0,1.44,1.93,0,0,0.48,0.59,38.53,19.74,0,6.74,59,0.96,2.89,1.44,1.44,75,1.04,1.04,2.89,50,0.48,0,0,0,34.19,28.41,5.3,2.41,0,60.66,24.08,70,2.41,100,0,0,0,12.04,79,0,9,,0.48,0,34,70,-9,60.76,1.44,0.03,0.06,13.48,75,4.04,4.33,0,0,0,0,1.44,1.44,0,,0,,0,14,59,28,11,56,33,14.06,16.97,0.95,83,2.91,13.39,14.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,3,1.06,6,-0.04,-0.06,0,-0.05,,-0.16
Majed Mohammed,Al Nassr,Pro League,2024/2025,398,4.42,9,Left Back,Left Wing Back,Man,Saudi Arabia,23,03/12/01,169,0,0,0.06,0.06,0.9,0,75,1,,0.09,0,0.04,0.68,0,0.04,0.68,0,0,0,0,0.09,1.58,-0.09,0.9,0.23,0.68,25,1.58,0,2.26,1.81,0.68,0.58,1.58,1.7,20.57,7.68,0.02,6.1,36.76,2.71,6.78,3.39,4.07,94,4.34,4.92,1.58,88,0.23,20,0.23,0,15.82,19.03,4.29,4.07,0.45,40.6,5.2,33,2.71,67,0.23,0,0,34.35,84,1.36,87,67,2.03,1.58,16,69,-15,50.91,2.49,0.31,0.31,33.9,89,4.29,9.49,0.9,0.9,0,0.23,1.81,2.71,0,25,0.45,50,0.23,21,61,18,10,67,24,15.71,12.57,0.98,114,-3.14,15.41,14.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,11,3.8,26,-0.01,0.05,0.07,0.06,,0.17
Majed Mohammed Yazid Dawran,Al Ittifaq,Pro League,2024/2025,94,1.04,6,Right Wing,Left Wing Back,Man,Saudi Arabia,21,15/08/03,,0,0,0,,0,,,0,,0,0,0.31,2.89,0,0.31,2.89,0,0,0,0,0.31,2.89,-0.31,3.85,2.89,0.96,75,0.96,0,2.89,1.92,0,0,0.96,1.67,27.89,15.39,0,5.77,52.43,5.77,6.73,0.96,0.96,25,1.16,1.16,2.89,33,2.89,100,0.96,0,24.05,36.66,5.77,5.77,1.92,51.76,13.47,56,4.81,83,0,0,0,20.2,77,1.92,19,67,0.96,2.89,27,67,-11,67.66,1.92,0.93,0.98,25.01,85,7.45,9.62,0.96,0.96,0,0.96,5.77,6.73,0,100,2.89,75,2.89,23,68,9,10,70,20,20.21,10.99,1.1,118,-9.22,22.2,12.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,0,6.73,26,0.26,0.09,0,,,0.34
Malcom,Al Hilal,Pro League,2024/2025,2995,33.28,30,Right Wing,Centre Attacking Midfielder,Man,Brazil,28,25/02/97,172,0.27,0.27,0.19,0.11,1.71,16,40,2,,0.26,0.3,0.25,2.67,0.27,0.22,2.31,0.03,0.03,0.36,0.57,0.44,4.39,0.13,2.07,1.38,0.69,67,1.98,0.03,2.01,2.1,0.33,0.44,0.21,0.33,12.59,6.46,0,2.94,61,3.19,4.93,0.3,0.63,48,0.43,0.87,0.45,23,0.33,45,0.45,0,11.84,17,2.58,1.98,0.45,61.84,8.74,74,1.8,91,0.09,0,0,41.8,87,2.07,89,68,0.57,2.67,18,81,-6,66.85,5.5,0.85,1.08,41.38,91,5.33,22.69,2.67,2.22,0.45,1.02,5.05,7.27,0.48,16,0.81,41,1.44,12,75,13,14,75,12,16.47,14.38,0.96,99,-2.09,15.82,14.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,10,10.12,51,0.11,0.18,0,0.11,,0.4
Malek Al Abdulmonam,Al Feiha,Pro League,2024/2025,264,2.93,12,Centre Forward,Centre Attacking Midfielder,Man,Saudi Arabia,27,07/03/98,177,0,0,0.18,0.13,1.37,0,25,5,,0.08,0,0,0.34,0,0,0.34,0,0,0,0,0.18,1.71,-0.18,0.34,0.34,0,100,1.02,0,0.68,1.02,0.34,0.15,0.68,0.33,29.02,11.27,0.03,4.44,66.76,2.05,2.39,0.34,0.68,50,0.41,0.56,2.73,0,0.34,14,1.02,0,26.29,16.73,3.76,3.76,0,70.01,22.53,86,3.76,100,0.34,0,0,10.92,74,0.68,4,67,1.02,0.68,38,62,-12,60.85,0.68,0.17,0.37,10.92,81,4.73,3.76,0.68,0.68,0,0,4.1,4.78,0,0,0,,0,9,62,29,9,73,18,15.67,14.13,0.99,85,-1.54,15.57,12.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,9,1.47,11,0.01,-0.07,0.02,0.03,,0
Mansor Al Beshe,Al Feiha,Pro League,2024/2025,1985,22.05,27,Right Defensive Midfielder,Right Wing,Man,Saudi Arabia,25,23/04/00,168,0,0,0.02,0.07,0.23,0,20,0,,0.01,0.05,0.03,0.36,0.05,0.03,0.36,0,0,0,0.05,0.05,0.59,0,1.32,0.82,0.5,62,1.27,0,1.18,1.86,1.27,1.06,0.63,0.4,32.47,17.28,0,6.94,44.99,2.81,5.8,2.22,3.49,55,1.77,2.82,1.41,36,1.81,60,0.41,0.05,28.84,21.69,5.26,5.62,0.77,45.32,11.65,40,3.72,66,0.14,0,0,25.26,76,1.13,5,56,1.27,1.41,25,68,-8,53.24,2.31,0.2,0.24,24.44,89,4.42,5.94,0.45,0.45,0,0.09,1.22,1.68,0.14,30,0.18,24,0.18,20,68,11,20,70,10,17.07,16.92,0.96,95,-0.15,16.4,16.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,2.31,25,-0.02,0.02,0.05,-0.01,,0.03
Mansor Hamzi,Al Khaleej,Pro League,2024/2025,3290,36.56,34,Right Defensive Midfielder,Right Back,Man,Saudi Arabia,33,16/01/92,168,0.03,0.03,0.06,0.11,0.52,5,37,1,,0.07,0.03,0.03,0.27,0.03,0.03,0.27,0,0,0,0.05,0.09,0.79,-0.03,0.44,0.27,0.16,63,1.94,0,0.98,1.23,1.59,1.68,1.42,1.39,19.28,9.9,0.03,5.61,38.14,3.36,7.96,1.72,3.31,62,1.55,3.23,0.66,39,1.04,34,0.57,0,16.9,15.52,4.13,2.98,0.68,40.02,5.77,34,1.56,52,0.05,0,0,32.47,81,2.43,15,63,1.91,3.36,17,75,-7,48.13,3.97,0.36,0.39,29.54,93,4.76,7.14,0.3,0.3,0,0.08,1.37,1.67,0.03,45,0.22,18,0.14,21,68,11,20,68,12,19.08,15.78,0.95,104,-3.3,18.09,16.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,11,3.24,27,0.02,0.08,0.01,0.02,,0.12
Marcel Tisserand,Al Khaleej,Pro League,2024/2025,2098,23.31,21,Right Centre Back,Centre Back,Man,DR Congo,32,09/01/93,190,0,0,0.02,0.06,0.26,0,0,0,,0,0,0.01,0.17,0,0.01,0.17,0,0,0,0,0.02,0.43,-0.02,0.34,0.34,0,100,0.34,0,0.26,0.09,1.5,1.5,4.93,4.52,7.64,3.69,0.09,4.16,24.21,0.94,7.51,0.77,2.27,90,0.61,2.12,1.12,60,0.09,63,1.72,0.04,5.75,5.37,1.8,0.64,0.09,32.08,1.03,18,0.26,40,0.13,0,0,36.77,84,4.2,10,55,6.01,6.56,14,66,-18,32.12,2.27,0.34,0.35,29.3,99,5.39,2.19,0.13,0.09,0.04,0,0.73,0.82,0.04,0,0.04,33,0,25,73,3,39,59,2,25.14,24.25,0.91,94,-0.9,22.96,22.73,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,7,2.17,17,0.03,0.07,0.07,-0.02,,0.15
Marcelo Brozović,Al Nassr,Pro League,2024/2025,2722,30.24,28,Left Defensive Midfielder,Right Defensive Midfielder,Man,Croatia,32,15/11/92,181,0.07,0.07,0.05,0.06,0.89,7,41,0,,0.05,0.17,0.2,2.15,0.07,0.14,1.26,0.1,0.07,0.89,0.23,0.26,3.04,-0.02,0.4,0.26,0.13,67,0.83,0,0.5,0.83,0.79,1.16,0.66,0.93,23.58,12.93,0.02,6.45,44.69,4.03,7.37,1.85,2.65,64,2.57,3.73,1.42,46,1.03,48,0.36,0.03,20.34,28.54,4.93,3.54,0.5,46.31,9.26,46,2.35,66,0.4,0,0,69.54,88,7.41,13,73,1.32,9.52,12,83,-5,51.48,9.95,0.79,0.84,61.24,98,4.81,19.78,2.48,1.42,1.06,0.36,1.62,3.04,0.5,13,0.63,32,0.3,18,74,7,25,70,4,21.01,16.87,0.97,106,-4.14,20.42,17.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,7,10.53,58,0.15,0.09,0.05,-0.03,,0.26
Marcelo Grohe,Al-Kholood,Pro League,2024/2025,3320,36.89,32,Goalkeeper,,Man,Brazil,38,12/01/87,188,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,100,0.11,0,0,0.08,0,0,0,0,0.03,0.05,0,7.59,2.3,0,2.85,0,0,0,0,0,0,25,0.08,,0,0.03,0.03,0.03,0.03,0,0,3.33,0,0,0,,0.03,0,0,13.2,74,5.77,11,52,1.65,9.54,12,56,-18,9.62,0.35,0.1,0.1,9.76,99,4.48,0.19,0.03,0,0.03,0,0,0,0,0,0,,0,37,63,0,100,0,0,38.46,41.63,0.82,83,3.17,31.35,34.65,1.38,1.37,-0.02,66,67,0,1.24,4.12,36,11.6,1.49,0.22,0.22,16.77,-1,14,5,1.28,9,0.07,0.03,,,-0.19,-0.09
Marcos Leonardo,Al Hilal,Pro League,2024/2025,1977,21.97,24,Centre Forward,Centre Attacking Midfielder,Man,Brazil,22,01/05/03,174,0.77,0.68,0.56,0.18,3.1,22,37,8,100,0.57,0.09,0.08,0.86,0.09,0.08,0.86,0,0,0,0.77,0.64,3.96,0.13,0.77,0.23,0.55,29,1.41,0,1.55,2.14,0.05,0.07,0,0,11.43,4.73,0,2.14,68.54,1.91,2.64,0.27,0.32,60,0.39,0.46,1.23,20,0.18,38,0.5,0,10.01,15.43,1.96,2.32,0.46,68.88,8.33,83,2.14,92,0.09,0,0,13.84,74,0.32,21,58,0.18,0.36,24,66,-9,63.07,1.82,0.46,0.85,15.61,80,4.96,6.1,0.73,0.73,0,0.23,6.92,7.65,0.14,0,0,0,0.59,16,66,18,13,73,13,14.48,12.72,1,94,-1.76,14.53,11.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,3.65,18,-0.05,0.03,-0.01,0.1,,0.07
Marek Rodák,Al Ittifaq,Pro League,2024/2025,3578,39.76,34,Goalkeeper,,Man,Slovakia,28,12/12/96,194,0,0,0,,0,,,0,,0,0,0.01,0.05,0,0,0.03,0,0,0.03,0,0.01,0.05,-0.01,0.08,0.05,0.03,67,0.03,0,0.03,0.03,0,0,0.03,0.02,0.03,0.05,0,6.59,2.76,0,3.4,0,0,0,0,0,0,33,0.05,,0,0.05,0.03,0.03,0,0,0,4.11,0,0,0,,0.03,0,0,20.42,75,5.91,15,45,2.82,10.24,14,61,-14,10.85,1.18,0.18,0.18,15.12,100,5,0.45,0.03,0.03,0,0,0,0.03,0.03,0,0,,0,44,56,0,89,11,0,37.65,44.75,0.76,78,7.1,28.47,35.04,0.98,0.91,-0.07,75,76,-2,0.97,3.87,37,10.34,1.75,0.15,0.13,19.43,4,12,4,1.78,13,0.1,0.05,0,,-0.12,0.03
Mario Mitaj,Al Ittihad,Pro League,2024/2025,1643,18.25,18,Left Back,Left Wing Back,Man,Albania,21,05/08/03,185,0.05,0.05,0.02,0.13,0.16,33,67,0,,0.05,0.11,0.08,0.88,0.11,0.07,0.71,0,0.01,0.16,0.16,0.1,1.04,0.06,1.21,0.82,0.38,68,1.26,0,1.04,1.31,1.86,2.64,1.15,1.56,18.57,8.27,0.02,5.37,40.72,2.68,6.41,2.03,3.89,70,2.85,5.49,1.37,53,0.88,57,0.88,0.11,15.17,20.64,4,2.96,0.27,43.72,6.3,42,2.3,78,0.11,0,0,58.62,90,1.37,88,56,1.37,2.25,11,85,-6,52.19,6.03,0.57,0.6,55.82,96,3.45,17.2,1.04,0.82,0.22,0.16,1.1,1.92,0.05,26,0.38,23,0.27,20,71,9,19,69,11,16.42,15.99,0.97,100,-0.43,15.9,16.06,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,12,5.56,42,0.19,0.1,0.03,0.01,,0.33
Marwan Al-Haidari,Al Khaleej,Pro League,2024/2025,101,1.12,1,Goalkeeper,,Man,Saudi Arabia,29,11/04/96,188,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,8.94,2.53,0,2.68,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,10.73,73,8.94,69,63,1.79,12.52,14,100,27,11.16,0,0,0,4.47,100,4.41,0,0,0,0,0,0,0,0,,0,,0,50,50,0,,,,47.7,34.11,0.81,100,-13.58,38.44,34.11,3.58,3.88,0.31,43,38,5,2.3,6.26,44,14.31,1.53,0,0,13.25,-4,18,5,,,0.1,0.03,,,0.25,0.38
Marwane Saadane,Al Fateh,Pro League,2024/2025,2950,32.78,28,Left Centre Back,Centre Back,Man,Morocco,33,16/01/92,187,0,0,0.04,0.07,0.67,0,36,0,,0.03,0,0.01,0.18,0,0.01,0.18,0,0,0,0,0.06,0.85,-0.06,0.21,0.15,0.06,71,0.49,0,0.15,0.18,1.71,1.51,4.61,4.3,10.16,4.85,0.07,4.36,23.66,1.77,9.21,1.43,3.14,77,1.35,2.86,0.95,67,0.43,59,2.07,0.03,7.81,7.23,2.26,0.7,0.21,29.75,1.59,20,0.31,43,0.34,0,0,41.28,83,6.16,14,60,5.71,9.21,12,65,-18,37.76,5.55,0.32,0.35,31.03,99,5.25,5.83,0.49,0.34,0.15,0.06,1.53,1.86,0.09,6,0.09,50,0.03,32,66,1,31,68,1,26.55,22.92,0.91,91,-3.62,24.17,20.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,10,3.39,22,0.1,0.05,0.02,-0.05,,0.13
Marzouq Tambakti,Al Riyadh,Pro League,2024/2025,2122,23.58,24,Right Centre Back,Right Back,Man,Saudi Arabia,22,10/02/03,187,0,0,0.03,0.13,0.21,0,40,0,,0.02,0,0,0.04,0,0,0.04,0,0,0,0,0.03,0.25,-0.03,0.42,0.3,0.13,70,0.47,0,0.42,0.51,0.59,0.45,2.46,1.46,11.07,5.47,0.05,3.56,24.44,1.36,6.15,1.31,1.91,69,0.94,1.39,0.68,55,0.59,61,0.72,0.04,9.12,6.85,2.42,1.57,0.21,28.84,1.44,16,0.55,35,0.3,0,0,26.29,85,1.57,4,57,2.88,2.33,13,70,-15,39.49,1.57,0.17,0.18,21.93,96,5.31,2.12,0.08,0.04,0.04,0,0.38,0.42,0,0,0,0,0,27,69,4,40,54,6,20.83,19.24,0.97,102,-1.59,20.19,19.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,11,1.88,17,0.02,0.04,0,-0.01,,0.05
Mashel Ali,Al Ittifaq,Pro League,2024/2025,563,6.26,9,Right Centre Back,Centre Back,Man,Saudi Arabia,24,10/04/01,177,0,0,0.02,0.06,0.32,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.32,-0.02,0,0,0,,1.44,0,0.48,0,1.28,1.47,2.72,2.47,6.55,2.72,0,3.19,27.88,1.92,7.83,0.8,2.08,100,0.67,2.14,0.8,100,0,45,1.44,0,4.95,4.7,1.44,0.96,0,32.67,0.8,16,0.48,50,0.32,0,0,40.25,83,3.83,6,53,3.19,6.71,8,55,-29,40.35,4.79,0.32,0.32,30.83,98,5.3,5.11,0,0,0,0,0.64,0.64,0,,0,0,0,25,73,2,44,56,0,24.18,20.07,0.9,115,-4.11,21.86,23.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,8,2.35,21,0.04,0.05,0.02,-0.03,,0.08
Mateus,Al Taawon,Pro League,2024/2025,368,4.09,8,Right Wing,Right Midfielder,Man,Brazil,30,10/09/94,167,0,0,0.02,0.01,1.96,0,63,1,,0.07,0.24,0.35,2.2,0.24,0.17,1.22,0,0.18,0.98,0.24,0.37,4.16,-0.13,2.69,1.47,1.22,55,2.94,0,2.45,2.94,0.98,0.95,0.24,0.42,24.47,11.75,0,4.65,53.68,1.96,4.65,2.2,3.18,75,2.66,3.61,0.98,50,0.73,67,0.49,0,21.29,28.97,3.43,4.89,0,55.41,12.73,60,3.92,80,0,0,0,31.33,72,1.71,83,35,0.24,4.89,17,83,12,62.02,1.71,0.35,0.39,35.98,85,4.51,9.79,2.2,0.98,1.22,0.49,2.45,3.43,0.24,22,1.22,38,0.73,12,71,17,15,65,20,19.31,13.87,0.93,118,-5.43,17.88,16.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,7,6.53,47,0.3,0,0.05,-0.02,,0.32
Matheus Machado,Al Fateh,Pro League,2024/2025,679,7.54,13,Centre Forward,Centre Attacking Midfielder,Man,Brazil,22,12/03/03,,0.27,0.27,0.41,0.16,2.52,11,32,8,,0.22,0,0.01,0.27,0,0.01,0.27,0,0,0,0.27,0.42,2.79,-0.16,1.19,0.27,0.93,22,1.06,0,1.99,3.18,0.4,0.3,0.53,0.53,23.74,9.81,0,2.79,62.78,1.33,3.32,0.4,0.8,60,0.41,0.71,2.65,0,0.27,41,2.52,0,20.69,21.05,2.39,3.85,0.27,64.74,16.44,79,3.71,97,0.4,0.13,0,8.75,62,0.13,81,50,0.66,0.13,33,42,-20,56.5,0.8,0.3,0.58,11.27,60,5.33,2.12,0,0,0,0.27,5.3,5.3,0,,0,0,0.53,21,56,23,6,75,19,14.01,13.83,0.93,115,-0.17,13.06,15.91,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,10,2.41,14,-0.08,0.04,0,-0.1,,-0.13
Mathias Normann,Al Raed,Pro League,2024/2025,1991,22.12,22,Left Defensive Midfielder,Centre Defensive Midfielder,Man,Norway,29,27/05/96,179,0.05,0.05,0.03,0.04,0.72,6,38,1,,0.02,0.05,0.04,0.54,0.05,0.03,0.41,0,0.01,0.14,0.09,0.07,1.27,0.02,1.18,0.59,0.59,50,0.86,0,0.77,1.27,1.04,0.71,1.63,0.98,14.6,8.5,0.02,2.76,37.75,2.17,6.42,1.08,2.12,65,0.73,1.45,1.45,45,0.59,71,0.54,0,12.07,8.19,1.94,2.08,0.14,41.41,4.07,34,1.04,50,0.18,0.05,0,32.37,81,4.48,9,61,2.76,6.24,16,74,-7,41.54,2.85,0.18,0.22,28.26,93,5.09,3.48,0.54,0.27,0.27,0,0.32,0.59,0.09,50,0.27,27,0,19,74,7,30,68,3,24.38,22.81,0.92,97,-1.56,22.33,22.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,10,2.64,29,0.02,0.05,0.03,-0.02,,0.09
Matteo Dams,Al Ahli SC,Pro League,2024/2025,688,7.65,10,Left Back,Left Centre Back,Man,Belgium,21,08/03/04,190,0,0,0,,0,,,0,,0,0,0.01,0.13,0,0.01,0.13,0,0,0,0,0.01,0.13,-0.01,0.13,0.13,0,100,0.52,0,0,0.26,2.35,2.38,1.57,1.56,12.94,7.32,0.04,4.05,34.16,2.75,8.5,1.57,3.92,57,1.79,4.17,0.39,38,1.18,56,0.65,0,10.98,12.17,2.61,1.31,0.13,36.97,3.27,30,0.65,50,0,0,0,35.43,84,2.88,84,69,2.61,3.14,13,90,6,43.75,3.14,0.54,0.54,27.32,100,5.58,6.01,0.13,0.13,0,0,0.13,0.26,0,0,0.26,18,0.13,29,61,10,30,54,15,20.55,21.78,0.97,105,1.23,20.02,22.79,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,11,3.46,19,0.04,0.07,-0.18,,,-0.07
