Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
José Angulo,Manta FC,Liga Pro,2026,1325,Centre Forward,Ecuador,31,02/02/95,0.27,0.2,0.26,0.12,2.24,9,36,5,100,0.3,0,0.02,0.54,0,0.02,0.48,0,0,0.07,0.2,0.28,2.78,-0.08,1.77,0.88,0.88,50,1.83,0,2.45,2.99,0.07,0.02,0.75,0.52,9.64,3.19,0.01,1.97,57.44,4.69,3.06,0.34,0.41,56,0.47,0.49,1.29,0,0.27,44,1.63,0,8.01,6.9,1.63,1.9,0.54,61.48,5.84,73,1.56,82,0.34,0,0,13.99,71,0.75,10,69,0.82,1.02,26,66,-5,62.91,1.83,0.27,0.39,16.57,77,6.33,5.57,0.41,0.41,0,0.34,5.77,6.18,0,33,0.14,40,0.54,17,67,16,17,71,12,16.02,13.3,1.05,104,-2.71,16.8,13.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,7,2.62,21,-0.02,0.08,0,0.05,,0.1
José Caicedo,Técnico Universitario,Liga Pro,2026,950,Left Back,Ecuador,23,19/11/03,0,0,0.01,0.02,0.28,0,33,0,,0,0.09,0.07,0.57,0.09,0.06,0.47,0,0.01,0.09,0.09,0.07,0.85,0.02,0.95,0.28,0.66,30,1.33,0,1.23,1.52,1.33,0.97,2.18,1.67,8.62,4.83,0.02,3.88,30.18,7.77,2.84,1.04,2.37,65,0.92,1.9,0.57,60,0.57,64,1.52,0,7.01,5.11,2.46,0.95,0.47,33.69,1.52,22,0.66,70,0.09,0,0,26.33,70,1.8,86,39,2.84,3.98,13,55,-15,50.91,3.69,0.22,0.23,21.98,89,5.94,5.4,1.14,0.95,0.19,0,0.28,1.23,0,75,1.14,32,0.09,31,59,10,25,61,14,21.87,20.94,0.91,98,-0.93,19.89,20.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,11,4.09,31,0.11,0.06,-0.01,-0.01,,0.15
José Carabalí,LDU Quito,Liga Pro,2026,1011,Left Wing Back,Ecuador,29,18/05/97,0,0,0.02,0.03,0.62,0,14,0,,0,0,0.07,1.33,0,0.07,1.16,0,0,0.18,0,0.09,1.96,-0.09,1.6,0.62,0.98,39,0.89,0,0.8,2.22,1.25,1.89,1.69,1.92,10.86,5.43,0.01,4.54,39.36,8.19,2.94,1.42,2.67,73,1.81,3.7,0.98,40,0.53,57,0.71,0.09,8.54,10.15,2.94,1.96,0.36,46.4,4,47,1.6,82,0.27,0,0,41.74,73,3.74,89,43,2.05,8.28,12,58,-14,53.9,5.7,0.5,0.57,38.54,94,5.39,12.9,2.31,1.78,0.53,0.27,1.87,3.65,0.09,31,0.8,23,0.18,25,67,8,30,58,12,22.09,16.1,0.88,99,-6,19.35,15.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,10,7.09,44,0.14,0.09,-0.03,-0.03,,0.18
José Cazares,Macará,Liga Pro,2026,2196,Centre Defensive Midfielder,Ecuador,35,13/05/91,0,0,0,0.02,0.16,0,0,0,,0,0,0.04,0.53,0,0.04,0.49,0,0,0.04,0,0.04,0.7,-0.04,0.37,0.29,0.08,78,0.61,0,0.66,0.74,1.31,1.14,1.72,1.59,20.74,11.02,0,7.87,38.11,10.53,3.57,2.87,4.18,79,2.5,3.64,1.84,48,0.78,60,0.98,0.04,16.02,14.68,5.9,3.81,1.35,40.4,4.39,27,2.01,53,0.2,0,0,38.28,84,3.85,15,73,2.25,4.75,14,80,-4,46.07,4.3,0.28,0.29,30,96,5.48,6.31,0.2,0.2,0,0,0,0.2,0.04,0,0,0,0,20,74,7,25,74,1,21.68,18.32,0.98,103,-3.36,21.32,18.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,6,3.15,22,-0.01,0.05,0.06,0,,0.09
José Contreras,Barcelona,Liga Pro,2026,2649,Goalkeeper,Venezuela,32,19/10/94,0,0,0,,0,,,0,,0,0,0,0.03,0,0,0,0,0,0.03,0,0,0.03,0,0,0,0,,0.14,0,0,0,0,0,0,0,0.03,0.03,0,6.63,2.6,3.81,0.03,0,0,0,0,0,0,0,0.03,0,0,0.03,0.03,0.04,0.03,0,0,7.94,0,0,0,,0.2,0,0,17.73,71,6.59,17,45,2.45,12.1,13,60,-11,12.53,0.88,0.08,0.08,16.48,100,5.23,0.41,0.03,0,0.03,0,0,0,0,0,0,,0,50,50,0,75,25,0,42.4,45.32,0.77,86,2.92,32.64,38.91,0.65,0.7,0.05,77,75,2,0.89,2.82,26,10.97,2.03,0.14,0.07,18.41,-1,26,3,1.62,11,0.09,0.06,,,0.06,0.21
José Cárdenas,Delfin,Liga Pro,2026,611,Goalkeeper,Ecuador,31,23/01/95,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.15,0,0,0.15,0,0,0,0,0.15,0.15,0,6.63,2.18,4.42,0,0,0,,0,0,0.15,,0,,0,0.15,0,0,0,0,0,,0,,0,,0.15,0,0,14.58,64,5.89,5,39,1.33,13.69,7,54,-11,10.41,1.03,0.05,0.05,13.11,99,6.56,0.15,0,0,0,0,0,0,0,,0,,0,51,49,0,100,0,0,43.3,42.43,0.73,73,-0.87,31.75,31.08,1.47,0.92,-0.55,60,75,-15,0.86,3.68,30,12.37,1.64,0.15,0.15,13.45,-3,32,5,1.34,11,0.08,0.04,-0.08,,-0.63,-0.59
José Fajardo,Universidad Católica,Liga Pro,2026,1944,Centre Forward,Panama,33,17/08/93,0.42,0.28,0.41,0.13,3.06,9,30,6,75,0.29,0.14,0.08,0.74,0.14,0.08,0.74,0,0,0,0.42,0.48,3.8,-0.07,1.3,0.69,0.6,54,1.34,0.14,1.9,4.31,0.46,0.65,0.6,0.79,18.61,9.58,0.03,5.09,66.81,3.61,2.73,0.79,1.25,65,1.02,1.67,1.2,25,0.42,41,1.2,0,16.62,22.05,4.35,2.82,0.74,70.5,14.26,86,2.5,89,0.14,0,0,13.66,72,0.37,17,53,0.74,0.56,30,62,-10,65.98,1.39,0.39,0.7,17.73,73,4.96,6.44,0.56,0.56,0,0.51,8.06,8.61,0,0,0.14,33,1.02,11,63,26,6,71,23,14.68,14.27,1.01,99,-0.41,14.84,14.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,8,3.31,19,-0.05,0.06,0.03,-0.1,,-0.05
José Flor,Mushuc Runa,Liga Pro,2026,1524,Left Centre Back,Ecuador,28,04/04/98,0,0,0.01,0.08,0.12,0,50,0,,0.01,0.06,0.02,0.12,0.06,0.02,0.12,0,0,0,0.06,0.02,0.24,0.03,0.24,0.18,0.06,75,0.12,0,0,0.3,0.89,1.09,2.95,2.81,6.02,3.43,0.03,3.31,27.25,6.85,1.42,0.71,1.59,71,0.66,1.75,0.65,40,0.3,66,1.24,0.06,4.67,4.43,2.3,0.77,0.3,31.98,0.83,18,0.24,31,0.18,0,0,35.02,87,5.37,19,66,4.37,6.67,11,71,-16,36.73,3.07,0.25,0.26,28.29,100,4.11,3.48,0.12,0.12,0,0.06,0.47,0.59,0,0,0,0,0.06,28,69,4,51,47,2,26.35,28.88,0.93,88,2.53,24.48,25.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,11,5,3.34,22,0.06,0.02,0.03,0,,0.1
José Francisco Cevallos Jr,Emelec,Liga Pro,2026,687,Centre Attacking Midfielder,Ecuador,31,17/01/95,0.26,0.13,0.09,0.08,1.05,13,63,1,100,0.27,0,0.18,1.7,0,0.1,1.18,0,0.08,0.52,0.13,0.26,2.75,-0.13,0.39,0.13,0.26,33,0.39,0,0.65,1.05,0.65,0.53,0.79,0.54,10.74,5.63,0,3.01,47.74,7.07,4.45,0.92,1.57,70,0.87,1.39,0.92,33,0.39,0,0,0,8.91,8.19,2.23,1.7,0.39,51.03,4.85,54,1.31,77,0.26,0,0,41.65,81,6.29,11,62,1.7,9.17,11,78,-3,52.56,6.81,0.29,0.34,36.41,97,3.76,10.87,1.44,0.52,0.92,0.65,2.62,3.14,0.26,18,0.39,50,0.39,20,73,7,27,71,2,24.22,21.59,0.94,93,-2.64,22.73,20.16,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,7,5.67,46,0.11,0.08,0.01,0.05,,0.25
José Klinger,Macará,Liga Pro,2026,1130,Left Wing,Ecuador,21,09/03/05,0,0,0.09,0.05,1.83,0,39,2,,0.04,0.32,0.13,1.59,0.32,0.13,1.51,0,0.01,0.08,0.32,0.22,3.42,0.1,2.63,1.75,0.88,67,1.19,0,1.91,2.71,0.08,0.03,0.72,0.56,12.42,4.78,0.01,2.31,52.33,4.46,1.67,0.72,0.8,50,0.65,0.68,1.03,27,0.72,20,0.16,0,10.75,9.24,1.75,2.23,0.16,56.02,7.32,68,1.83,82,0.16,0,0,29.06,72,2.15,7,52,0.96,3.9,18,74,2,62.31,4.46,0.36,0.49,30.33,88,7.52,10.99,1.35,1.11,0.24,0.64,2.79,3.9,0,35,0.72,27,0.56,14,67,19,21,59,20,20.36,14.95,0.92,99,-5.41,18.79,14.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,8,6.27,42,0.01,0.1,0.01,-0.01,,0.11
José Luis Angulo Angulo,Leones del Norte,Liga Pro,2026,828,Goalkeeper,Ecuador,29,08/12/97,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.22,0,0,0,0,0,0,0,0,0,0,8.36,2.19,4.02,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0.33,0,0,16.19,67,7.39,13,47,3.8,11.95,17,43,-24,10.28,1.09,0.09,0.09,14.01,100,6.09,0.33,0,0,0,0,0,0,0,,0,,0,54,46,0,100,0,0,46.6,54.74,0.73,81,8.14,33.99,44.15,0.98,1.03,0.06,78,76,1,1.28,4.35,32,13.69,1.7,0.11,0,14.64,-1,31,3,0.77,8,0.11,0.1,,,0.03,0.25
José Luis Marrufo,Macará,Liga Pro,2026,1871,Left Centre Back,Venezuela,30,11/05/96,0.05,0.05,0.02,0.13,0.19,25,25,0,,0.05,0,0,0.14,0,0,0.14,0,0,0,0.05,0.03,0.34,0.02,0.1,0.05,0.05,50,0.58,0,0.14,0.43,1.49,1.26,5.39,4.14,11.11,5.77,0.07,5.39,24.72,8.99,1.01,1.25,2.74,65,1.01,2.27,1.11,19,0.67,59,1.64,0.05,8.75,7.33,3.22,1.3,0.34,29.84,1.06,12,0.43,33,0.14,0,0,33.14,78,4.52,84,53,6.83,7.07,14,56,-22,34.9,2.02,0.22,0.24,25.11,98,4.87,2.36,0.05,0.05,0,0,0.38,0.43,0.05,0,0,,0,34,64,2,47,51,2,27.4,28.43,0.91,90,1.03,24.94,25.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,5,2.4,18,0.05,0.04,0.15,0.01,,0.25
José Neris,Emelec,Liga Pro,2026,714,Centre Forward,Uruguay,26,12/03/00,0,0,0.31,0.24,1.26,0,30,6,,0.12,0,0,0.13,0,0,0.13,0,0,0,0,0.31,1.39,-0.31,0.13,0,0.13,0,1.13,0,0.88,2.02,0,0,0.5,0.25,11.34,5.67,0.02,2.65,58.92,1.39,0.88,0.63,0.63,83,0.35,0.35,0.5,0,0.13,33,1.89,0,10.21,7.79,2.39,2.02,0.5,62.25,6.93,68,1.64,81,0.13,0,0,6.3,70,0.5,22,100,0.63,0.38,30,50,-20,59.08,0.5,0.21,0.37,5.67,64,3.36,2.39,0,0,0,0,3.15,3.15,0,,0,0,0.13,9,64,27,5,58,37,17.16,19.63,1.07,113,2.47,18.3,22.25,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,5,1.07,9,-0.04,-0.04,0.01,-0.13,,-0.2
José Quintero,LDU Quito,Liga Pro,2026,942,Right Back,Ecuador,36,19/06/90,0,0,0.08,0.08,1.05,0,27,2,,0.01,0.1,0.11,1.15,0.1,0.1,1.05,0,0,0.1,0.1,0.18,2.2,-0.09,0.76,0.67,0.1,88,0.76,0,0.57,0.86,1.53,1.44,2.39,2.13,12.89,6.59,0.02,4.49,36.11,8.31,3.15,2.01,3.53,81,1.75,3.19,1.24,63,0.48,38,0.48,0,9.65,8.19,2.77,1.43,0.29,39.25,3.06,32,1.05,73,0.19,0,0,32.47,65,4.11,23,41,3.06,9.36,10,46,-19,51.76,5.35,0.47,0.55,26.64,96,5.32,8.88,1.72,1.24,0.48,0.1,1.34,2.58,0,50,1.05,25,0.19,26,66,8,20,73,6,24.94,18.42,0.87,88,-6.52,21.69,16.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,8,7.41,46,0.19,0.11,0.02,-0.07,,0.24
José Quiñones,Mushuc Runa,Liga Pro,2026,320,Left Centre Back,Ecuador,24,12/06/02,0,0,0.02,0.03,0.56,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.56,-0.02,0.56,0.28,0.28,50,0.84,0,0,0.56,0.56,0.36,2.81,1.9,8.99,4.77,0.06,5.34,24.1,8.99,0.84,0.84,1.4,75,0.45,0.81,1.12,100,0.28,50,1.4,0,7.02,4.14,3.37,0,0,30.48,1.12,16,0,,0.28,0,0,29.77,79,3.37,74,48,4.49,5.34,21,63,-17,33.72,0.84,0.26,0.26,22.47,98,3.86,0.84,0,0,0,0,1.12,1.12,0,,0,,0,28,68,3,33,67,0,25.65,30.16,0.81,74,4.51,20.67,22.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,9,1.69,11,0.04,0.05,0.12,-0.01,,0.19
Juan Angulo,Independiente del Valle,Liga Pro,2026,794,Centre Forward,Ecuador,18,11/01/08,0.68,0.68,0.41,0.17,2.38,29,52,7,,0.5,0.34,0.25,1.25,0.34,0.25,1.25,0,0,0,1.02,0.66,3.63,0.36,1.36,0.68,0.68,50,0.68,0,1.81,2.38,0.11,0.17,0.11,0.16,16.32,7.82,0,5.78,60.17,3.97,2.61,1.25,1.36,65,1.74,1.92,1.36,33,0.68,39,1.36,0,13.83,15.98,4.87,2.49,1.02,61.31,8.84,64,1.7,68,0.23,0,0,14.51,74,0.68,10,60,0.23,1.02,15,57,-17,65.96,1.7,0.58,0.98,16.89,80,5.82,6.35,1.02,1.02,0,0.23,6.69,7.71,0.11,22,0.34,21,0.57,17,64,20,21,59,20,17.96,11.25,0.99,112,-6.71,17.78,12.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,10,3.35,18,0.02,0.03,0.01,0.17,,0.23
Juan Cavallaro,Delfin,Liga Pro,2026,572,Centre Attacking Midfielder,Argentina,32,27/06/94,0,0,0.06,0.05,1.1,0,14,2,,0,0,0.05,0.79,0,0.04,0.63,0,0.01,0.16,0,0.11,1.89,-0.11,1.73,1.1,0.63,64,1.73,0,2.52,1.89,0.16,0.18,0.31,0.08,22.65,10.54,0,8.81,49.04,5.51,3.62,2.52,2.67,70,1.12,1.3,1.1,33,1.1,18,0.31,0,19.51,10.45,6.92,5.35,2.2,49.72,8.65,44,3.46,65,0.16,0,0,14.79,73,0.79,10,56,0.31,1.42,18,79,6,59.89,3.62,0.12,0.19,15.73,85,7.79,5.66,1.42,1.26,0.16,0.31,3.3,4.56,0,11,0.31,40,0.47,29,65,6,39,58,3,18.06,12.63,0.96,102,-5.42,17.26,12.82,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,8,3.3,34,-0.01,0.02,0.02,-0.08,,-0.04
Juan David Jiménez,Manta FC,Liga Pro,2026,1854,Left Defensive Midfielder,Colombia,32,11/03/94,0.05,0.05,0.04,0.05,0.83,6,24,1,,0.04,0,0.03,0.73,0,0.03,0.73,0,0,0,0.05,0.07,1.55,-0.02,0.63,0.29,0.34,46,1.17,0.05,1.21,0.78,0.83,0.63,0.68,0.43,24.22,12.28,0,6.12,43.31,10.1,5.92,1.65,2.48,55,1.26,1.9,1.7,26,1.36,41,0.58,0,20.92,15.38,5.34,4.51,1.36,45.04,8.59,41,2.96,66,0.1,0,0,31.02,82,1.6,9,55,1.21,2.38,18,72,-11,50.96,3.54,0.21,0.23,27.47,93,4.81,7.48,0.39,0.39,0,0.05,1.02,1.41,0,25,0.1,40,0.24,22,66,12,25,62,13,18.27,16.47,0.93,101,-1.8,17.07,16.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,9,3.48,27,-0.01,0.07,0.04,-0.03,,0.05
Juan Enrique Nazareno Izquierdo,Manta FC,Liga Pro,2026,1795,Right Defensive Midfielder,Ecuador,28,17/08/98,0.05,0.05,0.01,0.04,0.35,14,14,1,,0.01,0,0.04,0.45,0,0.04,0.45,0,0,0,0.05,0.06,0.8,-0.01,0.85,0.35,0.5,41,0.9,0,0.6,1.3,0.8,0.66,1.15,1.22,17.4,10.28,0.02,5.57,40.32,8.27,3.76,1.2,2.01,59,0.69,1.34,0.8,39,0.85,46,0.65,0,15.39,10.91,4.66,2.91,0.85,41.82,4.91,32,1.45,50,0.25,0,0,29.68,80,1.65,7,57,1.4,2.66,14,75,-6,49.92,3.36,0.22,0.23,25.62,94,3.96,6.22,0.4,0.4,0,0.15,0.6,1,0,63,0.35,39,0.2,21,70,8,31,63,6,18.32,16.64,0.95,107,-1.68,17.39,17.85,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,8,3.09,28,0.04,0.06,0.05,-0.01,,0.14
Juan Espinoza,Macará,Liga Pro,2026,663,Right Back,Ecuador,23,16/06/03,0,0,0.01,0.02,0.41,0,0,1,,0,0.14,0.07,0.54,0.14,0.07,0.54,0,0,0,0.14,0.08,0.95,0.06,0.27,0.27,0,100,0.54,0,0.41,0.54,0.41,0.25,2.04,1.36,11.13,5.16,0.03,3.53,29,8.01,2.72,2.04,2.44,94,1.62,1.88,0.41,86,0.14,44,0.95,0,8.69,7.08,3.26,1.09,0.54,31.21,1.22,14,0.27,25,0,0,0,31.77,78,1.76,11,50,2.44,3.12,13,64,-14,49.81,5.02,0.29,0.29,27.83,97,4.12,7.6,0.95,0.54,0.41,0,0.81,1.36,0,57,0.54,40,0.27,37,56,7,32,57,11,19.61,17.21,0.95,100,-2.4,18.62,17.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,7,4.64,30,0.13,0.07,0.04,-0.01,,0.23
Juan Luis Anangonó León,Leones del Norte,Liga Pro,2026,2714,Centre Forward,Ecuador,37,12/04/89,0.33,0.23,0.19,0.1,1.96,12,36,6,75,0.19,0,0.06,1.09,0,0.06,1.09,0,0,0,0.23,0.25,3.05,-0.02,0.73,0.3,0.43,41,0.83,0.03,1.06,2.72,0.23,0.16,1.23,0.97,8.92,3.51,0.02,3.02,58.93,2.65,1.49,0.2,0.43,40,0.2,0.36,0.7,10,0.3,38,1.76,0,8.02,6.93,2.45,1.56,0.66,66.79,6.33,79,1.39,89,0.03,0,0,12,74,0.5,11,65,1.36,0.63,24,65,-9,62.47,1.23,0.2,0.35,10.74,76,4.89,5.01,0.1,0.1,0,0.33,5.64,5.74,0,33,0.03,11,0.66,14,62,24,11,66,23,15.78,15.93,0.98,96,0.15,15.51,15.26,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,2.97,21,-0.03,-0.01,-0.01,0.03,,-0.04
Juan Pablo Ruíz,Emelec,Liga Pro,2026,1144,Right Wing,Argentina,32,09/01/94,0.31,0.31,0.18,0.17,1.02,31,62,1,,0.31,0.08,0.12,1.65,0.08,0.11,1.42,0,0.02,0.24,0.39,0.3,2.67,0.09,1.73,1.02,0.71,59,1.57,0,2.36,2.2,1.1,0.7,0.94,0.75,11.64,5.82,0,3.7,45.04,7.71,3.7,1.1,2.2,64,1.01,1.7,0.55,36,0.63,37,0.55,0,9.99,7.73,2.75,2.52,0.63,48.06,4.64,46,1.81,72,0,0,0,31.22,81,1.26,11,41,1.49,2.52,11,76,-6,57.95,3.7,0.39,0.55,30.67,87,5.99,9.67,1.18,0.87,0.31,0.31,2.44,3.3,0.16,33,0.55,39,0.47,17,66,17,20,67,13,18.27,19.9,0.93,85,1.63,16.95,16.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,4.9,48,0.06,0.06,0.03,0.1,,0.25
Juan Viacava,Independiente del Valle,Liga Pro,2026,2060,Left Centre Back,Uruguay,27,19/02/99,0,0,0.02,0.08,0.31,0,0,0,,0,0.17,0.07,0.52,0.17,0.07,0.48,0,0,0.04,0.17,0.09,0.83,0.08,0.13,0.04,0.09,33,0.79,0,0.31,0.26,0.83,1.1,3.63,4.66,10.18,4.28,0.09,6.03,30.56,9.57,1.66,1.05,1.88,77,1.38,2.47,0.57,50,0.31,70,2.36,0.04,8.56,10.56,4.19,1.35,0.66,35.17,1.79,21,0.52,39,0.22,0,0,51.89,84,5.9,78,55,4.85,9.48,10,62,-22,38.61,5.37,0.57,0.61,43.42,99,5.57,5.68,0.39,0.26,0.13,0.09,1,1.27,0.09,11,0.04,8,0.09,25,73,2,40,59,1,26.36,24.45,0.91,88,-1.91,23.98,21.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,4,5.36,27,0.09,0.07,0.08,-0.02,,0.22
Julian Anaya,Técnico Universitario,Liga Pro,2026,2205,Centre Back,Colombia,27,12/06/99,0.2,0.2,0.13,0.23,0.57,36,57,0,,0.19,0,0,0.08,0,0,0.08,0,0,0,0.2,0.13,0.65,0.07,0,0,0,,0.2,0,0.08,0.04,0.86,0.55,5.8,3.4,8.12,4.33,0.05,4.45,20.46,7.67,0.45,1.14,2,68,0.84,1.39,1.06,50,0.53,62,1.84,0,5.92,3.82,2.33,0.57,0.12,27.5,0.53,9,0.08,14,0.16,0,0.08,23.84,81,2.73,14,52,6.69,4.37,12,65,-16,28.73,0.86,0.13,0.25,16.08,100,4.29,0.82,0,0,0,0,1.22,1.22,0,,0,,0,36,62,2,40,50,10,25.91,25.96,0.91,88,0.06,23.59,22.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,4,1.64,13,0.04,0.03,0.06,0.05,,0.18
Junior Jimar Ayovi Caicedo,Guayaquil City,Liga Pro,2026,2480,Right Wing Back,Ecuador,25,20/12/01,0,0,0.03,0.1,0.33,0,11,0,,0,0.11,0.1,0.91,0.07,0.1,0.87,0.04,0,0.04,0.11,0.14,1.23,-0.03,1.42,0.73,0.69,51,1.09,0.04,1.16,1.81,0.4,0.33,1.16,1.48,6.97,2.9,0.01,2.9,38.59,6.24,2.5,0.47,0.87,68,0.47,0.8,0.29,60,0.22,35,0.25,0.11,6.2,7.04,2.1,1.34,0.47,44.82,2.83,46,0.98,73,0,0,0.04,32.62,83,2.79,9,65,1.45,4.03,13,78,-5,54.48,3.45,0.21,0.29,33.67,92,4.69,10.45,1.71,1.31,0.4,0.15,1.23,2.54,0.22,40,0.98,44,0.29,16,65,18,13,61,26,19.41,15.81,0.96,103,-3.6,18.58,16.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,3.36,36,0.11,0.09,-0.01,-0.02,,0.18
Justin Lerma,Independiente del Valle,Liga Pro,2026,529,Right Centre Midfielder,Ecuador,18,04/05/08,0.17,0.17,0.13,0.13,1.02,17,33,1,,0.17,0.17,0.23,1.7,0.17,0.23,1.7,0,0,0,0.34,0.36,2.72,-0.02,2.38,1.19,1.19,50,1.36,0,2.72,2.89,0.34,0.45,0.17,0.21,17.18,8.34,0,5.27,46.44,8.68,4.25,1.53,1.87,75,2.24,2.69,0.68,40,0.51,100,0.34,0,14.97,20,4.76,3.4,0.68,47.78,6.46,43,1.7,50,0,0,0,37.26,84,2.72,8,67,0.51,3.74,24,75,-9,61.28,5.78,0.83,1.03,40.15,88,6.54,16.84,1.36,1.19,0.17,0.51,2.55,3.74,0,13,0.34,25,1.19,10,73,17,13,71,16,19.84,17.58,0.97,98,-2.26,19.22,17.24,0,0,0,0,0,,0,0,,0,0,0,0,0,0,13,6,6.33,34,0.01,0.15,0.02,0.08,,0.26
Júnior Sornoza,Independiente del Valle,Liga Pro,2026,1689,Left Centre Midfielder,Ecuador,32,27/01/94,0.21,0.21,0.13,0.08,1.76,12,55,1,,0.29,0.16,0.19,3.3,0.16,0.11,1.76,0,0.08,1.55,0.37,0.32,5.06,0.05,0.21,0.16,0.05,75,1.23,0.05,0.48,0.8,0.27,0.34,0.43,0.54,8.9,5.44,0.01,3.04,51.52,5.86,3.36,0.43,0.69,38,0.54,0.88,0.37,8,0.69,33,0.27,0,8.1,10.55,2.45,2.88,1.28,54.23,4.74,59,2.24,78,0.27,0,0,44.92,85,8.63,11,76,1.12,10.71,15,86,1,57.95,6.61,0.91,0.97,38.85,98,4.35,16.57,3.52,1.76,1.76,0.21,2.13,3.89,0,8,0.37,30,0.32,12,77,11,16,78,6,23.9,18.53,0.98,109,-5.36,23.37,20.2,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,6,10.71,53,0.09,0.09,0.03,0.13,,0.34
Kevin Minda,LDU Quito,Liga Pro,2026,628,Centre Defensive Midfielder,Ecuador,28,20/11/98,0,0,0.1,0.07,1.43,0,20,1,,0.04,0,0.09,0.57,0,0.09,0.57,0,0,0,0,0.2,2.01,-0.2,0.43,0.14,0.29,33,0.29,0,0.43,0.29,1.43,1.29,2.72,2.62,12.04,6.45,0.1,2.87,37.62,10.46,5.45,0.43,1.86,60,0.49,1.78,2.01,0,0.29,63,1.72,0,9.6,9.37,1.86,3.01,0.43,44.18,4.16,43,1.86,62,0.43,0,0,36.97,86,3.73,19,90,3.01,3.87,11,80,-6,49.04,5.16,0.49,0.55,24.65,97,3.71,8.88,1.15,1.15,0,0.14,2.15,3.3,0,0,0,0,0.14,18,74,8,27,73,0,21.08,15.78,1,104,-5.3,21.13,16.44,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,5.33,37,0.08,0.03,0.01,-0.06,,0.07
