"Player";"Position";"third";"channel";"Player ID";"Short name";"Birthdate";"Minutes played per match";"Adjusted min TIP per match";"Count performances that pass the quality check";"Count performances that fail the quality check";"Count opportunities to pass to Runs in sample";"Count opportunities to pass to Runs per 100 Pass Opportunities";"Count pass attempts for Runs per 100 Pass Opportunities";"Threat of all opportunities to pass to Runs per 100 Pass Opportunities";"Threat of Runs to which a pass was attempted per 100 Pass Opportunities";"Pass completion ratio to Runs";"Count Runs made by teammate per 100 Pass Opportunities";"Threat of Runs to which a pass was completed per 100 Pass Opportunities";"Count completed passes for Runs per 100 Pass Opportunities";"Count completed passes leading to shot for Runs per 100 Pass Opportunities";"Count completed passes leading to goal for Runs per 100 Pass Opportunities";"Count opportunities to pass to dangerous Runs per 100 Pass Opportunities";"Count pass attempts for dangerous Runs per 100 Pass Opportunities";"Count completed passes for dangerous Runs per 100 Pass Opportunities"
"Vinícius Moreira de Lima";"LDM";"all";"all";"25233";"Lima";"1996-06-11";"88.39";"23.92";"7";"0";"70";"100";"61.43";"1.1";"0.6";"76.74";"138.57";"0.21";"47.14";"2.86";"0";"11.43";"5.71";"0"
"Charles Rigon Matos";"RM";"all";"all";"32858";"Charles";"1996-06-19";"89.16";"19.04";"5";"0";"50";"100";"54";"1.98";"1.07";"70.37";"136";"0.39";"38";"2";"0";"20";"14";"2"
"Paulo Henrique de Oliveira Alves";"RB";"all";"all";"53242";"Paulo Henrique";"1996-07-25";"93.27";"20.41";"24";"0";"284";"100";"61.97";"1.26";"1.02";"69.89";"150.35";"0.4";"43.31";"5.28";"0";"17.61";"14.08";"5.28"
"Franco Sebastián Cristaldo";"AM";"all";"all";"26318";"Franco Cristaldo";"1996-08-15";"79.54";"20.16";"8";"0";"83";"100";"63.86";"2.24";"1.62";"64.15";"153.01";"0.87";"40.96";"10.84";"1.2";"40.96";"30.12";"13.25"
"Franco Sebastián Cristaldo";"CF";"all";"all";"26318";"Franco Cristaldo";"1996-08-15";"87.56";"18.66";"10";"0";"123";"100";"60.98";"1.94";"1.12";"77.33";"143.9";"0.7";"47.15";"11.38";"0.81";"34.15";"21.14";"13.82"
"Moisés Vieira da Veiga";"CF";"all";"all";"142914";"Moisés";"1996-09-02";"72.68";"13.04";"6";"0";"30";"100";"80";"4.23";"3.32";"75";"223.33";"1.64";"60";"23.33";"3.33";"53.33";"46.67";"30"
"Moisés Vieira da Veiga";"LW";"all";"all";"142914";"Moisés";"1996-09-02";"76.24";"16.09";"6";"0";"46";"100";"71.74";"3.06";"2.09";"81.82";"171.74";"1.64";"58.7";"13.04";"0";"50";"34.78";"23.91"
"Ronie Edmundo Carrillo Morales";"CF";"all";"all";"43564";"R. Carrillo";"1996-09-08";"87.62";"17.38";"5";"0";"27";"100";"77.78";"1.91";"1.6";"61.9";"159.26";"0.84";"48.15";"7.41";"3.7";"29.63";"25.93";"11.11"
"Alan Javier Franco";"LCB";"all";"all";"18314";"A. Franco";"1996-10-11";"96.77";"27.05";"23";"0";"277";"100";"48.01";"0.35";"0.17";"90.98";"119.49";"0.13";"43.68";"0.36";"0";"2.17";"1.44";"1.08"
"Luiz Fernando Moraes dos Santos";"LF";"all";"all";"25146";"Luiz Fernando";"1996-10-16";"101.23";"22.44";"8";"0";"116";"100";"58.62";"3.17";"2";"63.24";"156.03";"0.75";"37.07";"6.9";"0.86";"49.14";"29.31";"13.79"
"Luiz Fernando Moraes dos Santos";"LW";"all";"all";"25146";"Luiz Fernando";"1996-10-16";"95.82";"17.67";"11";"0";"119";"100";"60.5";"2.12";"1.4";"77.78";"157.98";"0.76";"47.06";"9.24";"0";"33.61";"21.85";"14.29"
"Ronaldo da Silva Souza";"LDM";"all";"all";"28241";"Ronaldo";"1996-10-23";"101.88";"21.21";"8";"0";"58";"100";"50";"1.21";"0.63";"75.86";"125.86";"0.24";"37.93";"6.9";"1.72";"15.52";"8.62";"3.45"
"José Sabino Chagas Monteiro";"LCB";"all";"all";"32868";"Sabino";"1996-10-25";"100.56";"27.75";"7";"0";"102";"100";"46.08";"0.39";"0.26";"97.87";"126.47";"0.24";"45.1";"0";"0";"2.94";"1.96";"1.96"
"Jefferson David Savarino Quintero";"AM";"all";"all";"18303";"Jefferson Savarino";"1996-11-11";"85.5";"21.26";"10";"0";"129";"100";"68.99";"2.43";"1.8";"76.4";"145.74";"1.27";"52.71";"15.5";"3.1";"38.76";"26.36";"17.83"
"Jefferson David Savarino Quintero";"LW";"all";"all";"18303";"Jefferson Savarino";"1996-11-11";"97.27";"21.75";"7";"0";"115";"100";"59.13";"2.36";"1.64";"83.82";"160.87";"1.41";"49.57";"9.57";"0.87";"35.65";"23.48";"19.13"
"João Pedro Maturano dos Santos";"RB";"all";"all";"13475";"João Pedro";"1996-11-15";"97.82";"20.96";"29";"0";"394";"100";"62.69";"1.15";"0.69";"81.78";"140.36";"0.43";"51.27";"4.31";"1.02";"11.93";"6.35";"4.06"
"Lucas Gabriel Di Yorio";"CF";"all";"all";"35568";"L. Di Yorio";"1996-11-22";"85.83";"22.3";"8";"0";"46";"100";"63.04";"2.9";"1.66";"79.31";"139.13";"1.12";"50";"8.7";"2.17";"34.78";"19.57";"13.04"
"Pablo Ignacio Galdames Millán";"RM";"all";"all";"23635";"P. Galdames";"1996-12-30";"91.61";"19.97";"6";"0";"49";"100";"65.31";"1.3";"1.11";"75";"120.41";"0.27";"48.98";"0";"0";"14.29";"12.24";"2.04"
"Raniele Almeida de Melo";"DM";"all";"all";"59733";"Raniele";"1996-12-31";"86.61";"19.42";"12";"0";"66";"100";"56.06";"0.8";"0.5";"83.78";"122.73";"0.3";"46.97";"6.06";"0";"9.09";"6.06";"1.52"
"Raniele Almeida de Melo";"RDM";"all";"all";"59733";"Raniele";"1996-12-31";"96.41";"23.14";"5";"1";"30";"100";"60";"0.69";"0.28";"88.89";"153.33";"0.2";"53.33";"6.67";"0";"10";"3.33";"0"
"Erick Samuel Correia Farias";"CF";"all";"all";"172958";"Erick Farias";"1997-01-03";"73.38";"17.82";"5";"1";"30";"100";"56.67";"2.57";"1";"58.82";"176.67";"0.34";"33.33";"0";"0";"40";"16.67";"3.33"
"Erick Samuel Correia Farias";"LW";"all";"all";"172958";"Erick Farias";"1997-01-03";"85.65";"16.74";"16";"0";"136";"100";"72.79";"1.73";"1.4";"73.74";"160.29";"0.61";"53.68";"6.62";"0";"19.85";"14.71";"7.35"
"Félix Eduardo Torres Caicedo";"RCB";"all";"all";"32420";"F. Torres";"1997-01-11";"103.71";"21.95";"13";"0";"136";"100";"43.38";"0.27";"0.15";"93.22";"123.53";"0.13";"40.44";"2.21";"0";"2.94";"2.21";"1.47"
"Willean Bernardo Willemen";"RB";"all";"all";"24792";"Willean Lepo";"1997-01-16";"100.43";"20.37";"13";"0";"159";"100";"61.01";"1.08";"0.76";"67.01";"138.99";"0.36";"40.88";"4.4";"0";"11.95";"7.55";"2.52"
"Lucas de Souza Cunha";"LCB";"all";"all";"27326";"Lucas Cunha";"1997-01-23";"101.05";"19.92";"6";"0";"50";"100";"32";"0.25";"0.07";"87.5";"122";"0.05";"28";"2";"0";"0";"0";"0"
"Mathías Adalberto Villasanti Rolón";"RDM";"all";"all";"35864";"M. Villasanti";"1997-01-24";"100.42";"21.9";"8";"0";"78";"100";"53.85";"1.52";"0.77";"88.1";"124.36";"0.5";"47.44";"8.97";"3.85";"19.23";"12.82";"7.69"
"Mathías Adalberto Villasanti Rolón";"RM";"all";"all";"35864";"M. Villasanti";"1997-01-24";"100.91";"20.39";"11";"0";"123";"100";"55.28";"1.53";"0.94";"80.88";"123.58";"0.53";"44.72";"5.69";"0";"17.07";"9.76";"5.69"
"Lyanco Evangelista Silveira Neves Vojnović ";"LCB";"all";"all";"14098";"Lyanco";"1997-02-01";"100.88";"23.13";"6";"0";"61";"100";"47.54";"0.44";"0.2";"86.21";"126.23";"0.1";"40.98";"0";"0";"1.64";"1.64";"0"
"José Ivaldo Almeida Silva";"RCB";"all";"all";"32811";"Zé Ivaldo";"1997-02-21";"99.36";"23.32";"20";"0";"228";"100";"39.91";"0.31";"0.12";"86.81";"120.18";"0.09";"34.65";"0.88";"0.44";"3.07";"0.88";"0.44"
"Allan Rodrigues de Souza";"LDM";"all";"all";"618";"Allan";"1997-03-03";"84.25";"21.43";"5";"0";"30";"100";"63.33";"1.23";"0.74";"78.95";"116.67";"0.55";"50";"0";"0";"23.33";"13.33";"10"
"Victor Hugo Soares dos Santos";"LCB";"all";"all";"25158";"Kanu";"1997-03-07";"100.7";"27.39";"26";"0";"292";"100";"52.4";"0.28";"0.14";"93.46";"117.12";"0.11";"48.97";"1.37";"0";"1.03";"0.34";"0.34"
"José Luis Rodríguez Bebanz";"RB";"all";"all";"25971";"J. Rodríguez";"1997-03-14";"96.06";"25.77";"5";"0";"87";"100";"54.02";"1.68";"0.92";"82.98";"147.13";"0.68";"44.83";"4.6";"1.15";"18.39";"10.34";"6.9"
"Thiago Maia Alencar";"LDM";"all";"all";"11449";"Thiago Maia";"1997-03-23";"80.61";"16.8";"9";"0";"57";"100";"70.18";"1.44";"0.8";"80";"143.86";"0.54";"56.14";"3.51";"0";"17.54";"10.53";"5.26"
"Murilo Cerqueira Paim";"LCB";"all";"all";"23900";"Murilo";"1997-03-27";"96.93";"22.29";"24";"0";"183";"100";"52.46";"1";"0.62";"72.92";"126.23";"0.34";"38.25";"2.19";"0";"15.85";"9.84";"4.37"
"Bruno Vinícius Souza Ramos";"RW";"all";"all";"16209";"Bruno Tabata";"1997-03-30";"73.56";"18.02";"10";"0";"138";"100";"61.59";"2.08";"1.3";"72.94";"132.61";"0.77";"44.93";"5.07";"0.72";"29.71";"19.57";"12.32"
"Igor Vinícius de Souza";"RB";"all";"all";"28348";"Igor Vinícius";"1997-04-01";"95.19";"26.07";"23";"0";"427";"100";"60.19";"0.79";"0.48";"87.94";"141.22";"0.24";"52.93";"1.87";"0.47";"9.37";"5.62";"2.11"
"Igor Vinícius de Souza";"RWB";"all";"all";"28348";"Igor Vinícius";"1997-04-01";"87.55";"25.15";"5";"0";"100";"100";"60";"1.41";"0.86";"75";"144";"0.4";"45";"8";"1";"18";"11";"6"
"Adriano Martins da Fonseca";"RCB";"all";"all";"183987";"Adriano Martins";"1997-04-01";"99.23";"20.31";"31";"0";"302";"100";"46.03";"0.25";"0.13";"89.21";"124.83";"0.09";"41.06";"0.66";"0";"0.99";"0.66";"0.33"
"Gabriel Pereira Taliari";"CF";"all";"all";"177390";"Gabriel Taliari";"1997-04-13";"74.81";"14.74";"8";"0";"51";"100";"72.55";"2.53";"1.87";"72.97";"194.12";"1.15";"52.94";"15.69";"1.96";"39.22";"29.41";"19.61"
"Guilherme Antonio Arana Lopes";"LB";"all";"all";"11679";"Guilherme Arana";"1997-04-14";"101.65";"30.11";"6";"0";"168";"100";"51.19";"1.46";"0.88";"83.72";"147.62";"0.48";"42.86";"5.95";"1.79";"20.83";"11.31";"7.14"
"Guilherme Antonio Arana Lopes";"LWB";"all";"all";"11679";"Guilherme Arana";"1997-04-14";"101.41";"27.57";"6";"0";"168";"100";"58.93";"1.57";"0.88";"77.78";"158.33";"0.34";"45.83";"3.57";"0";"23.21";"12.5";"2.98"
"Shaylon Kallyson Cardozo";"RF";"all";"all";"31498";"Shaylon";"1997-04-27";"93.95";"22.26";"7";"0";"99";"100";"54.55";"1.84";"1.07";"83.33";"142.42";"0.68";"45.45";"11.11";"0";"27.27";"14.14";"8.08"
"Shaylon Kallyson Cardozo";"RW";"all";"all";"31498";"Shaylon";"1997-04-27";"99.86";"18.28";"9";"0";"131";"100";"61.83";"1.51";"0.98";"77.78";"139.69";"0.78";"48.09";"7.63";"1.53";"24.43";"12.98";"9.92"
"Gerson Santos da Silva";"AM";"all";"all";"11758";"Gerson";"1997-05-20";"102.68";"29.56";"5";"0";"115";"100";"61.74";"1.67";"0.96";"90.14";"146.96";"0.8";"55.65";"8.7";"0";"26.09";"15.65";"12.17"
"Gerson Santos da Silva";"RW";"all";"all";"11758";"Gerson";"1997-05-20";"95.34";"24.93";"14";"0";"261";"100";"63.6";"2.72";"1.93";"81.33";"150.96";"1.17";"51.72";"8.81";"2.68";"37.55";"24.9";"16.48"
"Marlon Rodrigues Xavier";"LB";"all";"all";"27248";"Marlon";"1997-05-20";"97.75";"22.93";"24";"0";"372";"100";"57.26";"1.52";"1.02";"71.36";"143.28";"0.4";"40.86";"4.3";"0.27";"19.62";"12.9";"4.84"
"Luis Eduardo Marques dos Santos";"RB";"all";"all";"31828";"Dudu";"1997-05-30";"83.26";"17.78";"5";"0";"79";"100";"65.82";"1.62";"1.15";"73.08";"163.29";"0.51";"48.1";"6.33";"0";"22.78";"17.72";"6.33"
"Diego Nicolás de la Cruz Arcosa";"LDM";"all";"all";"24951";"N. de la Cruz";"1997-06-01";"90.61";"23.37";"5";"0";"86";"100";"47.67";"1.36";"0.62";"73.17";"138.37";"0.4";"34.88";"6.98";"0";"20.93";"10.47";"4.65"
"André Oliveira e Silva";"CF";"all";"all";"61329";"André Silva";"1997-06-03";"90.35";"24.84";"13";"0";"97";"100";"73.2";"2.58";"1.91";"76.06";"158.76";"1.08";"55.67";"8.25";"1.03";"41.24";"27.84";"17.53"
"Edson Guilherme Mendes dos Santos";"LW";"all";"all";"203624";"Edson Carioca";"1997-06-04";"79.07";"15.76";"6";"0";"51";"100";"58.82";"2.83";"1.26";"66.67";"147.06";"0.65";"39.22";"3.92";"0";"47.06";"21.57";"9.8"
"Ayrton Lucas Dantas de Medeiros";"LB";"all";"all";"26225";"Ayrton Lucas";"1997-06-19";"90.6";"23.21";"24";"0";"294";"100";"53.4";"1.91";"1.16";"72.61";"146.6";"0.41";"38.78";"2.72";"0.34";"22.79";"13.61";"5.1"
"Pedro Guilherme Abreu dos Santos";"CF";"all";"all";"24267";"Pedro";"1997-06-20";"95.92";"23.96";"18";"0";"120";"100";"68.33";"3.24";"2.18";"76.83";"143.33";"1.56";"52.5";"10.83";"1.67";"50.83";"35";"25"
"Yeferson Julio Soteldo Martínez";"LW";"all";"all";"18306";"Y. Soteldo";"1997-06-30";"91.8";"18.99";"8";"1";"99";"100";"64.65";"3.14";"2.29";"76.56";"150.51";"1.42";"49.49";"13.13";"2.02";"46.46";"34.34";"22.22"
"Luis Antonio da Rocha Júnior";"LB";"all";"all";"31657";"Juninho Capixaba";"1997-07-06";"90.96";"18.6";"12";"0";"149";"100";"63.09";"1.38";"0.94";"72.34";"140.27";"0.5";"45.64";"2.01";"0";"16.78";"12.08";"6.04"
"Hugo Ferreira de Farias";"LB";"all";"all";"145076";"Hugo";"1997-08-29";"92.39";"19.31";"16";"0";"160";"100";"53.75";"1.09";"0.62";"84.88";"133.75";"0.32";"45.62";"5.62";"1.25";"10";"5.62";"1.25"
"Hugo Ferreira de Farias";"LWB";"all";"all";"145076";"Hugo";"1997-08-29";"92.94";"18.86";"5";"0";"53";"100";"71.7";"1.26";"0.91";"78.95";"120.75";"0.28";"56.6";"0";"0";"15.09";"9.43";"1.89"
"Gustavo Henric da Silva";"RW";"all";"all";"32891";"Gustavo Silva";"1997-09-07";"80.19";"13.91";"7";"0";"58";"100";"75.86";"2.29";"1.97";"77.27";"155.17";"1.27";"58.62";"12.07";"1.72";"27.59";"24.14";"13.79"
"Lucas Fernandes da Silva";"AM";"all";"all";"16219";"Lucas Fernandes";"1997-09-20";"93.52";"19.37";"5";"0";"60";"100";"48.33";"1.78";"0.65";"82.76";"145";"0.32";"40";"3.33";"0";"18.33";"5";"1.67"
"Jhon Adolfo Arias Andrade";"LW";"all";"all";"35678";"J. Arias";"1997-09-21";"102.81";"24.33";"7";"0";"108";"100";"63.89";"1.86";"1.19";"78.26";"143.52";"0.78";"50";"6.48";"0.93";"29.63";"20.37";"12.04"
"Jhon Adolfo Arias Andrade";"RW";"all";"all";"35678";"J. Arias";"1997-09-21";"101.84";"25.7";"18";"0";"311";"100";"60.45";"1.98";"1.24";"84.04";"150.16";"0.78";"50.8";"11.9";"0.64";"30.55";"18.65";"11.25"
"Guilherme Kennedy Romão";"LB";"all";"all";"175764";"Guilherme Romão";"1997-10-07";"98.32";"20.24";"26";"0";"331";"100";"61.03";"1.31";"0.73";"80.69";"139.58";"0.44";"49.24";"2.11";"0";"17.82";"7.85";"3.93"
"Agustín Maximiliano Rogel Paita";"RCB";"all";"all";"15719";"Agustín Rogel";"1997-10-17";"95.26";"21.74";"10";"0";"67";"100";"58.21";"0.13";"0.06";"89.74";"111.94";"0.04";"52.24";"0";"0";"0";"0";"0"
"Matheus Martins Fogaça de Paula";"AM";"all";"all";"633848";"Matheuzinho";"1997-10-18";"97.33";"18.58";"6";"0";"60";"100";"63.33";"2.17";"1.4";"84.21";"128.33";"1.19";"53.33";"11.67";"0";"35";"21.67";"16.67"
"Matheus Martins Fogaça de Paula";"RF";"all";"all";"633848";"Matheuzinho";"1997-10-18";"96.53";"19.13";"5";"0";"55";"100";"52.73";"2.11";"1.36";"72.41";"152.73";"0.7";"38.18";"9.09";"0";"27.27";"18.18";"9.09"
"Matheus Martins Fogaça de Paula";"RW";"all";"all";"633848";"Matheuzinho";"1997-10-18";"90.49";"18.27";"11";"0";"133";"100";"61.65";"1.54";"1.1";"86.59";"161.65";"0.84";"53.38";"12.03";"2.26";"21.8";"15.79";"11.28"
"Erick Luis Conrado Carvalho";"RDM";"all";"all";"25176";"Erick";"1997-11-14";"93.8";"22.34";"9";"0";"69";"100";"59.42";"1.49";"0.93";"82.93";"142.03";"0.7";"49.28";"10.14";"1.45";"15.94";"11.59";"8.7"
"Erick Luis Conrado Carvalho";"RM";"all";"all";"25176";"Erick";"1997-11-14";"90.88";"18.1";"10";"0";"61";"100";"57.38";"1";"0.64";"80";"129.51";"0.42";"45.9";"3.28";"1.64";"13.11";"9.84";"3.28"
"Eduardo Gonzaga Mendes Santos";"LCB";"all";"all";"37486";"Eduardo Santos";"1997-11-28";"98.55";"21.22";"13";"0";"116";"100";"41.38";"0.42";"0.17";"87.5";"118.1";"0.09";"36.21";"0.86";"0";"3.45";"1.72";"0.86"
"Derek Freitas Ribeiro";"CF";"all";"all";"175861";"Derek";"1997-12-02";"78.65";"16.9";"7";"1";"26";"100";"57.69";"4.8";"2.16";"80";"150";"1.47";"46.15";"11.54";"0";"57.69";"30.77";"23.08"
"Erick de  Arruda Serafim";"RW";"all";"all";"29236";"Erick";"1997-12-10";"72.6";"22.99";"5";"0";"90";"100";"58.89";"1.59";"1.04";"73.58";"151.11";"0.56";"43.33";"3.33";"0";"22.22";"15.56";"8.89"
"Kevin Steven Serna Jaramillo";"LW";"all";"all";"39287";"K. Serna";"1997-12-17";"77.88";"18.83";"8";"0";"77";"100";"64.94";"2.68";"1.83";"56";"149.35";"0.68";"36.36";"6.49";"1.3";"42.86";"28.57";"9.09"
"Matheus Henrique De Souza";"LM";"all";"all";"28311";"Matheus Henrique";"1997-12-19";"98.42";"22.7";"5";"0";"53";"100";"58.49";"2.4";"1.3";"70.97";"156.6";"1.04";"41.51";"0";"0";"26.42";"15.09";"9.43"
"Aldemir dos Santos Ferreira";"LW";"all";"all";"28315";"Ferreira";"1997-12-31";"81.35";"22.77";"13";"0";"178";"100";"71.35";"2.32";"1.78";"80.31";"156.74";"1.07";"57.3";"10.67";"0.56";"35.96";"26.4";"16.29"
"Hugo Moura Arruda da Silva";"RDM";"all";"all";"28265";"Hugo Moura";"1998-01-03";"85.4";"18.94";"17";"0";"138";"100";"51.45";"0.96";"0.45";"71.83";"130.43";"0.21";"36.96";"3.62";"0.72";"13.77";"7.25";"1.45"
"Rodrigo Garro";"AM";"all";"all";"117210";"R. Garro";"1998-01-04";"94.87";"22.04";"19";"0";"361";"100";"67.04";"2.25";"1.65";"69.42";"153.46";"0.89";"46.54";"8.59";"0.55";"35.18";"25.48";"13.3"
"João Pedro Vilardi Pinto";"LM";"all";"all";"31767";"Pepê";"1998-01-06";"87.92";"18.35";"6";"0";"60";"100";"63.33";"1.32";"0.83";"84.21";"130";"0.52";"53.33";"1.67";"0";"21.67";"13.33";"6.67"
"José Marcos Alves Luis";"LCB";"all";"all";"31683";"Zé Marcos";"1998-02-01";"103.28";"21.01";"19";"1";"184";"100";"48.91";"0.3";"0.12";"91.11";"117.39";"0.1";"44.57";"1.09";"0";"2.17";"1.09";"1.09"
"Matheus Leonardo Sales Cardoso";"AM";"all";"all";"122012";"Matheusinho";"1998-02-11";"82.06";"17.12";"5";"0";"62";"100";"72.58";"1.96";"1.38";"75.56";"164.52";"1";"54.84";"8.06";"0";"33.87";"22.58";"17.74"
"Felipe Jonatan Rocha Andrade";"LB";"all";"all";"24821";"Felipe Jonatan";"1998-02-15";"94.25";"20.12";"17";"0";"208";"100";"61.06";"1.43";"0.87";"77.17";"150.48";"0.62";"47.12";"4.81";"0";"21.63";"14.42";"9.62"
"João Lucas de Almeida Carvalho";"RB";"all";"all";"28267";"João Lucas";"1998-03-09";"100.75";"20.38";"27";"0";"455";"100";"58.02";"1.17";"0.77";"70.45";"149.45";"0.31";"40.88";"5.27";"0.44";"15.38";"9.67";"3.52"
"Federico Matías Javier Zaracho";"LM";"all";"all";"26563";"Matías Zaracho";"1998-03-10";"79.84";"21.15";"5";"1";"48";"100";"60.42";"1.33";"0.65";"89.66";"137.5";"0.6";"54.17";"6.25";"0";"16.67";"8.33";"8.33"
"Adryelson Shawann Lima Silva";"RCB";"all";"all";"32844";"Adryelson";"1998-03-23";"90.24";"21.72";"6";"0";"58";"100";"55.17";"0.16";"0.06";"90.63";"112.07";"0.05";"50";"0";"0";"1.72";"0";"0"
"Danilo Boza Junior";"RCB";"all";"all";"53354";"Danilo Boza";"1998-05-06";"99.74";"20.65";"30";"0";"384";"100";"55.21";"0.24";"0.14";"89.15";"128.65";"0.09";"49.22";"1.3";"0";"2.08";"1.04";"0.52"
"Caio Fernando de Oliveira";"LB";"all";"all";"31671";"Caio Paulista";"1998-05-11";"82.68";"20.12";"13";"0";"148";"100";"56.76";"1.41";"0.77";"77.38";"139.19";"0.39";"43.92";"3.38";"0.68";"20.27";"10.81";"4.73"
"Lautaro Ariel Díaz";"CF";"all";"all";"169044";"L. Díaz";"1998-05-21";"81.41";"20.33";"5";"0";"25";"100";"72";"2.84";"1.69";"55.56";"136";"0.72";"40";"4";"0";"36";"20";"12"
"Jean Lucas de Souza Oliveira";"LM";"all";"all";"23112";"Jean Lucas";"1998-06-22";"89.79";"24.93";"20";"0";"236";"100";"62.29";"1.68";"0.99";"80.95";"147.88";"0.73";"50.42";"6.36";"0.42";"21.61";"11.02";"6.78"
"Jean Lucas de Souza Oliveira";"LW";"all";"all";"23112";"Jean Lucas";"1998-06-22";"91.23";"25.14";"10";"0";"125";"100";"69.6";"2.23";"1.79";"77.01";"162.4";"1.02";"53.6";"11.2";"2.4";"32";"24";"15.2"
"Matheus Fernandes Siqueira";"RDM";"all";"all";"25753";"Matheus Fernandes";"1998-06-30";"69.72";"13.24";"5";"0";"26";"100";"57.69";"1.27";"0.72";"80";"126.92";"0.27";"46.15";"3.85";"3.85";"26.92";"11.54";"3.85"
"Arthur Gomes Lourenço";"LF";"all";"all";"31502";"Arthur Gomes";"1998-07-03";"83.13";"21.01";"11";"0";"137";"100";"55.47";"2.44";"1.52";"76.32";"147.45";"1.06";"42.34";"10.95";"0.73";"40.88";"24.82";"16.06"
"João Victor da Silva Marcelino";"LCB";"all";"all";"31798";"João Victor";"1998-07-17";"99.18";"22.01";"5";"0";"49";"100";"55.1";"0.3";"0.15";"85.19";"132.65";"0.09";"46.94";"0";"0";"0";"0";"0"
"João Victor da Silva Marcelino";"RCB";"all";"all";"31798";"João Victor";"1998-07-17";"101.76";"23.96";"10";"0";"132";"100";"58.33";"0.51";"0.37";"85.71";"131.82";"0.16";"50";"3.79";"0.76";"3.03";"1.52";"0"
"Alan Steven Franco Palma";"LM";"all";"all";"32423";"Alan Franco";"1998-08-21";"99.66";"25.77";"8";"0";"52";"100";"61.54";"1.81";"1.07";"84.37";"140.38";"0.72";"51.92";"7.69";"0";"23.08";"11.54";"7.69"
"Joaquín Piquerez Moreira";"LB";"all";"all";"25982";"J. Piquerez";"1998-08-24";"96.25";"22.12";"12";"0";"187";"100";"62.57";"1.59";"0.94";"72.65";"141.71";"0.57";"45.45";"5.88";"0";"25.13";"14.97";"7.49"
"Gabriel Baralhas dos Santos";"LDM";"all";"all";"32824";"Baralhas";"1998-10-10";"93.31";"20.68";"8";"0";"85";"100";"58.82";"0.99";"0.62";"80";"129.41";"0.42";"47.06";"5.88";"2.35";"15.29";"9.41";"3.53"
"Gabriel Baralhas dos Santos";"LM";"all";"all";"32824";"Baralhas";"1998-10-10";"92.46";"19.11";"15";"0";"136";"100";"64.71";"1.79";"1.3";"72.73";"127.94";"0.66";"47.06";"8.09";"1.47";"25.74";"16.91";"9.56"
"Lincoln Henrique Oliveira dos Santos";"AM";"all";"all";"27321";"Lincoln";"1998-11-07";"70.84";"15.76";"7";"0";"72";"100";"61.11";"1.5";"0.86";"72.73";"136.11";"0.47";"44.44";"5.56";"1.39";"25";"15.28";"6.94"
"Rhaldney Norberto Simião Gomes";"RM";"all";"all";"174161";"Rhaldney";"1998-11-20";"85.54";"18.69";"15";"0";"160";"100";"55";"1.43";"0.7";"89.77";"131.88";"0.51";"49.38";"8.12";"0.62";"19.38";"8.75";"6.25"
"Caio Alexandre Souza e Silva";"DM";"all";"all";"31617";"Caio Alexandre";"1999-02-24";"89.82";"25.4";"24";"0";"306";"100";"51.96";"1.37";"0.7";"79.87";"132.35";"0.47";"41.5";"4.9";"0";"21.24";"11.11";"6.21"
"Igor Silveira Gomes";"RM";"all";"all";"28350";"Igor Gomes";"1999-03-17";"96.28";"23.26";"5";"0";"68";"100";"51.47";"1.25";"0.84";"77.14";"135.29";"0.5";"39.71";"7.35";"1.47";"17.65";"11.76";"7.35"
"Wesley Ribeiro Silva";"LW";"all";"all";"24858";"Wesley";"1999-03-30";"86.85";"20.91";"21";"0";"280";"100";"69.29";"2.66";"2.04";"75.26";"166.07";"1.14";"52.14";"10";"1.79";"39.64";"30.36";"18.21"
"Wesley Ribeiro Silva";"RW";"all";"all";"24858";"Wesley";"1999-03-30";"94.78";"17.85";"5";"0";"57";"100";"64.91";"2.71";"1.9";"78.38";"147.37";"1.43";"50.88";"5.26";"3.51";"38.6";"31.58";"22.81"
"Bruno De Lara Fuchs";"CB";"all";"all";"28325";"Bruno Fuchs";"1999-04-01";"97.1";"23.91";"6";"0";"52";"100";"48.08";"0.94";"0.48";"76";"115.38";"0.22";"36.54";"5.77";"3.85";"15.38";"5.77";"1.92"
"Bruno De Lara Fuchs";"LCB";"all";"all";"28325";"Bruno Fuchs";"1999-04-01";"101.32";"25.11";"6";"0";"92";"100";"46.74";"0.61";"0.32";"88.37";"123.91";"0.24";"41.3";"3.26";"0";"9.78";"5.43";"4.35"
"Bruno De Lara Fuchs";"RCB";"all";"all";"28325";"Bruno Fuchs";"1999-04-01";"101.22";"27.24";"8";"0";"104";"100";"35.58";"0.67";"0.19";"86.49";"121.15";"0.08";"30.77";"0.96";"0";"8.65";"1.92";"0"
"Matheus Alexandre Anastácio de Souza";"RB";"all";"all";"25264";"Matheus Alexandre";"1999-04-07";"96.21";"20.01";"17";"0";"215";"100";"54.88";"0.48";"0.22";"82.2";"126.05";"0.17";"45.12";"2.79";"0";"4.19";"2.33";"1.4"
"Matheus Alexandre Anastácio de Souza";"RWB";"all";"all";"25264";"Matheus Alexandre";"1999-04-07";"101.97";"20.4";"7";"0";"99";"100";"62.63";"1.23";"0.79";"79.03";"142.42";"0.19";"49.49";"3.03";"0";"11.11";"7.07";"0"
