Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Kasper Dolberg,Ajax,Eredivisie,2025/2026,1023,Centre Forward,Denmark,28,05/10/97,0.26,0.26,0.31,0.15,2.02,13,43,5,,0.25,0.26,0.13,0.88,0.26,0.13,0.88,0,0,0,0.53,0.44,2.9,0.09,0.7,0.09,0.62,13,1.85,0,1.41,2.9,0.09,0.06,0.44,0.5,27,11.35,0.01,6.16,66.45,1.5,2.73,0.79,0.88,69,0.92,0.97,1.85,20,0.35,40,1.58,0,24.45,30.65,5.54,5.98,1.76,68.24,20.32,83,5.19,87,0.09,0,0,15.48,67,0.44,12,100,0.44,0.44,32,54,-12,60.82,1.58,0.29,0.69,14.78,85,5.83,4.66,0.62,0.62,0,0.35,4.93,5.54,0,0,0,0,0.79,16,63,21,13,68,19,12.69,10.9,1.03,97,-1.79,13.1,10.56,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,11,4.05,25,-0.08,0.04,0,-0.01,,-0.05
Déron Payne,FC Volendam,Eredivisie,2025/2026,994,Right Back,Netherlands,23,24/09/02,0,0,0.03,0.12,0.27,0,0,0,,0,0,0.01,0.27,0,0.01,0.27,0,0,0,0,0.05,0.54,-0.05,1.18,0.63,0.54,54,0.63,0,0.91,1.18,0.82,0.6,1.54,1.15,18.39,8.52,0.04,4.89,31.99,2.9,7.97,2.9,3.71,86,1.98,2.58,1.36,62,0.45,71,1.09,0,14.22,9.64,3.9,2.17,0.54,33.62,3.44,24,1.36,63,0.09,0,0,30.35,79,1.18,14,59,1.63,1.9,15,63,-15,50.77,2.63,0.28,0.31,28.35,93,4.33,7.34,0.72,0.36,0.36,0,0.63,1,0,25,0.18,15,0.09,26,61,13,20,54,26,17.44,15.65,0.98,101,-1.79,17.14,15.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,14,2.99,31,0.04,0.07,0.12,-0.02,,0.21
Adrian Blake,FC Utrecht,Eredivisie,2025/2026,988,Left Wing,England,20,14/07/05,0.09,0.09,0.16,0.06,2.82,3,35,5,,0.29,0.18,0.15,1.28,0.18,0.15,1.28,0,0,0,0.27,0.31,4.1,-0.04,2.37,1.55,0.82,65,1,0,1.64,2.37,0.55,0.64,0.18,0.2,13.94,5.01,0,3.55,52.86,3.64,6.29,0.64,1.18,58,0.64,1.28,0.73,38,0.46,23,0.27,0,12.57,12.4,3.1,2.37,0.64,53.92,7.65,61,1.82,77,0.18,0,0,26.06,73,1,12,39,1,1.73,29,69,-4,60.1,2.46,0.55,0.68,29.25,87,6.74,9.29,1.46,1.46,0,0.64,3.92,5.38,0.09,25,0.73,35,0.64,15,68,17,13,71,17,18.65,17.62,0.92,98,-1.04,17.2,17.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,13,4.86,29,0.09,0.13,0,-0.04,,0.18
Paul Gladon,Fortuna Sittard,Eredivisie,2025/2026,987,Centre Forward,Netherlands,34,17/03/92,0.46,0.46,0.33,0.13,2.55,18,32,6,,0.28,0.09,0.05,0.73,0.09,0.05,0.73,0,0,0,0.55,0.37,3.28,0.17,0.36,0,0.36,0,0.82,0,0.55,2.74,0,0,1.37,0.82,25.53,10.21,0.01,5.74,64.42,2.19,3.01,0.55,0.55,50,0.3,0.3,3.1,14,0.55,55,8.02,0,21.88,15.38,5.47,4.74,1.55,68.01,17.5,80,4.1,87,0.09,0,0,18.69,55,0.09,10,13,1.73,0.36,46,41,-15,61.44,1.37,0.5,0.6,8.21,78,2.64,4.83,0.18,0.18,0,0.18,6.56,6.75,0,0,0,0,0.36,28,60,12,17,75,8,14.96,15.02,0.92,90,0.05,13.76,13.52,0,0,0,0,0,,0,0,,0,0,0,0,0,0,48,9,2.74,18,-0.03,-0.02,0.01,-0.09,,-0.13
Djevencio van der Kust,Heracles Almelo,Eredivisie,2025/2026,964,Left Back,Suriname,25,29/04/01,0,0,0,0.01,0.09,0,0,0,,0,0.19,0.06,0.37,0.19,0.06,0.37,0,0,0,0.19,0.06,0.47,0.12,0.37,0,0.37,0,0.93,0,0.84,1.77,0.84,0.62,1.68,1.09,21.29,10.08,0.04,5.79,34.79,3.55,9.24,1.77,2.61,63,0.85,1.47,1.12,35,1.03,36,0.84,0,18.49,12.51,4.39,2.99,0.75,38.45,5.88,32,2.15,72,0.09,0,0,25.86,74,1.59,86,47,2.05,2.99,16,63,-11,51.24,1.68,0.11,0.16,22.13,89,6.08,5.79,0.65,0.47,0.19,0.19,0.56,1.03,0,29,0.28,17,0.28,21,57,22,11,61,27,20.54,18.58,0.94,97,-1.96,19.24,18,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,11,2.04,18,0.09,0.02,-0.07,0,,0.03
Thomas Bruns,Heracles Almelo,Eredivisie,2025/2026,960,Left Defensive Midfielder,Netherlands,34,06/01/92,0.09,0.09,0.09,0.06,1.5,6,19,2,,0.05,0,0.03,0.56,0,0.03,0.47,0,0,0.09,0.09,0.12,2.06,-0.03,0.38,0.19,0.19,50,1.41,0,1.13,1.13,0.66,0.52,1.41,0.64,29.26,14.72,0.01,8.72,47.97,4.78,9.19,2.25,2.91,71,1.63,2.15,2.06,60,0.94,42,1.31,0.09,25.04,18.21,7.31,6.66,2.06,50.19,12.66,51,4.31,65,0.09,0,0,32.35,73,2.72,23,50,2.63,4.22,20,57,-16,52.19,3.56,0.21,0.25,26.35,93,4.89,7.69,0.94,0.75,0.19,0.09,1.41,2.16,0.09,20,0.19,33,0.19,20,65,15,22,66,12,21.87,19.81,0.98,112,-2.07,21.53,22.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,6,4.06,31,0.05,0.06,0.03,-0.04,,0.1
Tyrique Mercera,FC Groningen,Eredivisie,2025/2026,959,Right Back,Curaçao,22,18/12/03,0,0,0.02,0.07,0.28,0,0,1,,0,0.09,0.08,0.47,0.09,0.08,0.47,0,0,0,0.09,0.1,0.75,-0.01,0.19,0.09,0.09,50,0.66,0,0.38,1.5,0.84,0.82,2.35,2.25,19.05,6.94,0.08,6.38,35.71,2.16,7.79,1.88,2.72,83,2.07,2.89,1.69,73,0.38,46,2.63,0,15.57,15.02,4.78,3,0.84,38.22,4.13,27,1.41,47,0.28,0,0,26.65,74,1.97,13,75,2.81,2.16,14,58,-15,54.53,1.5,0.32,0.39,18.67,95,3.61,7.04,0.94,0.94,0,0.19,1.59,2.53,0,40,0.66,44,0.47,21,54,25,7,63,31,19.35,17.71,1,119,-1.64,19.42,21.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,9,3.61,22,0.06,0.05,0.01,-0.02,,0.1
Justin Lonwijk,Fortuna Sittard,Eredivisie,2025/2026,958,Centre Attacking Midfielder,Suriname,26,20/12/99,0.38,0.38,0.11,0.07,1.41,27,40,3,,0.33,0,0.05,0.85,0,0.05,0.85,0,0,0,0.38,0.15,2.26,0.22,0.66,0.38,0.28,57,1.32,0,1.69,1.41,0.85,0.83,1.69,1.26,31.01,16.63,0.02,9.49,48.01,3.85,6.3,1.97,2.82,60,1.5,2.33,1.88,43,1.32,33,1.41,0,27.16,21.23,7.71,5.36,1.79,50.61,13.34,49,4.13,77,0.09,0,0,20.39,64,0.85,7,50,1.79,1.6,28,60,-4,57.01,1.79,0.18,0.3,16.82,84,4.08,4.98,0.47,0.47,0,0.47,4.04,4.51,0.09,0,0.09,25,0.75,25,65,10,11,81,8,18.44,15.33,0.91,85,-3.11,16.79,12.97,0,0,0,0,0,,0,0,,0,0,0,0,0,0,39,11,2.49,21,0.02,0.03,0.1,0.1,,0.25
Lequincio Zeefuik,Heracles Almelo,Eredivisie,2025/2026,956,Centre Forward,Netherlands,21,25/11/04,0.19,0.19,0.33,0.13,2.54,7,33,5,,0.22,0,0.05,0.47,0,0.05,0.47,0,0,0,0.19,0.38,3.01,-0.19,2.26,1.41,0.85,63,2.16,0.09,3.29,4.8,0.28,0.27,0.56,0.49,22.96,7.81,0.01,4.42,60.93,3.01,4.23,0.85,1.13,90,0.5,0.77,2.63,50,0.09,45,3.2,0,19.57,13.15,3.67,4.61,0.85,62.93,14.49,74,3.86,84,0.38,0,0,16.37,59,0.56,9,86,0.75,0.47,35,44,-15,63.23,1.69,0.28,0.44,17.88,76,6.52,5.36,0.28,0.28,0,0.38,5.55,5.83,0.09,0,0.09,14,0.66,17,67,16,9,77,14,15.44,14.91,1.01,102,-0.53,15.66,15.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,47,9,2.26,20,-0.1,0.14,-0.02,-0.06,,-0.03
Milan Zonneveld,Telstar,Eredivisie,2025/2026,955,Centre Forward,Netherlands,22,07/10/03,0.19,0.19,0.43,0.15,2.92,6,39,6,,0.43,0.19,0.04,0.66,0.19,0.04,0.66,0,0,0,0.38,0.48,3.58,-0.1,0.57,0.28,0.28,50,1.41,0,0.94,2.73,0,0,1.04,0.71,27.62,12.92,0.02,5.94,64.56,2.64,4.24,0.19,0.19,50,0.2,0.2,0.66,0,0.19,48,3.39,0,26.77,19.07,5.56,3.96,0.75,67.41,21.02,79,3.58,90,0.09,0,0,15.37,67,0.47,22,83,1.41,0.19,42,59,-8,60.62,1.04,0.6,0.72,13.1,80,4.12,4.9,0.38,0.38,0,0.47,7.16,7.54,0,0,0.09,33,0.85,21,59,20,21,56,23,13.45,13.41,1,92,-0.04,13.48,12.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,8,3.4,20,-0.08,0.07,-0.01,0.06,,0.03
Neraysho Kasanwirjo,Fortuna Sittard,Eredivisie,2025/2026,944,Left Centre Back,Netherlands,24,17/02/02,0,0,0.02,0.05,0.48,0,20,0,,0.03,0.1,0.02,0.38,0.1,0.02,0.38,0,0,0,0.1,0.04,0.86,0.05,0.38,0.38,0,100,1.24,0,0.95,0.86,1.05,0.6,3.81,2.29,11.34,6.39,0.02,4.96,29.49,2.67,12.68,1.24,2.29,57,0.81,1.41,0.86,18,0.95,59,1.62,0,9.24,5.79,2.57,1.52,0.48,34.42,2.19,24,0.67,44,0.1,0,0,42.12,80,3.43,18,52,4.29,6.1,12,71,-9,41.5,2.67,0.31,0.34,33.36,96,4.85,4.38,0.48,0.29,0.19,0.1,0.57,0.86,0,0,0.1,50,0.1,30,66,5,26,63,11,21.91,18.92,0.92,89,-2.99,20.07,16.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,9,3.25,27,0.04,0.07,0.01,-0.03,,0.09
Tristan van Gilst,Heracles Almelo,Eredivisie,2025/2026,933,Centre Attacking Midfielder,Netherlands,23,17/02/03,0.1,0.1,0.08,0.11,0.77,13,25,2,,0.1,0,0.07,0.58,0,0.07,0.58,0,0,0,0.1,0.15,1.35,-0.06,0.87,0.39,0.48,44,0.96,0,1.06,1.54,0.77,0.7,1.16,0.74,26.03,12.34,0.01,7.42,50.51,2.31,4.72,0.87,1.64,64,0.58,1.27,0.77,50,0.48,37,1.45,0.29,24.39,17.57,6.56,4.63,1.45,53.63,13.69,56,2.99,65,0.19,0,0,15.43,70,0.48,6,71,1.25,0.58,28,70,1,56.26,1.83,0.23,0.31,14.08,86,6.42,4.63,0.39,0.39,0,0.29,2.51,2.89,0,0,0,0,0.48,18,64,18,8,71,21,15.35,13.68,1.09,109,-1.66,16.7,14.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,12,2.08,19,-0.03,0.03,0.04,0.01,,0.05
Lewis Schouten,Excelsior,Eredivisie,2025/2026,928,Left Centre Back,Netherlands,22,03/02/04,0.1,0.1,0.12,0.1,1.16,8,42,0,,0.19,0,0.06,0.78,0,0.06,0.78,0,0,0,0.1,0.17,1.94,-0.07,0.39,0.19,0.19,50,0.87,0,0.29,0.68,1.36,1.31,2.91,2.97,13.68,7.37,0.05,6.31,33.72,3.88,10.67,1.75,3.11,64,1.57,2.87,1.46,38,0.97,64,2.23,0,10.48,9.54,4.37,3.11,1.16,38.46,3.59,34,1.55,50,0.1,0,0,43.96,83,5.63,19,65,4.37,7.18,14,63,-20,44.76,3.49,0.48,0.57,34.74,98,4.74,6.31,0.39,0.39,0,0,2.52,2.91,0,0,0.1,50,0.29,21,72,7,26,68,6,25.05,25.29,0.96,80,0.25,24,20.26,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,3.74,25,-0.02,0.06,0.02,-0.01,,0.05
Younes Namli,PEC Zwolle,Eredivisie,2025/2026,924,Right Wing,Denmark,31,19/06/94,0.19,0.19,0.17,0.06,2.63,7,37,3,,0.18,0.39,0.35,2.63,0.29,0.22,1.66,0.1,0.13,0.97,0.58,0.52,5.26,0.07,3.02,1.85,1.17,61,1.56,0,2.73,2.73,0.39,0.43,0.68,0.5,21.24,10.43,0,5.17,50.9,4,7.31,1.75,2.14,72,1.35,1.78,1.27,46,0.68,42,0.49,0,18.32,16.72,4.48,3.61,0.88,51.87,9.36,51,2.63,73,0.1,0,0,33.04,71,3.7,82,48,1.75,6.63,18,77,6,59.75,6.24,0.41,0.65,35.86,92,7.71,11.99,3.02,1.75,1.27,0.29,2.14,3.9,0.58,19,0.68,41,0.29,20,69,10,28,61,11,22,18.9,0.91,99,-3.09,19.91,18.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,6,6.62,49,0.26,0.21,-0.01,-0.01,,0.45
Marko Pjaca,Twente,Eredivisie,2025/2026,916,Left Wing,Croatia,31,05/05/95,0.2,0.2,0.23,0.11,2.16,9,50,3,,0.23,0.1,0.11,1.18,0.1,0.11,1.18,0,0,0,0.29,0.34,3.34,-0.04,3.04,1.87,1.18,61,1.37,0,3.04,3.04,0.88,0.92,1.47,1.68,11.39,4.91,0.01,2.55,46.24,3.63,6.87,0.79,1.67,67,0.96,1.89,0.79,33,0.39,47,1.57,0,9.82,11.97,2.16,2.95,0.69,49.58,4.52,46,1.96,67,0.1,0,0,36.93,79,1.67,9,65,1.87,2.16,21,70,-8,63.64,5.5,0.65,0.76,38.69,88,6.73,16.3,2.06,1.96,0.1,0.88,7.07,9.04,0,29,0.79,44,1.96,13,67,20,13,66,22,16.59,15.04,0.99,90,-1.55,16.46,13.59,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,8,8.09,35,0.03,0.17,0.02,0.03,,0.25
Sean Steur,Ajax,Eredivisie,2025/2026,916,Left Centre Midfielder,Netherlands,18,10/01/08,0.1,0.1,0.11,0.13,0.88,11,56,1,,0.25,0.1,0.1,0.98,0.1,0.1,0.98,0,0,0,0.2,0.21,1.87,-0.01,1.18,0.88,0.29,75,1.28,0,0.79,0.59,0.49,0.66,0.79,0.91,19.26,8.15,0.02,6.78,40.11,4.03,7.47,1.77,2.26,64,2.11,2.77,0.49,47,0.98,56,0.49,0,17,20.25,5.21,5.21,1.57,41.9,5.4,32,2.55,49,0,0,0,46.96,87,1.67,19,77,1.18,1.77,17,85,-3,52.63,6.19,0.8,0.87,39.2,98,6.51,12.67,1.28,1.28,0,0.2,1.67,2.95,0,0,0,0,0.69,18,72,10,26,68,5,17.14,14.67,1,110,-2.47,17.22,16.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,11,5.76,38,-0.04,0.08,0.03,0.12,,0.2
David Min,FC Utrecht,Eredivisie,2025/2026,903,Centre Forward,Netherlands,26,22/06/99,0.3,0.3,0.42,0.19,2.19,14,23,4,,0.23,0,0.08,1.1,0,0.08,1.1,0,0,0,0.3,0.5,3.29,-0.2,1,0.6,0.4,60,1.4,0,1.89,3.89,0.6,0.65,0.7,0.59,28.12,11.97,0.01,6.58,63.71,2.09,3.49,0.6,1.2,75,0.82,1.47,1.6,0,0.2,42,2.99,0,25.93,26.42,5.88,4.09,1,66.19,20.84,80,3.49,85,0.1,0,0,17.75,73,0.9,16,82,1,0.8,43,64,-9,59.57,1.7,0.49,0.69,18.05,73,5.5,5.68,0.4,0.4,0,0.5,5.38,5.78,0,0,0.3,100,0.8,11,66,23,14,63,23,16.65,16.01,1.02,104,-0.64,17.02,16.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,13,3.37,20,-0.06,0.13,0.01,-0.15,,-0.08
Jorthy Mokio,Ajax,Eredivisie,2025/2026,885,Centre Defensive Midfielder,Belgium,18,28/02/08,0.2,0.2,0.11,0.12,0.92,22,56,1,,0.16,0.1,0.03,0.61,0.1,0.03,0.61,0,0,0,0.31,0.14,1.53,0.16,0.71,0.2,0.51,29,1.02,0,1.12,1.22,1.22,1.45,2.24,2.69,25.83,14.64,0.05,10.68,38.32,5.39,11.29,3.36,4.58,72,4.12,5.57,0.92,33,1.32,42,1.12,0.1,21.76,26.67,7.83,5.59,1.83,41.37,7.22,33,3.56,64,0,0,0,46.17,86,1.93,87,58,2.64,2.95,12,75,-11,47.6,4.07,0.6,0.66,36.61,97,4.84,7.93,0.71,0.71,0,0.1,0.81,1.53,0,0,0,0,0.2,17,72,11,22,74,4,18.36,16.99,0.97,101,-1.37,17.81,17.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,11,5.18,34,-0.04,0.07,0.12,0.06,,0.21
Jeroen Zoet,AZ Alkmaar,Eredivisie,2025/2026,882,Goalkeeper,Netherlands,35,05/01/91,0,0,0,,0,,,0,,0,0.1,0.06,0.31,0.1,0.06,0.31,0,0,0,0.1,0.06,0.31,0.05,0,0,0,,0.2,0,0,0,0,0,0,0,0,0,0,6.63,1.87,0,3.16,0,0,,0,0,0,,0,,0,0.2,0,0,0,0,0,,0,,0,,0,0,0,22.05,64,6.94,17,40,4.29,13.06,18,49,-15,9.64,1.22,0.25,0.25,17.96,100,4.77,0.61,0,0,0,0,0,0,0,,0,,0,56,44,0,100,0,0,43.99,49.6,0.77,84,5.6,33.97,41.67,1.43,1.25,-0.18,63,68,-5,1.2,3.88,32,11.94,1.6,0.1,0.1,17.26,-2,32,5,1.36,10,0.12,0.05,,,-0.21,-0.05
Armando Obispo,PSV Eindhoven,Eredivisie,2025/2026,882,Left Centre Back,Curaçao,27,04/03/99,0.2,0.2,0.12,0.11,1.02,20,60,0,,0.26,0,0,0,0,0,0,0,0,0,0.2,0.12,1.02,0.09,0.51,0.51,0,100,0.51,0,0.1,0.31,0.61,0.91,4.9,7.67,10.41,4.49,0.07,6.33,29.76,3.78,12.66,0.51,1.12,56,0.56,1.48,0.71,40,0.41,62,4.39,0.1,9.19,13.95,5,2.04,0.92,35.46,2.35,26,1.02,50,0.1,0,0,58.59,89,4.7,76,70,5.72,5.92,13,81,-8,40.22,6.94,0.55,0.57,44.92,100,4.78,8.17,0,0,0,0.1,2.04,2.04,0.1,,0,,0.1,24,74,3,29,71,0,21.56,20.45,0.94,92,-1.1,20.24,18.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,6.24,28,0.04,0.04,-0.01,0.04,,0.1
Esmir Bajraktarevic,PSV Eindhoven,Eredivisie,2025/2026,881,Right Wing,Bosnia and Herzegovina,21,09/03/05,0.2,0.2,0.16,0.06,2.65,8,31,3,,0.19,0.2,0.15,1.63,0.2,0.14,1.43,0,0.01,0.2,0.41,0.31,4.29,0.1,2.86,1.33,1.53,46,1.63,0,1.23,3.17,0.51,0.82,0.41,0.57,18.58,9.09,0,7.25,53.6,4.9,7.56,1.43,1.94,61,1.99,2.8,0.71,33,0.92,13,0.2,0,16.44,25.1,5.92,3.78,1.63,56.73,10.11,61,2.86,76,0,0,0,38.7,82,1.12,86,55,0.71,1.74,17,80,-2,65.73,3.06,0.51,0.66,42.38,91,5.18,17.97,2.76,2.55,0.2,0.51,4.49,7.05,0,22,0.71,27,0.92,10,67,23,9,61,30,15.8,12.89,0.95,105,-2.91,14.95,13.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,11,6.88,33,0.1,0.2,0.02,-0.07,,0.25
Gijs Smal,Feyenoord,Eredivisie,2025/2026,876,Left Back,Netherlands,28,30/08/97,0,0,0.12,0.11,1.13,0,18,1,,0.03,0.1,0.07,1.44,0.1,0.07,1.34,0,0,0.1,0.1,0.19,2.57,-0.09,0.82,0.41,0.41,50,1.13,0,0.31,1.03,1.23,1.45,1.54,1.75,11.1,5.45,0.08,5.76,36.01,4.73,9.15,1.75,2.98,89,1.98,3.43,0.31,90,0.21,63,1.54,0,9.04,10.64,3.7,2.47,1.13,43.22,4.11,45,1.64,67,0,0,0,50.98,81,3.08,85,50,1.95,5.76,14,71,-9,52.87,8.02,0.66,0.82,45.12,98,4.49,15.73,1.54,0.93,0.62,0.1,2.67,3.6,0.21,20,0.51,20,0.1,24,66,10,26,60,14,20.32,17.27,0.93,99,-3.05,18.92,17.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,7.85,38,0.12,0.08,0.06,-0.07,,0.2
Max Bruns,Twente,Eredivisie,2025/2026,873,Right Centre Back,Netherlands,23,05/11/02,0.1,0.1,0.03,0.08,0.41,25,25,0,,0.08,0,0.01,0.1,0,0.01,0.1,0,0,0,0.1,0.04,0.52,0.06,0.31,0.1,0.21,33,0.62,0,0.31,0.62,1.24,1.48,4.02,4.6,8.97,3.71,0.1,4.84,29.08,3.09,13.71,0.82,2.06,73,1.09,2.56,0.62,40,0.31,55,2.27,0,7.52,9.68,3.4,1.65,0.62,36.94,2.16,29,0.93,56,0,0,0,51.32,85,4.23,14,64,4.74,5.87,11,73,-12,43.91,6.39,0.54,0.57,39.68,98,5.69,8.55,0.93,0.72,0.21,0.1,1.03,1.75,0,11,0.1,50,0.1,20,76,4,19,77,4,21.86,19.34,0.95,107,-2.52,20.81,20.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,7,4.2,20,0.05,0.08,-0.01,0.02,,0.14
Gerrit Nauber,Go Ahead Eagles,Eredivisie,2025/2026,869,Right Centre Back,Germany,34,12/04/92,0.21,0.21,0.09,0.11,0.83,25,38,0,,0.18,0,0.06,0.41,0,0.06,0.41,0,0,0,0.21,0.15,1.24,0.06,0.1,0.1,0,100,0,0,0.1,0.1,0.93,0.95,3.52,3.9,5.7,2.17,0.09,3.31,24.78,1.35,7.97,0.41,1.35,57,0.45,1.41,0.83,50,0.31,65,3.31,0.21,4.45,3.86,1.97,0.31,0.1,34.9,1.24,28,0.1,33,0.1,0,0,50.13,86,3.83,20,51,4.56,6.42,12,73,-12,38.51,4.35,0.5,0.56,39.15,100,4.25,5.7,0.1,0.1,0,0.41,3.11,3.21,0.1,0,0,0,0.41,19,78,3,20,80,0,23.73,22.77,0.92,92,-0.96,21.75,20.88,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,5,3.95,29,0.05,0.03,-0.01,0.06,,0.14
Yassir Rahmouni,Go Ahead Eagles,Eredivisie,2025/2026,863,Left Defensive Midfielder,Netherlands,19,12/06/06,0,0,0.01,0.03,0.31,0,0,0,,0,0,0.01,0.1,0,0.01,0.1,0,0,0,0,0.02,0.42,-0.02,0.31,0.31,0,100,1.25,0,0.21,0.31,0.21,0.22,2.19,2.17,21.89,8.97,0.03,6.88,37.73,5.21,10.22,2.19,2.4,78,2.33,2.54,1.25,67,0.63,35,0.73,0,18.56,18.23,5.42,5.73,1.98,40.68,5.94,32,2.5,44,0.21,0,0,39.31,85,1.77,4,52,2.4,3.23,13,80,-5,49.62,4.27,0.49,0.49,31.59,98,4.36,8.97,0.63,0.63,0,0,0.1,0.73,0,17,0.1,25,0.21,21,70,9,26,71,3,19.83,17.5,0.97,103,-2.33,19.22,18.09,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,7,3.18,26,0.03,0.04,0.03,-0.01,,0.08
Kiliann Sildillia,PSV Eindhoven,Eredivisie,2025/2026,852,Right Back,France,24,15/05/02,0.21,0.21,0.12,0.11,1.06,20,40,0,,0.23,0.11,0.08,0.85,0.11,0.08,0.85,0,0,0,0.32,0.2,1.9,0.12,0.85,0.21,0.63,25,0.53,0,1.16,0.85,0.53,0.88,1.8,2.7,14.47,7.71,0.04,4.86,34.39,3.59,11.3,1.8,2.32,81,2.66,3.54,1.58,67,0.42,71,2.64,0,11.09,16.26,3.8,2.85,1.16,38,3.38,30,1.37,48,0.11,0,0,53.56,78,4.23,8,59,2.43,6.55,14,65,-13,54.18,7.08,0.56,0.67,44.9,96,4.71,17.43,1.37,1.27,0.11,0.53,3.59,4.86,0.11,8,0.42,17,0.42,26,63,11,26,58,16,19.58,16.52,0.93,100,-3.06,18.2,16.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,10,6.29,31,0.11,0.07,0.02,0.02,,0.23
Jens Toornstra,Sparta Rotterdam,Eredivisie,2025/2026,846,Right Centre Midfielder,Netherlands,37,03/04/89,0,0,0.11,0.09,1.17,0,27,2,,0.09,0,0.08,1.28,0,0.04,0.64,0,0.03,0.64,0,0.18,2.45,-0.18,1.06,0.53,0.53,50,0.32,0,0.74,1.38,0.64,0.46,2.13,1.48,17.55,7.98,0.02,5.85,42.33,3.51,8.08,1.7,2.34,57,0.98,1.44,0.64,42,1.28,56,0.53,0.11,15.21,8.99,4.47,3.94,0.96,46.58,6.28,41,2.34,59,0.53,0,0,29.78,70,3.3,20,41,2.87,7.34,14,66,-4,53.63,3.4,0.4,0.46,25,94,4.15,7.76,1.28,0.43,0.85,0,2.02,2.45,0.11,17,0.32,23,0.21,27,59,14,37,55,8,23.41,19.12,0.89,99,-4.29,20.73,18.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,6,4.68,38,-0.02,0.07,0.1,-0.03,,0.12
