Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Lautaro Parisi,Ferro Carril Oeste,Primera Nacional,2026,1545,Left Midfielder,Argentina,32,21/03/94,0.47,0.41,0.27,0.14,1.92,21,42,4,100,0.21,0,0.04,0.7,0,0.04,0.7,0,0,0,0.41,0.32,2.62,0.09,1.86,0.87,0.99,47,1.16,0,2.1,3.44,0.41,0.47,0.41,0.28,11.53,3.73,0.02,3.96,57.58,5.18,2.68,0.64,1.05,50,0.66,1.13,0.93,23,0.64,30,0.87,0,9.96,9.31,3.14,3.26,1.22,62.15,7.51,75,2.91,89,0.06,0,0,21.02,64,0.52,20,35,0.7,1.22,23,58,-6,59.98,2.04,0.31,0.54,20.73,80,6.59,6,0.76,0.7,0.06,0.35,5.36,6.06,0,8,0.12,18,0.64,26,58,15,23,61,16,16.12,13.26,0.97,114,-2.86,15.69,15.14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,11,3.76,25,-0.07,0.05,0.01,-0.02,,-0.04
Lazaro Romero,Acassuso,Primera Nacional,2026,997,Left Centre Forward,Argentina,31,12/12/95,0.09,0,0.06,0.09,0.63,0,14,2,50,0.08,0.18,0.2,1.26,0.18,0.2,1.26,0,0,0,0.18,0.25,1.9,-0.07,0.9,0.27,0.63,30,2.71,0.09,2.62,3.07,0.27,0.34,1.08,0.99,14.44,5.51,0.02,4.33,59.51,3.79,2.44,1.26,1.53,88,1.18,1.52,2.08,33,0.18,37,1.99,0,11.1,8.67,3.7,2.17,1.08,65.4,8.67,78,1.72,79,0.36,0,0,13,65,0.36,70,50,1.26,0.54,25,57,-7,67.99,1.44,0.32,0.44,15.98,68,5.59,5.78,0.9,0.9,0,0.54,3.34,4.24,0.09,20,0.27,33,0.72,20,56,23,23,64,13,16.05,14.01,1.06,108,-2.05,17.05,15.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,12,3.09,27,0.06,0.04,-0.03,0,,0.07
Leandro Agustín Ojeda,Chaco For Ever,Primera Nacional,2026,1249,Left Back,Argentina,25,22/07/01,0,0,0.03,0.03,0.86,0,0,1,,0,0.07,0.04,0.65,0.07,0.04,0.58,0,0,0.07,0.07,0.07,1.51,0,1.23,0.79,0.43,65,1.51,0,1.8,1.73,0.94,0.88,3.17,2.93,19.31,9.66,0.04,8.79,35.97,12.68,3.53,3.24,4.18,80,3.04,3.92,1.37,64,0.79,73,2.52,0,14.7,12.33,6.13,3.39,1.37,39.42,4.97,34,2.16,64,0.14,0,0.07,33.51,58,6.56,72,45,4.9,12.9,18,53,-4,50.03,7.93,0.22,0.25,29.12,89,6.14,7.21,2.16,1.37,0.79,0,0.72,2.09,0,43,1.08,29,0,40,56,4,46,49,5,27.16,21.92,0.86,88,-5.24,23.43,19.25,0,0,0,0,0,,0,0,,0,0,0,0,0,0,42,9,4.04,29,0.2,0.04,0.14,-0.03,,0.35
Leandro Allende,Colón,Primera Nacional,2026,998,Left Back,Argentina,30,15/08/96,0,0,0.06,0.05,1.17,0,31,1,,0.06,0.18,0.08,1.17,0.18,0.07,1.08,0,0.01,0.09,0.18,0.14,2.34,0.04,0.54,0.36,0.18,67,0.45,0,0.9,0.9,0.63,0.74,2.34,2.59,15.32,7.12,0.01,6.13,34.81,12.08,4.51,1.71,2.34,63,1.95,2.69,2.07,27,0.99,42,1.17,0,11.54,13.49,4.15,2.97,1.44,37.65,3.52,30,1.89,64,0.45,0,0,33.8,62,3.7,85,37,3.7,8.65,12,46,-16,52.09,4.51,0.38,0.43,24.61,95,4.59,6.31,1.17,0.81,0.36,0.27,2.07,2.88,0,54,0.81,29,0.36,38,54,7,20,74,6,24.93,25.45,0.85,96,0.52,21.11,24.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,11,5.8,38,0.18,0.05,-0.02,-0.02,,0.18
Leandro Ciccolini,Defensores de Belgrano,Primera Nacional,2026,944,Right Midfielder,Argentina,31,21/04/95,0.19,0.1,0.07,0.04,1.53,6,19,1,100,0.02,0,0.06,1.05,0,0.05,0.76,0,0.01,0.29,0.1,0.13,2.57,-0.03,3.05,1.91,1.14,63,2.57,0,3.53,3.34,0.29,0.23,0.19,0.2,15.25,5.91,0.01,3.81,50.31,8.87,4.58,1.91,2.19,74,2.25,2.48,1.05,45,0.67,38,0.76,0,12.3,12.97,3.05,4.29,1.43,52.47,6.39,52,2.96,69,0.1,0,0,33.18,67,3.05,6,51,0.48,5.72,15,60,-7,59.62,5.05,0.18,0.22,37.47,86,6.07,10.3,2.48,1.24,1.24,0.1,1.05,2.29,0.19,19,0.86,36,0.19,21,67,11,27,60,13,20.38,15.03,0.96,105,-5.35,19.47,15.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,9,5.22,44,-0.04,0.06,0.03,-0.05,,0
Leandro Cordoba,CA Racing Córdoba,Primera Nacional,2026,1603,Right Wing,Argentina,21,11/05/05,0.28,0.28,0.15,0.05,3.03,9,33,4,,0.21,0.17,0.13,1.46,0.11,0.12,1.35,0.06,0.01,0.11,0.45,0.28,4.49,0.17,3.59,2.36,1.24,66,1.4,0,3.87,4.72,0.45,0.29,0.39,0.29,17.97,7.92,0,4.83,57.17,8.37,5.73,1.46,1.91,70,1.3,1.59,1.68,35,0.62,43,1.01,0,14.88,15.48,3.87,3.99,1.4,58.16,9.71,65,3.31,83,0.22,0,0,25.21,65,1.85,14,46,0.95,3.43,27,64,-1,63.29,4.49,0.31,0.43,33.47,78,6.23,9.71,1.4,1.07,0.34,0.17,2.3,3.37,0.11,20,0.34,22,0.22,22,66,12,22,64,14,19.46,14.33,0.95,102,-5.12,18.51,14.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,10,5.62,35,0.06,0.09,0.02,0.01,,0.17
Leandro Desábato,San Miguel,Primera Nacional,2026,809,Right Defensive Midfielder,Argentina,36,29/03/90,0.11,0.11,0.02,0.05,0.33,33,33,1,,0.1,0,0.09,0.67,0,0.09,0.67,0,0,0,0.11,0.11,1,0,0.78,0.44,0.33,57,0.56,0,0.78,1,1.33,1.1,1.56,1.53,19.01,10.12,0.01,6.12,43.07,13.68,6,3.34,4.67,86,3.31,4.42,1.56,38,0.56,75,1.33,0,14.12,12.08,4.56,5.34,1.56,46.11,5.23,37,2.56,48,0.44,0.11,0,33.91,80,2.67,26,62,2.34,3.56,21,70,-11,48.33,4.23,0.25,0.29,21.46,93,3.96,6.67,0.56,0.56,0,0.11,0.56,1.11,0.22,0,0.11,33,0.22,25,65,10,32,62,7,19.54,16.93,0.98,97,-2.61,19.11,16.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,4.81,41,0.09,0.03,0.03,0.01,,0.16
Leandro Fernández,Chaco For Ever,Primera Nacional,2026,719,Left Midfielder,Argentina,31,22/01/95,0,0,0.08,0.11,0.75,0,0,1,,0,0.25,0.24,2,0.25,0.21,1.75,0,0.02,0.25,0.25,0.31,2.76,-0.06,0.88,0.5,0.38,57,1.5,0,1.38,2.13,0.13,0.02,0.63,0.37,19.79,9.89,0,6.64,51.37,9.64,5.51,2.38,2.5,83,1.79,1.81,0.75,50,0.5,42,1.63,0,16.66,12.78,5.13,4.88,1.63,52.15,9.02,54,3.88,79,0,0,0,36.82,64,3.01,72,44,1,6.39,18,67,3,62.64,5.64,0.42,0.48,28.18,89,5.79,12.77,2,1.13,0.88,0.5,2.63,3.76,0,25,0.88,47,0.63,20,66,14,18,65,18,19.65,16.58,0.92,108,-3.07,18.13,17.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,10,5.57,39,0.2,0.04,0.02,-0.02,,0.24
Leandro Finochietto,CA Güemes,Primera Nacional,2026,2519,Goalkeeper,Argentina,29,24/04/97,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.14,0,0.04,0.04,0,0,0,0,0.11,0.07,0,7.32,2.87,4.18,0,0,0,,0,0,0,,0,,0,0.04,0.11,0.07,0.07,0.04,0,6.66,0,0,0,0,0,0,0,17.68,58,5.5,7,32,2.47,14.68,12,45,-13,12.45,2.07,0.08,0.08,16.26,100,6.74,0.71,0.11,0.07,0.04,0,0,0.07,0,0,0,,0,57,42,0,85,15,0,49.71,49.93,0.69,72,0.22,34.17,35.71,1.39,1.43,0.04,65,64,1,1.09,3.93,36,10.86,2.03,0.14,0.07,16.96,-2,35,3,1.33,13,0.1,0.08,0,,0.03,0.21
Leandro Joel Iglesias,Almirante Brown,Primera Nacional,2026,579,Right Defensive Midfielder,Argentina,25,16/01/01,0,0,0.04,0.04,0.93,0,17,1,,0.01,0.31,0.11,1.87,0.31,0.07,1.24,0,0.04,0.62,0.31,0.15,2.8,0.16,1.4,0.62,0.78,44,1.4,0,0.93,1.4,1.24,1.36,1.24,1.24,11.5,3.89,0,3.57,42.72,12.12,5.6,1.71,2.95,73,1.82,3.18,0.78,43,0.62,44,1.09,0,9.01,10.29,2.8,3.57,1.71,45.65,3.73,41,2.02,57,0,0,0,41.03,72,4.2,11,49,2.64,7.15,22,66,-5,51.34,4.97,0.24,0.27,35.28,95,4.52,8.39,1.4,0.78,0.62,0.31,1.09,1.87,0,0,0.16,20,0.16,29,65,6,33,65,2,22.72,18.45,0.94,99,-4.27,21.34,18.21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,12,5.04,44,0.1,0.07,0.02,-0.03,,0.17
Leandro Julián Garate,Colón,Primera Nacional,2026,441,Left Centre Forward,Argentina,33,01/09/93,0.2,0.2,0.37,0.14,2.65,8,46,4,,0.34,0,0.25,2.04,0,0.25,2.04,0,0,0,0.2,0.62,4.69,-0.42,0.41,0.2,0.2,50,1.02,0,1.63,2.65,0.41,0.37,0.61,0.63,8.36,3.26,0,2.65,54.88,4.28,2.86,0.61,1.02,43,0.73,1.11,1.02,0,0.82,51,4.49,0,6.73,7.36,2.04,1.84,0.41,59.39,4.69,70,1.63,89,0,0,0,26.93,74,0.61,16,100,0.61,0.61,30,65,-9,64.01,1.43,0.38,0.8,17.14,82,2.85,10.2,1.02,1.02,0,1.22,9.18,10.2,0,0,0.2,33,2.24,12,72,16,8,72,20,13.97,11.89,0.96,99,-2.09,13.37,11.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,13,4.1,27,-0.07,-0.04,0.02,-0.06,,-0.15
Leandro Peña Biafore,Ferro Carril Oeste,Primera Nacional,2026,603,Right Centre Back,Argentina,23,06/05/03,0,0,0.07,0.15,0.45,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.07,0.45,-0.07,0.15,0,0.15,0,1.34,0,0.3,0.15,1.19,1.23,7.61,7.48,6.56,2.98,0.06,4.62,23.39,12.08,1.34,0.45,1.64,100,0.52,1.76,1.19,,0,65,3.88,0.15,4.92,4.99,1.94,1.19,0.6,29.81,0.3,6,0.15,13,0.3,0,0,28.04,73,3.28,18,54,8.95,4.77,19,56,-17,32.65,1.49,0.4,0.41,18.49,98,5.1,1.19,0.3,0.15,0.15,0,1.04,1.19,0,0,0,,0,35,58,6,38,63,0,25.25,23.91,0.94,93,-1.34,23.73,22.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,8,3.19,23,0,0.05,-0.14,-0.09,,-0.19
Leonardo Felissia,Central Norte,Primera Nacional,2026,1151,Right Centre Back,Argentina,25,26/07/01,0,0,0.03,0.09,0.39,0,40,0,,0,0,0.02,0.16,0,0.02,0.16,0,0,0,0,0.05,0.55,-0.05,0.31,0.23,0.08,75,0.47,0,0.55,0.31,1.09,0.7,5.63,3.96,9.69,4.46,0.06,5.94,24.85,10.32,1.09,1.09,2.19,64,0.79,1.49,1.02,50,0.63,68,2.81,0.08,7.58,6.06,3.28,1.49,0.63,31.37,1.33,18,0.78,53,0.23,0,0,26.97,64,2.5,22,31,6.41,7.19,14,44,-19,35.75,1.88,0.06,0.06,19.39,97,5.65,1.88,0.39,0.31,0.08,0,0.86,1.17,0,20,0.08,33,0.16,43,52,5,38,54,8,29.11,25.07,0.84,90,-4.04,24.34,22.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,9,1.02,9,0.01,0.05,0.1,-0.03,,0.12
Leonardo Flores,Atlético de Rafaela,Primera Nacional,2026,1837,Right Back,Argentina,29,16/05/97,0.05,0.05,0.04,0.05,0.74,7,13,1,,0.01,0.15,0.09,0.83,0.1,0.07,0.69,0.05,0.01,0.15,0.2,0.12,1.57,0.07,1.57,1.08,0.49,69,0.83,0,1.52,1.32,0.64,0.67,2.35,2.15,16.22,7.55,0.01,6.22,36.14,10.54,4.21,2.79,3.43,79,2.26,2.93,1.23,58,0.74,43,0.98,0,12.3,9.69,4.8,2.84,1.13,40.18,4.36,35,1.91,67,0.29,0.05,0,29.45,64,3.19,15,39,2.79,7.69,13,63,-1,51.04,4.12,0.21,0.29,27.1,90,4.7,6.57,1.52,1.13,0.39,0,0.54,1.67,0.05,32,0.49,21,0.15,32,62,6,34,56,10,24.9,18.85,0.87,99,-6.04,21.61,18.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,9,3.36,31,0.16,0.06,-0.01,-0.01,,0.19
Leonardo González,Colegiales,Primera Nacional,2026,1209,Right Midfielder,Argentina,25,02/04/01,0.22,0.22,0.22,0.11,2.01,11,26,4,,0.2,0,0.12,0.74,0,0.12,0.74,0,0,0,0.22,0.34,2.75,-0.11,3.5,1.49,2.01,43,2.38,0,3.57,6.1,0.3,0.21,0.45,0.4,23.97,9.53,0,7,55.09,8.49,4.76,2.46,2.75,69,2.29,2.5,1.86,32,1.12,24,0.74,0,19.65,16.42,6.1,5.06,2.01,57.15,11.98,61,3.72,74,0.15,0,0,20.25,64,0.82,16,31,0.74,2.31,17,75,11,61.37,3.87,0.31,0.53,28.43,71,6.38,7.37,0.89,0.89,0,0.07,3.57,4.47,0.15,17,0.22,16,0.15,35,55,10,38,52,10,18.91,15.72,0.86,91,-3.19,16.19,14.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,8,2.72,21,0.03,0.07,0.03,-0.03,,0.1
Leonardo Jara,Almirante Brown,Primera Nacional,2026,1329,Right Defensive Midfielder,Argentina,35,19/05/91,0,0,0.02,0.03,0.54,0,0,1,,0,0.14,0.04,0.74,0.14,0.04,0.68,0,0,0.07,0.14,0.06,1.29,0.08,0.54,0.34,0.2,63,1.35,0,1.08,0.54,0.54,0.49,2.51,2.25,13.68,6.64,0.05,6.09,34.53,15.71,5.08,1.76,2.3,72,1.89,2.38,0.74,25,0.68,53,1.56,0,11.17,9.84,4.27,2.91,0.95,38.72,2.98,27,1.56,53,0.14,0,0,35.28,71,3.11,11,44,3.39,6.23,19,68,-3,48.19,4.33,0.14,0.15,24.65,94,4.36,6.36,0.81,0.61,0.2,0,0.41,1.02,0.14,17,0.14,29,0.07,29,61,10,38,55,6,22.65,19.75,0.89,96,-2.9,20.24,18.91,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,9,2.57,24,0.02,0.06,0.05,-0.02,,0.11
Leonardo Landriel,Defensores de Belgrano,Primera Nacional,2026,400,Left Midfielder,Argentina,30,13/07/96,0,0,0.06,0.03,1.8,0,25,1,,0.01,0,0.24,2.47,0,0.17,1.35,0,0.07,1.12,0,0.3,4.27,-0.3,1.57,1.12,0.45,71,1.8,0,2.25,2.47,0.67,0.58,0.45,0.42,13.27,4.5,0,3.15,46.7,9.9,6.3,1.35,2.02,86,1.71,2.29,1.57,50,0.22,23,0.67,0,10.35,11.39,2.92,3.15,0.9,51.41,5.4,52,1.8,57,0,0,0,33.07,79,5.4,87,55,0.9,9.45,20,94,16,58.96,5.17,0.63,0.66,31.05,88,7.39,10.35,2.25,0.45,1.8,0.45,1.57,2.02,0,30,0.9,80,0.45,19,66,15,22,63,15,22.71,17.06,0.89,91,-5.65,20.11,15.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,5,7.54,55,0.15,0.07,0.02,-0.09,,0.15
Leonardo Marinucci,Club Social y Deportivo Madryn,Primera Nacional,2026,580,Right Midfielder,Argentina,33,27/02/93,0,0,0.06,0.07,0.93,0,17,2,,0.02,0.31,0.13,1.09,0.31,0.13,1.09,0,0,0,0.31,0.19,2.02,0.12,0.62,0.31,0.31,50,1.09,0,2.17,2.17,0.31,0.19,0.16,0.13,18,10.24,0,5.74,46.68,9.16,4.66,1.4,1.71,45,1.48,1.67,1.24,29,1.71,55,0.93,0,15.36,15.27,4.66,3.88,1.71,47.14,6.36,41,2.17,56,0,0,0,29.95,59,0.16,25,6,0.47,2.48,19,46,-13,58.63,2.64,0.38,0.49,28.71,85,5.72,7.45,0.93,0.93,0,0.47,3.41,4.34,0,67,0.78,22,0,18,68,14,15,69,17,17.9,15.09,0.85,95,-2.81,15.27,14.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,8,3.09,34,0.05,0.05,0.01,-0.07,,0.04
Leonardo Marinucci,Chaco For Ever,Primera Nacional,2026,970,Centre Attacking Midfielder,Argentina,33,27/02/93,0.28,0.28,0.16,0.08,1.95,14,33,2,,0.23,0,0.12,1.3,0,0.07,0.93,0,0.05,0.37,0.28,0.28,3.25,0,1.76,1.11,0.65,63,1.21,0,1.95,2.69,0.19,0.14,0.19,0.22,15.02,7.33,0,4.17,58.69,7.88,5.1,1.02,1.21,65,1.1,1.25,0.93,40,0.56,33,0.83,0,13.08,12.72,3.43,3.71,1.21,58.7,8.63,66,2.97,80,0.46,0,0,35.24,65,1.85,20,40,0.74,4.08,20,63,-2,63.36,5.1,0.32,0.38,35.52,89,5.05,13.73,1.95,1.39,0.56,0.09,3.25,4.64,0.09,19,0.46,22,0.09,20,69,10,23,66,11,19.39,16.78,0.91,101,-2.61,17.7,16.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,10,4.82,40,-0.02,0.04,0.01,0.07,,0.11
Leonardo Monje,San Martín San Juan,Primera Nacional,2026,991,Right Defensive Midfielder,Argentina,24,25/03/02,0.09,0.09,0.04,0.05,0.82,11,33,1,,0.07,0,0.04,0.73,0,0.04,0.73,0,0,0,0.09,0.08,1.54,0.01,0.09,0,0.09,0,1,0,1.45,1,1.09,1.17,2,2.13,17.07,7.9,0.02,5.72,40.36,13.62,7.35,0.91,2,63,0.96,2.13,2.27,50,0.54,37,0.64,0,13.89,15.12,4.18,4.72,1.18,44.06,5.27,38,2.63,56,0.45,0,0,38.68,81,4.18,16,77,3.09,4.36,21,79,-2,48.73,3.45,0.32,0.37,31.33,93,3.67,7.17,0.27,0.27,0,0,0.73,1,0,33,0.09,50,0.09,22,71,7,28,71,1,20.66,20.55,0.99,99,-0.11,20.41,20.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,7,4.01,29,0,0.06,-0.05,0.03,,0.04
Leonel Cardozo,Club Deportivo Morón,Primera Nacional,2026,1069,Left Centre Back,Argentina,22,08/01/04,0,0,0.03,0.06,0.42,0,40,0,,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0.42,-0.03,0.51,0.34,0.17,67,0.42,0,0.17,0.42,1.09,1.11,6.06,5.91,9.52,4.55,0.03,4.38,27.88,12.46,1.43,1.01,2.11,60,1,2.11,1.01,30,0.67,70,2.95,0,7.66,7.37,2.95,1.35,0.59,33.63,1.35,18,0.76,56,0.34,0,0,28.97,70,2.27,27,33,6.57,6.32,13,53,-17,39.47,2.19,0.1,0.12,17.85,98,4.29,2.27,0.42,0.25,0.17,0,1.01,1.26,0,40,0.17,40,0,39,58,3,41,41,19,25.86,20.17,0.85,94,-5.69,21.97,19.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,6,2.45,18,0.08,0.04,-0.02,-0.01,,0.09
Leonel Galeano,Atlético Atlanta,Primera Nacional,2026,900,Left Centre Back,Argentina,35,01/08/91,0.2,0.2,0.13,0.13,1,20,40,0,,0.27,0,0,0,0,0,0,0,0,0,0.2,0.13,1,0.07,0,0,0,,0.7,0,0,0.3,0.9,1.06,4.1,4.67,8.9,5,0.06,5.1,28.43,13.21,1.8,1.7,2.6,85,2,3.06,0.4,67,0.3,60,2.4,0.1,6.8,8.31,3.3,1.6,0.8,32.47,1.2,18,0.5,31,0,0,0,46.72,82,4.6,8,57,4.6,7.5,9,55,-27,34.36,2.1,0.14,0.21,32.31,99,3.91,2.5,0,0,0,0.1,2.1,2.1,0,,0,,0.1,25,74,1,56,44,0,24.38,21.55,0.95,100,-2.83,23.16,21.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,5,1.73,13,0.04,0.03,-0.06,0.1,,0.12
Leonel Gigli,Defensores de Belgrano,Primera Nacional,2026,674,Left Centre Back,Argentina,36,10/12/90,0,0,0.02,0.13,0.13,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.13,-0.02,0,0,0,,0.13,0,0.27,0.27,0.27,0.37,5.88,6.15,6.55,3.34,0.06,3.87,20.53,13.76,1.47,0.4,0.67,60,0.59,0.96,0.8,0,0.27,68,3.47,0,5.34,6.43,1.74,0.8,0.27,27.58,0.53,10,0.4,50,0.13,0,0,36.48,73,4.54,72,62,6.81,6.41,19,56,-18,34.2,2.27,0.23,0.23,23.78,98,4.92,2.14,0.13,0.13,0,0,0.53,0.67,0,0,0,,0,36,60,4,75,25,0,24.59,22.14,0.97,90,-2.44,23.83,19.84,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,6,2.14,15,0.03,0.02,0.02,-0.02,,0.05
Leonel Gigli,Ferrocarril Midland,Primera Nacional,2026,523,Left Centre Back,Argentina,36,10/12/90,0,0,0.15,0.12,1.2,0,43,1,,0.14,0,0,0,0,0,0,0,0,0,0,0.15,1.2,-0.15,0,0,0,,0.34,0,0.17,0.34,0.52,0.56,8.6,10.62,8.25,4.13,0.02,4.13,25.27,9.97,1.03,2.06,2.58,92,2.6,3.15,1.55,86,0.17,79,5.33,0,4.64,5.56,2.06,0.86,0.17,32.9,1.55,33,0.86,100,0.52,0,0,27.68,74,2.58,79,50,9.63,4.13,17,45,-29,34.3,2.06,0.4,0.41,17.88,99,5.29,2.58,0,0,0,0,2.92,2.92,0,,0,,0,40,57,2,60,40,0,23.08,19.98,0.92,93,-3.1,21.3,18.63,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,4,1.19,8,0.03,0.02,0.01,0,,0.06
Leonel Ortíz,Colegiales,Primera Nacional,2026,2327,Right Centre Back,Argentina,24,22/02/02,0.08,0.08,0.05,0.08,0.58,13,40,0,,0.06,0,0.03,0.23,0,0.03,0.23,0,0,0,0.08,0.08,0.81,0,0.04,0.04,0,100,0.5,0,0.19,0.15,0.58,0.54,8.24,7.78,7.39,3.52,0.06,5.26,21.75,11.41,1.59,0.93,1.51,71,0.78,1.32,0.81,60,0.39,67,2.71,0.04,5.65,5.21,2.63,1.12,0.5,26.92,0.46,8,0.35,31,0.12,0,0,24.21,65,2.4,12,39,8.89,5.53,15,54,-11,33.26,1.08,0.17,0.2,14.39,98,4.58,1.12,0.15,0.12,0.04,0.12,1.55,1.66,0,0,0.04,100,0.12,42,53,4,83,10,7,26.46,22.79,0.86,90,-3.67,22.83,20.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,7,1.8,12,0.02,0.01,0.03,-0.01,,0.06
Leonel Pollacchi,San Telmo,Primera Nacional,2026,2181,Right Centre Back,Argentina,23,08/05/03,0,0,0.03,0.1,0.25,0,33,0,,0.02,0,0,0.04,0,0,0.04,0,0,0,0,0.03,0.29,-0.03,0.08,0,0.08,0,0.66,0,0.21,0.29,1.44,1.22,6.81,6.59,13.49,5.94,0.05,8.01,23.83,13.16,1.4,2.31,3.76,81,2.19,3.41,1.11,52,0.54,70,3.71,0.08,10.15,9.23,4.5,2.06,0.87,27.76,1.2,12,0.7,34,0.25,0,0,30.41,65,4.46,14,46,8.5,8.05,19,55,-10,32.14,1.65,0.11,0.13,18.36,98,4.37,1.65,0.29,0.17,0.12,0,0.66,0.83,0,0,0,0,0.04,44,53,4,53,48,0,28.19,25.09,0.89,93,-3.1,24.96,23.29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,8,1.43,12,0.04,0.03,0.07,-0.02,,0.12
Lisandro Agustín Cabrera,Deportivo Maipú,Primera Nacional,2026,891,Centre Forward,Argentina,28,03/01/98,0.2,0.2,0.31,0.14,2.32,9,22,5,,0.19,0.1,0.13,0.61,0.1,0.13,0.61,0,0,0,0.3,0.45,2.93,-0.14,0.4,0,0.4,0,1.41,0.1,0.71,2.32,0.3,0.29,1.01,0.88,22.43,10.51,0.01,5.66,58.78,4.75,3.13,0.81,1.11,50,0.79,1.08,1.41,20,0.81,44,3.13,0,20.2,19.78,4.85,3.54,0.71,61.08,14.55,72,3.03,86,0.2,0,0,19.7,66,0.71,16,64,1.11,1.01,28,61,-4,59.83,1.01,0.29,0.67,12.02,81,4.36,5.56,0.61,0.61,0,0.2,5.66,6.26,0,0,0,0,0.4,16,62,22,11,71,18,15.94,14.58,0.95,88,-1.36,15.15,12.83,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,6,2.78,20,0.02,0,0.02,-0.04,,-0.01
