"Player";"Short Name";"Player ID";"Birthdate";"Position";"Position Group";"Minutes";"Minutes BIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"TOP 3 Time to HSR";"TOP 3 Time to Sprint";"PSV-99";"TOP 5 PSV-99";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP"
"Leandro Nicolás Lozano Fernández";"L. Lozano";"69512";"1998-12-19";"RB";"Full Back";"96.12";"49.45";"29";"0";"0.73";"1.44";"28.64";"30.06";"8567.35";"142.79";"1519.95";"716.63";"63.93";"234.57";"11.26";"951.19";"75.19";"97.58";"5.56";"67.83";"13.22";"3.93";"0.75"
"Hober Gabriel Leyes Viera";"G. Leyes";"69692";"1990-05-29";"CF";"Center Forward";"79.14";"41.22";"5";"0";"null";"null";"30.18";"30.18";"8163.11";"136.05";"1294.43";"473.4";"40.76";"99.86";"3.78";"573.26";"44.55";"75.12";"4.66";"52.99";"8.15";"1.16";"0.29"
"Lucas Gabriel Monzón Lemos";"L. Monzón";"69966";"2001-09-29";"LCB";"Central Defender";"94.8";"47.3";"11";"0";"0.66";"1.35";"30.05";"31.62";"7483.56";"124.73";"991.01";"367.62";"38.86";"144.83";"7.26";"512.46";"46.13";"78.76";"4.73";"56.04";"6.69";"2.08";"1.04"
"Lucas Nahuel Morales Burruzo";"L. Morales";"70965";"1999-11-25";"RB";"Full Back";"97.12";"49.02";"25";"0";"0.54";"1.13";"31.48";"32.76";"8762.02";"146.03";"1536.95";"761.21";"78.0";"396.2";"19.24";"1157.4";"97.24";"93.61";"7.2";"64.38";"12.19";"5.48";"2.45"
"Lucas Nahuel Morales Burruzo";"L. Morales";"70965";"1999-11-25";"RW";"Wide Attacker";"99.6";"49.68";"7";"0";"0.63";"1.32";"31.17";"32.06";"9035.28";"150.59";"1621.51";"741.05";"75.05";"383.72";"18.63";"1124.77";"93.69";"92.31";"6.73";"59.53";"13.11";"5.18";"2.07"
"Luciano Rodríguez Rosales";"L. Rodríguez";"70966";"2003-07-16";"RW";"Wide Attacker";"99.17";"52.7";"7";"0";"0.64";"1.27";"29.63";"30.14";"8674.19";"144.57";"1440.2";"685.45";"63.44";"290.67";"13.01";"976.13";"76.45";"87.51";"4.88";"56.93";"13.18";"3.42";"1.46"
"Heber Gastón Colmán Leguisamo";"G. Colmán";"70969";"1989-04-04";"CF";"Center Forward";"81.23";"39.65";"18";"0";"0.6";"1.27";"29.28";"30.7";"7840.73";"130.68";"1232.12";"604.75";"60.37";"233.48";"12.11";"838.23";"72.47";"85.0";"6.73";"58.94";"15.81";"4.54";"1.6"
"Diego Romero Lanz";"D. Romero";"70983";"2000-03-02";"LB";"Full Back";"96.19";"50.72";"15";"0";"0.64";"1.29";"29.46";"30.82";"8658.15";"144.3";"1465.57";"688.9";"63.72";"259.08";"13.25";"947.97";"76.97";"94.48";"5.91";"68.85";"11.12";"4.02";"1.74"
"Bruno Enrico Veglio Araújo";"B. Veglio";"70989";"1998-02-12";"RM";"Midfield";"84.69";"41.88";"10";"0";"0.76";"null";"26.05";"26.7";"10187.97";"169.8";"2559.03";"803.58";"60.74";"105.01";"5.44";"908.6";"66.19";"86.25";"1.43";"67.62";"8.88";"0.57";"0.14"
"Rodrigo Hernán Petryk Vidal";"H. Petryk";"70991";"1994-10-21";"RB";"Full Back";"97.67";"50.64";"16";"0";"0.7";"1.5";"28.85";"30.0";"8515.88";"141.93";"1382.9";"617.4";"57.24";"195.26";"9.85";"812.66";"67.09";"96.48";"6.15";"71.01";"12.22";"3.33";"0.96"
"Emiliano Martín García Tellechea";"E. García";"70996";"1989-11-26";"RCB";"Central Defender";"98.92";"49.97";"23";"0";"0.69";"1.3";"28.31";"29.92";"7903.55";"131.73";"1170.09";"379.68";"40.04";"131.76";"6.79";"511.44";"46.83";"79.82";"4.02";"57.63";"7.26";"2.35";"0.52"
"Bryan Daniel Bentaberry Varela";"B. Bentaberry";"71010";"1997-01-21";"RCB";"Central Defender";"98.47";"52.12";"10";"0";"0.67";"1.45";"27.82";"29.14";"7898.43";"131.64";"1037.45";"329.24";"31.66";"98.89";"4.6";"428.13";"36.26";"77.82";"3.8";"55.95";"5.87";"2.42";"0.58"
"Emiliano Ancheta Da Rosa";"E. Ancheta";"71033";"1999-06-09";"RB";"Full Back";"98.5";"48.92";"19";"0";"0.6";"1.4";"28.91";"29.94";"8364.43";"139.41";"1453.91";"681.08";"65.2";"254.03";"12.52";"935.12";"77.73";"96.38";"6.91";"65.91";"12.72";"5.1";"1.1"
"Emiliano Ancheta Da Rosa";"E. Ancheta";"71033";"1999-06-09";"RWB";"Full Back";"97.83";"50.46";"6";"0";"0.75";"1.36";"29.03";"29.26";"8854.72";"147.58";"1641.44";"815.97";"65.8";"229.91";"12.49";"1045.87";"78.29";"98.7";"7.13";"68.77";"13.68";"5.35";"1.98"
"Wiston Daniel Fernández Queirolo";"W. Fernández";"71037";"1998-01-04";"LM";"Midfield";"81.01";"40.88";"8";"0";"0.67";"1.69";"27.86";"28.58";"9913.44";"165.22";"2260.07";"800.51";"68.25";"184.58";"8.26";"985.09";"76.51";"106.97";"5.87";"77.24";"10.83";"3.3";"0.73"
"Elbio Maximiliano Pérez Azambuya";"M. Pérez";"71045";"1995-05-08";"CF";"Center Forward";"78.11";"37.48";"7";"0";"0.74";"1.49";"29.16";"30.1";"8658.11";"144.3";"1566.05";"664.79";"66.32";"220.0";"9.6";"884.79";"75.92";"98.34";"7.09";"72.04";"11.89";"4.57";"1.6"
"Anthony Joel Poiso Follentti";"J. Poiso";"71050";"2004-06-26";"RCB";"Central Defender";"92.98";"45.7";"10";"0";"0.7";"1.4";"29.34";"30.52";"8375.54";"139.59";"1388.22";"633.85";"53.17";"194.7";"9.72";"828.55";"62.89";"92.69";"5.38";"62.62";"9.58";"3.28";"1.71"
"Rodrigo Agustín Amado Hernández";"A. Amado";"71054";"2001-02-06";"AM";"Midfield";"76.63";"40.06";"6";"0";"0.72";"null";"27.82";"28.14";"9383.47";"156.39";"1890.62";"775.42";"60.92";"187.74";"7.24";"963.16";"68.16";"82.64";"3.0";"61.41";"8.99";"2.0";"0.0"
"Rodrigo Agustín Amado Hernández";"A. Amado";"71054";"2001-02-06";"LM";"Midfield";"83.51";"47.54";"9";"0";"0.7";"1.44";"27.32";"27.98";"9130.54";"152.18";"1834.07";"604.63";"53.84";"127.88";"7.01";"732.51";"60.86";"90.3";"4.07";"64.92";"9.11";"2.94";"0.42"
"Rodrigo Agustín Amado Hernández";"A. Amado";"71054";"2001-02-06";"RM";"Midfield";"84.34";"45.11";"8";"0";"0.71";"null";"26.82";"27.78";"9356.84";"155.95";"1808.89";"598.81";"47.55";"129.17";"4.82";"727.98";"52.37";"80.46";"2.83";"59.68";"7.15";"1.83";"0.17"
"Sebastián Gorga Nogueira";"S. Gorga";"71055";"1994-04-06";"LCB";"Central Defender";"97.17";"52.42";"9";"0";"0.68";"null";"28.0";"29.04";"7836.9";"130.62";"1057.1";"338.29";"32.05";"97.42";"4.32";"435.71";"36.37";"79.49";"3.31";"57.1";"7.12";"2.03";"0.13"
"Matías Fracchia";"M. Fracchia";"71373";"1995-09-21";"LB";"Full Back";"92.0";"45.43";"12";"0";"0.66";"1.27";"29.51";"31.0";"7898.82";"131.65";"1123.14";"437.63";"48.21";"165.43";"9.25";"603.06";"57.46";"87.72";"5.28";"62.41";"10.24";"2.97";"0.99"
"Matías Fracchia";"M. Fracchia";"71373";"1995-09-21";"LCB";"Central Defender";"96.69";"49.94";"14";"0";"0.67";"1.34";"28.71";"30.86";"7795.91";"129.93";"1049.62";"343.01";"36.3";"106.67";"5.58";"449.68";"41.88";"80.92";"4.29";"57.15";"6.69";"2.49";"0.86"
"Maicol Gabriel Cabrera Galain";"M. Cabrera";"71415";"1996-05-11";"CF";"Center Forward";"73.33";"36.4";"7";"0";"0.73";"1.53";"27.64";"27.98";"8344.66";"139.08";"1404.63";"667.58";"61.93";"201.1";"11.07";"868.68";"73.0";"88.78";"5.89";"61.93";"13.89";"4.0";"0.94"
"Ignacio Rodríguez Elduayen";"I. Rodríguez";"73175";"2003-11-10";"RCB";"Central Defender";"95.54";"48.89";"7";"0";"0.74";"null";"27.87";"28.44";"7729.34";"128.82";"1007.83";"322.62";"29.98";"79.25";"3.51";"401.87";"33.49";"79.25";"2.81";"59.09";"6.31";"0.7";"0.0"
"Nicolás David Rossi Marachlian";"N. Rossi";"73398";"2002-03-21";"CF";"Center Forward";"74.25";"38.62";"5";"0";"0.7";"1.35";"29.92";"29.92";"8440.6";"140.68";"1445.03";"720.81";"77.98";"308.21";"15.22";"1029.02";"93.21";"90.72";"9.63";"66.49";"12.43";"7.46";"3.11"
"Nicolás David Rossi Marachlian";"N. Rossi";"73398";"2002-03-21";"LW";"Wide Attacker";"73.64";"38.54";"5";"0";"0.65";"1.25";"29.42";"29.42";"8335.96";"138.93";"1398.77";"795.92";"77.85";"362.15";"16.82";"1158.07";"94.66";"94.66";"7.78";"62.59";"13.7";"6.54";"2.18"
"Matías Ernesto Ocampo Ornizún";"M. Ocampo";"115130";"2002-03-14";"LW";"Wide Attacker";"89.21";"50.12";"5";"0";"0.71";"1.76";"28.56";"28.56";"7978.37";"132.97";"1259.62";"537.27";"51.72";"174.3";"9.58";"711.57";"61.29";"82.6";"4.07";"56.98";"11.49";"3.11";"0.96"
"Agustín Ricardo Chopitea Trujillo";"A. Chopitea";"115131";"1999-02-10";"RB";"Full Back";"96.83";"46.68";"6";"0";"0.66";"null";"28.53";"29.0";"8752.04";"145.87";"1624.02";"766.49";"62.98";"257.71";"12.42";"1024.2";"75.41";"94.04";"5.36";"65.55";"10.28";"3.43";"0.64"
"Agustín Ricardo Chopitea Trujillo";"A. Chopitea";"115131";"1999-02-10";"RWB";"Full Back";"96.68";"48.32";"12";"0";"0.7";"1.39";"28.58";"29.22";"9023.96";"150.4";"1823.03";"776.98";"64.89";"185.86";"10.56";"962.84";"75.44";"97.28";"6.11";"66.44";"12.52";"3.42";"0.62"
"Matías Iván Alfonso Colina";"M. Alfonso";"115132";"2000-02-29";"LM";"Midfield";"86.75";"40.87";"14";"0";"0.64";"1.34";"28.77";"30.42";"9284.3";"154.74";"1959.72";"850.82";"74.88";"278.01";"13.63";"1128.83";"88.51";"97.53";"5.35";"71.1";"13.63";"3.15";"0.73"
"Sebastián María Figueredo Vilar del Valle";"S. Figueredo";"115135";"2001-08-25";"RB";"Full Back";"93.95";"45.88";"8";"0";"0.65";"1.37";"28.3";"28.72";"8894.06";"148.23";"1653.35";"842.62";"76.68";"257.33";"14.22";"1099.95";"90.9";"101.85";"8.01";"70.95";"14.06";"6.7";"2.13"
"Lucas Leonel Correa Sebben";"L. Correa";"115146";"1996-05-07";"RM";"Midfield";"100.32";"50.45";"7";"0";"0.62";"1.65";"27.51";"27.9";"8867.21";"147.79";"1669.59";"534.38";"47.58";"102.8";"4.59";"637.18";"52.16";"91.41";"3.91";"71.53";"8.5";"2.04";"0.68"
"Leonard Richard Costa Martínez";"L. Costa";"115612";"1998-08-24";"RCB";"Central Defender";"97.74";"51.96";"21";"0";"0.69";"1.25";"27.88";"29.78";"7894.05";"131.57";"1118.43";"354.59";"36.46";"108.39";"5.99";"462.98";"42.45";"84.85";"4.56";"61.15";"7.04";"2.2";"0.6"
"Jorge Nicolás Ayala Silva";"J. Ayala";"115619";"1995-08-15";"DM";"Midfield";"90.2";"44.57";"6";"0";"0.68";"1.37";"26.77";"27.0";"8800.3";"146.67";"1451.98";"534.03";"45.55";"120.04";"4.71";"654.08";"50.26";"84.82";"4.71";"62.6";"9.42";"1.8";"0.9"
"Jorge Nicolás Ayala Silva";"J. Ayala";"115619";"1995-08-15";"LCB";"Central Defender";"100.58";"47.97";"5";"0";"0.75";"null";"28.4";"28.4";"7619.76";"127.0";"989.87";"359.72";"36.27";"112.57";"6.5";"472.3";"42.78";"79.8";"4.0";"56.54";"7.0";"2.25";"0.75"
"Jorge Nicolás Ayala Silva";"J. Ayala";"115619";"1995-08-15";"RCB";"Central Defender";"100.08";"49.54";"6";"0";"0.8";"1.51";"26.52";"26.86";"7450.48";"124.17";"877.6";"264.61";"29.06";"63.78";"2.62";"328.39";"31.69";"84.37";"5.05";"57.52";"6.86";"2.02";"1.41"
"Germán Gabriel Fraquelli";"G. Gabriel";"117232";"1994-09-04";"LB";"Full Back";"92.03";"46.08";"5";"0";"0.74";"1.66";"29.32";"29.32";"8349.48";"139.16";"1331.25";"540.1";"53.65";"200.78";"8.85";"740.89";"62.5";"101.56";"4.69";"68.75";"13.02";"2.34";"1.04"
"Facundo Bernal Cruz";"F. Bernal";"118010";"2003-08-21";"DM";"Midfield";"95.02";"49.54";"14";"0";"0.7";"1.6";"26.69";"27.38";"9244.71";"154.08";"1709.2";"484.66";"44.12";"98.54";"5.02";"583.2";"49.14";"89.54";"2.94";"67.57";"8.74";"1.3";"0.26"
"Emiliano Federico Álvarez Silva";"E. Álvarez";"118012";"2001-02-06";"RB";"Full Back";"93.69";"44.17";"16";"0";"0.63";"1.27";"29.12";"31.04";"8015.72";"133.6";"1254.1";"567.08";"54.92";"225.64";"11.38";"792.72";"66.3";"94.82";"6.62";"65.71";"12.65";"4.24";"1.7"
"Joaquín Valiente Cioli";"J. Valiente";"118019";"2001-04-13";"RM";"Midfield";"91.09";"48.44";"6";"0";"0.67";"1.54";"28.22";"28.54";"9829.82";"163.83";"2188.69";"940.05";"87.11";"268.76";"16.31";"1208.81";"103.42";"106.51";"6.4";"74.11";"13.42";"3.72";"0.83"
"Maximiliano Juambeltz Fernández";"M. Juambeltz";"118021";"2002-06-09";"CF";"Center Forward";"72.34";"37.29";"14";"0";"0.64";"null";"27.89";"28.92";"9307.71";"155.13";"1879.93";"792.98";"71.25";"208.93";"10.92";"1001.91";"82.17";"87.8";"5.52";"66.66";"10.69";"2.53";"0.11"
"Pablo Matías González Maciel";"P. González";"118025";"1996-09-13";"RW";"Wide Attacker";"79.01";"41.45";"7";"0";"0.72";"1.45";"28.56";"29.0";"8845.44";"147.42";"1646.68";"796.26";"75.47";"307.67";"15.3";"1103.92";"90.77";"102.56";"6.0";"62.65";"18.61";"4.14";"1.24"
"Axel Ezequiel Prado Sire";"A. Prado";"118026";"2002-11-17";"LCB";"Central Defender";"95.63";"47.19";"12";"0";"0.72";"1.76";"28.01";"29.26";"8184.54";"136.41";"1253.75";"463.3";"42.17";"125.86";"6.04";"589.16";"48.2";"90.9";"4.98";"60.6";"8.58";"1.8";"0.42"
"Martín Barrios Santos";"M. Barrios";"118038";"1999-01-24";"RM";"Midfield";"77.3";"40.08";"5";"0";"0.8";"null";"28.52";"28.52";"8921.11";"148.69";"1753.45";"597.26";"49.7";"174.84";"6.29";"772.09";"55.98";"81.13";"3.59";"61.37";"9.58";"1.8";"0.0"
"Alis Maxiliano Noble Sequeira";"M. Noble";"118039";"1997-09-13";"AM";"Midfield";"87.07";"46.0";"5";"0";"0.77";"1.85";"26.94";"26.94";"9659.22";"160.99";"2136.52";"731.22";"60.52";"145.3";"8.09";"876.52";"68.61";"96.78";"4.17";"72.78";"10.96";"2.61";"0.26"
"Alis Maxiliano Noble Sequeira";"M. Noble";"118039";"1997-09-13";"RDM";"Midfield";"94.95";"48.72";"5";"0";"0.71";"null";"27.08";"27.08";"9636.78";"160.61";"2130.15";"725.07";"55.41";"135.21";"7.14";"860.29";"62.56";"94.82";"2.96";"70.44";"8.37";"1.48";"0.25"
"Alis Maxiliano Noble Sequeira";"M. Noble";"118039";"1997-09-13";"RM";"Midfield";"90.65";"47.74";"7";"0";"0.67";"1.83";"27.53";"27.92";"9686.48";"161.44";"2174.97";"875.45";"68.59";"202.7";"9.34";"1078.15";"77.92";"96.95";"4.13";"69.12";"10.05";"1.97";"0.18"
"Gian Franco Allala Menéndez";"G. Allala";"121218";"1997-01-17";"LCB";"Central Defender";"99.0";"51.39";"12";"0";"0.67";"1.3";"28.21";"29.94";"8053.42";"134.22";"1261.79";"370.42";"36.49";"102.16";"5.94";"472.59";"42.42";"85.23";"5.16";"60.23";"7.98";"3.11";"0.58"
"Renzo Facundo Rabino Albín";"R. Rabino";"123730";"1997-12-19";"LB";"Full Back";"97.31";"48.96";"11";"0";"0.63";"1.37";"29.58";"30.54";"8736.22";"145.6";"1493.88";"690.79";"64.06";"277.43";"13.15";"968.22";"77.21";"94.59";"6.24";"63.62";"13.26";"4.68";"2.01"
"Matías González Márquez";"M. González";"140210";"2002-11-29";"RCB";"Central Defender";"96.25";"49.84";"7";"0";"0.66";"1.3";"28.16";"28.32";"8050.73";"134.18";"1254.17";"504.56";"46.78";"145.66";"8.77";"650.21";"55.55";"91.83";"5.33";"63.97";"9.63";"3.96";"1.72"
"Brian Nicolás Mansilla Islas";"B. Mansilla";"140211";"2002-05-14";"LW";"Wide Attacker";"85.04";"46.76";"15";"0";"0.63";"1.31";"29.83";"31.18";"8720.21";"145.34";"1594.46";"787.69";"75.61";"333.33";"15.65";"1121.02";"91.27";"90.75";"5.73";"58.51";"12.57";"4.53";"1.11"
"Elías de León Aristegui";"E. de León";"146469";"2005-08-17";"CF";"Center Forward";"75.71";"39.93";"6";"0";"0.69";"1.54";"27.47";"27.96";"8657.13";"144.29";"1577.85";"556.25";"55.85";"143.26";"8.77";"699.51";"64.62";"83.9";"4.51";"62.86";"9.77";"2.5";"0.5"
"Anderson Nathael Duarte da Silva";"A. Duarte";"149785";"2004-03-23";"RW";"Wide Attacker";"87.37";"45.74";"10";"0";"0.62";"1.3";"29.65";"30.22";"8246.52";"137.44";"1427.72";"702.06";"73.85";"305.25";"16.0";"1007.3";"89.86";"93.0";"7.08";"63.1";"13.64";"4.85";"1.44"
"Luciano Cosentino Ferrando";"L. Cosentino";"165337";"2001-05-18";"LW";"Wide Attacker";"80.89";"40.4";"15";"0";"0.58";"1.13";"29.81";"31.18";"9134.45";"152.24";"1811.09";"1005.19";"101.18";"421.96";"23.86";"1427.15";"125.04";"107.91";"12.67";"67.82";"25.15";"10.1";"3.76"
"Facundo Nahuel Milán Osorio";"F. Milán";"171796";"2001-02-03";"CF";"Center Forward";"76.51";"39.77";"5";"0";"0.87";"null";"29.38";"29.38";"8514.47";"141.91";"1393.23";"626.45";"66.09";"248.05";"12.07";"874.5";"78.16";"92.64";"4.53";"66.39";"11.17";"2.11";"0.91"
"Jesús Sebastián da Silva Mattos";"S. da Silva";"175380";"2002-04-28";"CF";"Center Forward";"83.28";"40.78";"6";"0";"0.71";"1.32";"29.87";"30.26";"8515.24";"141.92";"1453.29";"683.61";"70.37";"292.28";"15.2";"975.89";"85.57";"85.82";"7.11";"59.58";"16.43";"5.88";"1.96"
"Kevin Johan Amaro Viega";"K. Amaro";"176134";"2004-03-03";"RB";"Full Back";"95.31";"50.36";"14";"0";"0.58";"1.14";"29.77";"30.76";"8524.97";"142.08";"1450.33";"668.1";"60.09";"242.13";"12.34";"910.23";"72.43";"94.39";"6.72";"65.87";"11.83";"4.6";"1.19"
"Kevin Johan Amaro Viega";"K. Amaro";"176134";"2004-03-03";"RW";"Wide Attacker";"94.0";"48.97";"8";"0";"0.58";"1.04";"30.44";"31.16";"8471.57";"141.19";"1508.18";"717.95";"75.04";"326.81";"18.22";"1044.76";"93.27";"96.02";"9.19";"65.39";"14.86";"7.35";"3.06"
"Ignacio Pintos Widman";"I. Pintos";"184304";"2004-08-24";"RM";"Midfield";"76.15";"39.22";"5";"0";"0.62";"1.38";"27.3";"27.3";"9668.13";"161.14";"2137.97";"854.64";"67.32";"149.32";"7.65";"1003.96";"74.97";"102.2";"4.59";"73.74";"12.85";"2.45";"0.61"
"Pedro Milans Carámbula";"P. Milans";"315436";"2002-03-24";"RB";"Full Back";"95.02";"46.18";"15";"0";"0.63";"1.46";"28.17";"28.92";"8855.51";"147.59";"1617.66";"722.08";"65.23";"227.64";"12.3";"949.72";"77.53";"100.65";"5.54";"69.64";"12.3";"3.64";"0.87"
"Joaquin Nicolás Cabral";"N. Cabral";"540053";"1999-10-09";"LCB";"Central Defender";"97.95";"49.23";"6";"0";"0.76";"null";"27.88";"28.24";"8066.74";"134.45";"1166.15";"435.5";"36.56";"114.56";"4.88";"550.06";"41.44";"87.34";"4.47";"60.73";"7.11";"1.42";"0.61"
"Pablo Martín Lacoste Icardi";"P. Lacoste";"540056";"1988-01-15";"LCB";"Central Defender";"97.19";"47.83";"24";"0";"0.9";"null";"26.71";"29.22";"7141.77";"119.03";"851.31";"259.17";"23.99";"67.75";"2.56";"326.91";"26.55";"75.9";"3.71";"54.83";"5.91";"0.84";"0.21"
"Dylan Alexander Nandín Berrutti";"D. Nandín";"540058";"2002-02-28";"CF";"Center Forward";"91.66";"46.31";"17";"0";"0.59";"1.15";"30.07";"31.56";"8897.37";"148.29";"1522.68";"765.69";"86.58";"360.21";"20.2";"1125.89";"106.78";"93.29";"8.23";"65.85";"17.23";"6.02";"1.6"
"José Pablo Varela Rebollo";"J. Varela";"540282";"1988-05-29";"AM";"Midfield";"94.95";"46.16";"5";"0";"0.76";"null";"27.58";"27.58";"9728.09";"162.13";"2092.87";"799.45";"65.0";"179.13";"8.06";"978.58";"73.06";"94.63";"3.9";"68.38";"10.92";"1.3";"0.0"
"Agustín Nicolas Alaniz Sani";"A. Alaniz";"540283";"2002-05-16";"CF";"Center Forward";"79.37";"39.72";"6";"0";"0.66";"1.49";"29.07";"29.5";"9740.32";"162.34";"2034.52";"848.95";"86.1";"334.6";"18.38";"1183.55";"104.48";"95.17";"6.04";"68.48";"12.84";"4.28";"1.76"
"Tomás Verón Lupi";"T. Verón Lupi";"540293";"2000-09-03";"CF";"Center Forward";"90.98";"45.75";"6";"0";"0.68";"1.65";"28.22";"28.42";"8902.08";"148.37";"1739.67";"737.7";"71.69";"222.95";"13.33";"960.66";"85.03";"85.9";"7.21";"62.95";"11.58";"4.37";"1.09"
"Tomás Verón Lupi";"T. Verón Lupi";"540293";"2000-09-03";"RW";"Wide Attacker";"93.03";"48.31";"6";"0";"0.59";"1.47";"28.53";"28.76";"8729.22";"145.49";"1724.44";"746.91";"72.87";"239.1";"13.87";"986.01";"86.74";"91.09";"6.21";"62.1";"11.8";"4.55";"1.04"
"Enzo Castillo Sosa";"E. Castillo";"541392";"2000-12-23";"LB";"Full Back";"95.22";"47.02";"17";"0";"0.67";"1.27";"28.11";"29.32";"8178.15";"136.3";"1294.07";"592.88";"56.29";"183.59";"10.96";"776.47";"67.25";"86.77";"5.93";"59.15";"12.23";"4.05";"1.05"
"Lucas Nahuel Furtado Cabrera";"N. Furtado";"541402";"1998-03-20";"RB";"Full Back";"94.52";"45.28";"15";"0";"0.61";"1.16";"29.71";"30.7";"8463.07";"141.05";"1556.63";"744.08";"75.88";"302.47";"16.25";"1046.55";"92.14";"105.48";"8.48";"68.82";"17.93";"5.92";"1.59"
"Renzo Neri Machado Pertusso";"R. Machado";"542826";"2005-09-21";"CF";"Center Forward";"86.33";"45.94";"23";"0";"0.62";"1.21";"28.61";"30.28";"8192.12";"136.54";"1364.44";"556.31";"55.93";"177.45";"9.54";"733.75";"65.47";"87.28";"6.02";"63.14";"13.06";"3.8";"1.08"
"Sebastián Roberto Diana Suárez";"S. Diana";"550759";"1990-08-02";"LCB";"Central Defender";"98.74";"51.73";"8";"0";"0.6";"null";"29.14";"29.84";"7599.57";"126.66";"1041.39";"366.36";"33.06";"112.21";"5.07";"478.58";"38.13";"81.19";"4.35";"60.31";"8.7";"2.17";"0.29"
"Deivis Faustino Barone Mora";"F. Barone";"551012";"2006-05-11";"CF";"Center Forward";"89.1";"42.6";"7";"0";"0.67";"1.55";"27.69";"28.44";"9200.18";"153.34";"1952.1";"730.3";"64.78";"186.1";"9.46";"916.4";"74.24";"88.72";"6.24";"63.37";"10.66";"3.62";"2.21"
"Bruno Damiani Píriz";"B. Damiani";"559540";"2002-04-18";"CF";"Center Forward";"93.84";"49.31";"26";"0";"0.57";"1.18";"28.84";"30.68";"8038.75";"133.98";"1362.37";"626.06";"65.75";"201.88";"11.7";"827.94";"77.45";"85.36";"7.3";"60.65";"14.83";"4.31";"1.45"
"Lucas  Agazzi Galeano";"L. Agazzi";"561233";"2005-05-02";"RB";"Full Back";"96.83";"51.07";"7";"0";"0.67";"1.28";"29.37";"29.96";"8821.5";"147.03";"1684.27";"915.23";"75.53";"311.85";"16.62";"1227.08";"92.14";"96.68";"6.55";"69.82";"12.25";"4.53";"1.01"
"Agustín Albarracín Basil";"A. Albarracín";"562996";"2005-08-29";"LW";"Wide Attacker";"71.52";"37.01";"8";"0";"0.74";"1.48";"29.01";"29.48";"8955.51";"149.26";"1705.46";"852.02";"77.62";"308.46";"16.01";"1160.48";"93.63";"92.62";"5.47";"59.58";"11.96";"2.43";"1.01"
"Mateo Antoni Pavón";"M. Antoni";"573213";"2003-04-22";"LCB";"Central Defender";"97.87";"52.71";"9";"0";"0.65";"1.75";"27.63";"28.42";"7536.45";"125.61";"940.79";"299.14";"29.22";"72.6";"4.43";"371.74";"33.64";"82.21";"3.67";"56.41";"7.08";"1.39";"0.38"
"Tomás Alexander Adoryan";"T. Adoryan";"578736";"2001-09-22";"LM";"Midfield";"94.55";"45.93";"11";"0";"0.65";"null";"26.4";"27.4";"9830.02";"163.83";"2079.25";"587.59";"46.55";"92.27";"3.8";"679.86";"50.35";"92.27";"3.33";"70.78";"7.84";"1.66";"0.0"
"Tomás Alexander Adoryan";"T. Adoryan";"578736";"2001-09-22";"RM";"Midfield";"93.64";"47.51";"9";"0";"0.74";"1.65";"26.0";"26.4";"10118.87";"168.65";"2315.9";"556.94";"44.48";"84.47";"3.79";"641.42";"48.27";"89.53";"2.67";"66.65";"9.4";"0.98";"0.56"
"Ramiro Fernández";"R. Fernández";"579207";"1995-11-12";"LB";"Full Back";"79.86";"41.18";"6";"0";"0.78";"null";"27.85";"28.28";"8417.56";"140.29";"1514.06";"662.69";"57.07";"165.37";"8.74";"828.06";"65.81";"96.4";"5.1";"66.78";"10.93";"2.67";"0.0"
"Ramiro Fernández";"R. Fernández";"579207";"1995-11-12";"LWB";"Full Back";"84.41";"42.84";"6";"0";"0.71";"null";"27.75";"28.0";"8504.74";"141.75";"1616.63";"659.26";"59.3";"187.46";"9.8";"846.72";"69.1";"91.98";"7.0";"59.76";"12.61";"3.5";"0.93"
"Sergio Damián García Graña";"D. García";"581638";"2003-07-15";"LDM";"Midfield";"86.78";"43.63";"6";"0";"0.78";"null";"26.73";"27.48";"8806.55";"146.78";"1384.9";"466.9";"42.4";"85.04";"3.9";"551.94";"46.3";"83.43";"4.13";"61.89";"8.48";"2.29";"0.23"
"Sergio Damián García Graña";"D. García";"581638";"2003-07-15";"RM";"Midfield";"90.83";"45.31";"15";"0";"0.69";"1.49";"26.95";"28.54";"8767.63";"146.13";"1432.73";"483.46";"40.7";"98.09";"3.71";"581.55";"44.41";"84.05";"3.27";"65.07";"7.95";"1.85";"0.53"
"Braulio Guisolfo López";"B. Guisolfo";"669209";"2002-05-07";"RM";"Midfield";"95.27";"45.49";"7";"0";"0.74";"null";"27.31";"27.64";"9800.88";"163.35";"2296.17";"642.78";"54.84";"128.52";"5.84";"771.29";"60.68";"98.74";"4.52";"74.25";"10.55";"1.88";"0.0"
